id,uid,time,data,meter
0,9faf36cc-4b59-4ff1-bce5-9eec791eb717,19/05/2017 22:27:39,0,296336.0
1,9faf36cc-4b59-4ff1-bce5-9eec791eb717,19/05/2017 21:27:39,0,296336.0
2,9faf36cc-4b59-4ff1-bce5-9eec791eb717,19/05/2017 20:26:35,4,296336.0
3,9faf36cc-4b59-4ff1-bce5-9eec791eb717,19/05/2017 19:26:35,0,296332.0
4,9faf36cc-4b59-4ff1-bce5-9eec791eb717,19/05/2017 18:26:35,5,296332.0
5,9faf36cc-4b59-4ff1-bce5-9eec791eb717,19/05/2017 17:26:35,9,296327.0
6,9faf36cc-4b59-4ff1-bce5-9eec791eb717,19/05/2017 16:28:20,11,296318.0
7,9faf36cc-4b59-4ff1-bce5-9eec791eb717,19/05/2017 15:28:20,0,296307.0
8,9faf36cc-4b59-4ff1-bce5-9eec791eb717,19/05/2017 14:28:20,6,296307.0
9,9faf36cc-4b59-4ff1-bce5-9eec791eb717,19/05/2017 13:28:20,6,296301.0
10,9faf36cc-4b59-4ff1-bce5-9eec791eb717,19/05/2017 12:26:36,0,296295.0
11,9faf36cc-4b59-4ff1-bce5-9eec791eb717,19/05/2017 11:26:36,55,296295.0
12,9faf36cc-4b59-4ff1-bce5-9eec791eb717,19/05/2017 10:26:36,143,296240.0
13,9faf36cc-4b59-4ff1-bce5-9eec791eb717,19/05/2017 09:26:36,26,296097.0
14,9faf36cc-4b59-4ff1-bce5-9eec791eb717,19/05/2017 08:26:41,0,296071.0
15,9faf36cc-4b59-4ff1-bce5-9eec791eb717,19/05/2017 07:26:41,2,296071.0
16,9faf36cc-4b59-4ff1-bce5-9eec791eb717,19/05/2017 06:26:41,0,296069.0
17,9faf36cc-4b59-4ff1-bce5-9eec791eb717,19/05/2017 05:26:41,0,296069.0
18,9faf36cc-4b59-4ff1-bce5-9eec791eb717,19/05/2017 04:46:47,0,296069.0
19,9faf36cc-4b59-4ff1-bce5-9eec791eb717,19/05/2017 03:46:47,0,296069.0
20,9faf36cc-4b59-4ff1-bce5-9eec791eb717,19/05/2017 02:46:47,0,296069.0
21,9faf36cc-4b59-4ff1-bce5-9eec791eb717,19/05/2017 01:46:47,0,296069.0
22,9faf36cc-4b59-4ff1-bce5-9eec791eb717,19/05/2017 00:27:22,5,296069.0
23,9faf36cc-4b59-4ff1-bce5-9eec791eb717,18/05/2017 23:27:22,0,296064.0
24,9faf36cc-4b59-4ff1-bce5-9eec791eb717,18/05/2017 22:27:22,0,296064.0
25,9faf36cc-4b59-4ff1-bce5-9eec791eb717,18/05/2017 21:27:22,4,296064.0
26,9faf36cc-4b59-4ff1-bce5-9eec791eb717,18/05/2017 20:26:39,0,296060.0
27,9faf36cc-4b59-4ff1-bce5-9eec791eb717,18/05/2017 19:26:39,5,296060.0
28,9faf36cc-4b59-4ff1-bce5-9eec791eb717,18/05/2017 18:26:39,4,296055.0
29,9faf36cc-4b59-4ff1-bce5-9eec791eb717,18/05/2017 17:26:39,0,296051.0
30,9faf36cc-4b59-4ff1-bce5-9eec791eb717,18/05/2017 16:26:42,15,296051.0
31,9faf36cc-4b59-4ff1-bce5-9eec791eb717,18/05/2017 15:26:42,0,296036.0
32,9faf36cc-4b59-4ff1-bce5-9eec791eb717,18/05/2017 14:26:42,0,296036.0
33,9faf36cc-4b59-4ff1-bce5-9eec791eb717,18/05/2017 13:26:42,14,296036.0
34,9faf36cc-4b59-4ff1-bce5-9eec791eb717,18/05/2017 12:27:03,5,296022.0
35,9faf36cc-4b59-4ff1-bce5-9eec791eb717,18/05/2017 11:27:03,22,296017.0
36,9faf36cc-4b59-4ff1-bce5-9eec791eb717,18/05/2017 10:27:03,36,295995.0
37,9faf36cc-4b59-4ff1-bce5-9eec791eb717,18/05/2017 09:27:03,94,295959.0
38,9faf36cc-4b59-4ff1-bce5-9eec791eb717,18/05/2017 08:26:43,0,295865.0
39,9faf36cc-4b59-4ff1-bce5-9eec791eb717,18/05/2017 07:26:43,1,295865.0
40,9faf36cc-4b59-4ff1-bce5-9eec791eb717,18/05/2017 06:26:43,0,295864.0
41,9faf36cc-4b59-4ff1-bce5-9eec791eb717,18/05/2017 05:26:43,0,295864.0
42,9faf36cc-4b59-4ff1-bce5-9eec791eb717,18/05/2017 04:26:41,0,295864.0
43,9faf36cc-4b59-4ff1-bce5-9eec791eb717,18/05/2017 03:26:41,0,295864.0
44,9faf36cc-4b59-4ff1-bce5-9eec791eb717,18/05/2017 02:26:41,0,295864.0
45,9faf36cc-4b59-4ff1-bce5-9eec791eb717,18/05/2017 01:26:41,0,295864.0
46,9faf36cc-4b59-4ff1-bce5-9eec791eb717,18/05/2017 00:26:44,1,295864.0
47,9faf36cc-4b59-4ff1-bce5-9eec791eb717,17/05/2017 23:26:44,0,295863.0
48,9faf36cc-4b59-4ff1-bce5-9eec791eb717,17/05/2017 22:26:44,0,295863.0
49,9faf36cc-4b59-4ff1-bce5-9eec791eb717,17/05/2017 21:26:44,8,295863.0
50,9faf36cc-4b59-4ff1-bce5-9eec791eb717,17/05/2017 20:26:47,4,295855.0
51,9faf36cc-4b59-4ff1-bce5-9eec791eb717,17/05/2017 19:26:47,4,295851.0
52,9faf36cc-4b59-4ff1-bce5-9eec791eb717,17/05/2017 18:26:47,0,295847.0
53,9faf36cc-4b59-4ff1-bce5-9eec791eb717,17/05/2017 17:26:47,0,295847.0
54,9faf36cc-4b59-4ff1-bce5-9eec791eb717,17/05/2017 16:26:43,14,295847.0
55,9faf36cc-4b59-4ff1-bce5-9eec791eb717,17/05/2017 15:26:43,0,295833.0
56,9faf36cc-4b59-4ff1-bce5-9eec791eb717,17/05/2017 14:26:43,6,295833.0
57,9faf36cc-4b59-4ff1-bce5-9eec791eb717,17/05/2017 13:26:43,21,295827.0
58,9faf36cc-4b59-4ff1-bce5-9eec791eb717,17/05/2017 12:26:42,8,295806.0
59,9faf36cc-4b59-4ff1-bce5-9eec791eb717,17/05/2017 11:26:42,69,295798.0
60,9faf36cc-4b59-4ff1-bce5-9eec791eb717,17/05/2017 10:26:42,170,295729.0
61,9faf36cc-4b59-4ff1-bce5-9eec791eb717,17/05/2017 09:26:42,66,295559.0
62,9faf36cc-4b59-4ff1-bce5-9eec791eb717,17/05/2017 08:26:46,18,295493.0
63,9faf36cc-4b59-4ff1-bce5-9eec791eb717,17/05/2017 07:26:46,5,295475.0
64,9faf36cc-4b59-4ff1-bce5-9eec791eb717,17/05/2017 06:26:46,0,295470.0
65,9faf36cc-4b59-4ff1-bce5-9eec791eb717,17/05/2017 05:26:46,0,295470.0
66,9faf36cc-4b59-4ff1-bce5-9eec791eb717,17/05/2017 04:26:44,0,295470.0
67,9faf36cc-4b59-4ff1-bce5-9eec791eb717,17/05/2017 03:26:44,0,295470.0
68,9faf36cc-4b59-4ff1-bce5-9eec791eb717,17/05/2017 02:26:44,0,295470.0
69,9faf36cc-4b59-4ff1-bce5-9eec791eb717,17/05/2017 01:26:44,0,295470.0
70,9faf36cc-4b59-4ff1-bce5-9eec791eb717,17/05/2017 00:32:53,2,295470.0
71,9faf36cc-4b59-4ff1-bce5-9eec791eb717,16/05/2017 23:32:53,0,295468.0
72,9faf36cc-4b59-4ff1-bce5-9eec791eb717,16/05/2017 22:32:53,50,295468.0
73,9faf36cc-4b59-4ff1-bce5-9eec791eb717,16/05/2017 21:32:53,4,295418.0
74,9faf36cc-4b59-4ff1-bce5-9eec791eb717,16/05/2017 20:26:43,0,295414.0
75,9faf36cc-4b59-4ff1-bce5-9eec791eb717,16/05/2017 19:26:43,7,295414.0
76,9faf36cc-4b59-4ff1-bce5-9eec791eb717,16/05/2017 18:26:43,0,295407.0
77,9faf36cc-4b59-4ff1-bce5-9eec791eb717,16/05/2017 17:26:43,5,295407.0
78,9faf36cc-4b59-4ff1-bce5-9eec791eb717,16/05/2017 16:26:47,2,295402.0
79,9faf36cc-4b59-4ff1-bce5-9eec791eb717,16/05/2017 15:26:47,8,295400.0
80,9faf36cc-4b59-4ff1-bce5-9eec791eb717,16/05/2017 14:26:47,0,295392.0
81,9faf36cc-4b59-4ff1-bce5-9eec791eb717,16/05/2017 13:26:47,0,295392.0
82,9faf36cc-4b59-4ff1-bce5-9eec791eb717,16/05/2017 12:26:45,0,295392.0
83,9faf36cc-4b59-4ff1-bce5-9eec791eb717,16/05/2017 11:26:45,18,295392.0
84,9faf36cc-4b59-4ff1-bce5-9eec791eb717,16/05/2017 10:26:45,46,295374.0
85,9faf36cc-4b59-4ff1-bce5-9eec791eb717,16/05/2017 09:26:45,78,295328.0
86,9faf36cc-4b59-4ff1-bce5-9eec791eb717,16/05/2017 08:26:48,5,295250.0
87,9faf36cc-4b59-4ff1-bce5-9eec791eb717,16/05/2017 07:26:48,2,295245.0
88,9faf36cc-4b59-4ff1-bce5-9eec791eb717,16/05/2017 06:26:48,0,295243.0
89,9faf36cc-4b59-4ff1-bce5-9eec791eb717,16/05/2017 05:26:48,0,295243.0
90,9faf36cc-4b59-4ff1-bce5-9eec791eb717,16/05/2017 04:26:46,0,295243.0
91,9faf36cc-4b59-4ff1-bce5-9eec791eb717,16/05/2017 03:26:46,0,295243.0
92,9faf36cc-4b59-4ff1-bce5-9eec791eb717,16/05/2017 02:26:46,0,295243.0
93,9faf36cc-4b59-4ff1-bce5-9eec791eb717,16/05/2017 01:26:46,0,295243.0
94,9faf36cc-4b59-4ff1-bce5-9eec791eb717,16/05/2017 00:26:48,1,295243.0
95,9faf36cc-4b59-4ff1-bce5-9eec791eb717,15/05/2017 23:26:48,4,295242.0
96,9faf36cc-4b59-4ff1-bce5-9eec791eb717,15/05/2017 22:26:48,2,295238.0
97,9faf36cc-4b59-4ff1-bce5-9eec791eb717,15/05/2017 21:26:48,0,295236.0
98,9faf36cc-4b59-4ff1-bce5-9eec791eb717,15/05/2017 20:26:47,0,295236.0
99,9faf36cc-4b59-4ff1-bce5-9eec791eb717,15/05/2017 19:26:47,0,295236.0
100,9faf36cc-4b59-4ff1-bce5-9eec791eb717,15/05/2017 18:26:47,8,295236.0
101,9faf36cc-4b59-4ff1-bce5-9eec791eb717,15/05/2017 17:26:47,0,295228.0
102,9faf36cc-4b59-4ff1-bce5-9eec791eb717,15/05/2017 16:27:21,2,295228.0
103,9faf36cc-4b59-4ff1-bce5-9eec791eb717,15/05/2017 15:27:21,10,295226.0
104,9faf36cc-4b59-4ff1-bce5-9eec791eb717,15/05/2017 14:27:21,6,295216.0
105,9faf36cc-4b59-4ff1-bce5-9eec791eb717,15/05/2017 13:27:21,23,295210.0
106,9faf36cc-4b59-4ff1-bce5-9eec791eb717,15/05/2017 12:30:23,39,295187.0
107,9faf36cc-4b59-4ff1-bce5-9eec791eb717,15/05/2017 11:30:23,106,295148.0
108,9faf36cc-4b59-4ff1-bce5-9eec791eb717,15/05/2017 10:30:23,127,295042.0
109,9faf36cc-4b59-4ff1-bce5-9eec791eb717,15/05/2017 09:30:23,123,294915.0
110,9faf36cc-4b59-4ff1-bce5-9eec791eb717,15/05/2017 08:26:49,4,294792.0
111,9faf36cc-4b59-4ff1-bce5-9eec791eb717,15/05/2017 07:26:49,6,294788.0
112,9faf36cc-4b59-4ff1-bce5-9eec791eb717,15/05/2017 06:26:49,0,294782.0
113,9faf36cc-4b59-4ff1-bce5-9eec791eb717,15/05/2017 05:26:49,0,294782.0
114,9faf36cc-4b59-4ff1-bce5-9eec791eb717,15/05/2017 04:26:48,0,294782.0
115,9faf36cc-4b59-4ff1-bce5-9eec791eb717,15/05/2017 03:26:48,0,294782.0
116,9faf36cc-4b59-4ff1-bce5-9eec791eb717,15/05/2017 02:26:48,0,294782.0
117,9faf36cc-4b59-4ff1-bce5-9eec791eb717,15/05/2017 01:26:48,0,294782.0
118,9faf36cc-4b59-4ff1-bce5-9eec791eb717,15/05/2017 00:26:51,3,294782.0
119,9faf36cc-4b59-4ff1-bce5-9eec791eb717,14/05/2017 23:26:51,0,294779.0
120,9faf36cc-4b59-4ff1-bce5-9eec791eb717,14/05/2017 22:26:51,8,294779.0
121,9faf36cc-4b59-4ff1-bce5-9eec791eb717,14/05/2017 21:26:51,0,294771.0
122,9faf36cc-4b59-4ff1-bce5-9eec791eb717,14/05/2017 20:26:49,4,294771.0
123,9faf36cc-4b59-4ff1-bce5-9eec791eb717,14/05/2017 19:26:49,4,294767.0
124,9faf36cc-4b59-4ff1-bce5-9eec791eb717,14/05/2017 18:26:49,4,294763.0
125,9faf36cc-4b59-4ff1-bce5-9eec791eb717,14/05/2017 17:26:49,10,294759.0
