id,uid,time,data,meter
0,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,19/05/2017 22:30:22,0,127552.0
1,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,19/05/2017 21:30:22,6,127552.0
2,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,19/05/2017 20:30:23,0,127546.0
3,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,19/05/2017 19:30:23,0,127546.0
4,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,19/05/2017 18:30:23,0,127546.0
5,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,19/05/2017 17:30:23,7,127546.0
6,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,19/05/2017 16:30:23,1,127539.0
7,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,19/05/2017 15:30:23,11,127538.0
8,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,19/05/2017 14:30:23,4,127527.0
9,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,19/05/2017 13:30:23,9,127523.0
10,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,19/05/2017 12:39:11,0,127514.0
11,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,19/05/2017 11:39:11,24,127514.0
12,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,19/05/2017 10:39:11,6,127490.0
13,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,19/05/2017 09:39:11,17,127484.0
14,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,19/05/2017 04:30:25,0,127467.0
15,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,19/05/2017 03:30:25,0,127467.0
16,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,19/05/2017 02:30:25,0,127467.0
17,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,19/05/2017 01:30:25,0,127467.0
18,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,19/05/2017 00:37:58,0,127467.0
19,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,18/05/2017 23:37:58,5,127467.0
20,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,18/05/2017 22:37:58,0,127462.0
21,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,18/05/2017 21:37:58,1,127462.0
22,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,18/05/2017 20:30:26,0,127461.0
23,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,18/05/2017 19:30:26,0,127461.0
24,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,18/05/2017 18:30:26,0,127461.0
25,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,18/05/2017 17:30:26,60,127461.0
26,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,18/05/2017 12:30:27,0,127401.0
27,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,18/05/2017 11:30:27,0,127401.0
28,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,18/05/2017 10:30:27,2,127401.0
29,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,18/05/2017 09:30:27,26,127399.0
30,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,18/05/2017 08:30:29,8,127373.0
31,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,18/05/2017 07:30:29,0,127365.0
32,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,18/05/2017 06:30:29,0,127365.0
33,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,18/05/2017 05:30:29,0,127365.0
34,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,18/05/2017 04:30:29,0,127365.0
35,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,18/05/2017 03:30:29,0,127365.0
36,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,18/05/2017 02:30:29,0,127365.0
37,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,18/05/2017 01:30:29,0,127365.0
38,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,18/05/2017 00:30:28,5,127365.0
39,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,17/05/2017 23:30:28,0,127360.0
40,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,17/05/2017 22:30:28,0,127360.0
41,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,17/05/2017 21:30:28,8,127360.0
42,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,17/05/2017 20:30:28,0,127352.0
43,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,17/05/2017 19:30:28,0,127352.0
44,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,17/05/2017 18:30:28,0,127352.0
45,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,17/05/2017 17:30:28,12,127352.0
46,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,17/05/2017 16:30:30,2,127340.0
47,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,17/05/2017 15:30:30,15,127338.0
48,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,17/05/2017 14:30:30,0,127323.0
49,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,17/05/2017 13:30:30,0,127323.0
50,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,17/05/2017 12:30:29,41,127323.0
51,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,17/05/2017 11:30:29,12,127282.0
52,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,17/05/2017 10:30:29,1,127270.0
53,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,17/05/2017 09:30:29,4,127269.0
54,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,17/05/2017 08:30:30,9,127265.0
55,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,17/05/2017 07:30:30,0,127256.0
56,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,17/05/2017 06:30:30,0,127256.0
57,fe04a0ec-c1d1-4d91-894b-a6e5ccada221,17/05/2017 05:30:30,0,127256.0
