id,uid,time,data,meter
0,76ca4514-ff09-4f63-bcc2-322c3a40f285,19/05/2017 22:11:26,0,66686.0
1,76ca4514-ff09-4f63-bcc2-322c3a40f285,19/05/2017 21:11:26,0,66686.0
2,76ca4514-ff09-4f63-bcc2-322c3a40f285,19/05/2017 20:11:26,0,66686.0
3,76ca4514-ff09-4f63-bcc2-322c3a40f285,19/05/2017 19:11:26,0,66686.0
4,76ca4514-ff09-4f63-bcc2-322c3a40f285,19/05/2017 18:11:13,0,66686.0
5,76ca4514-ff09-4f63-bcc2-322c3a40f285,19/05/2017 17:11:13,0,66686.0
6,76ca4514-ff09-4f63-bcc2-322c3a40f285,19/05/2017 16:11:13,0,66686.0
7,76ca4514-ff09-4f63-bcc2-322c3a40f285,19/05/2017 15:11:13,7,66686.0
8,76ca4514-ff09-4f63-bcc2-322c3a40f285,19/05/2017 02:11:14,0,66679.0
9,76ca4514-ff09-4f63-bcc2-322c3a40f285,19/05/2017 01:11:14,0,66679.0
10,76ca4514-ff09-4f63-bcc2-322c3a40f285,19/05/2017 00:11:14,0,66679.0
11,76ca4514-ff09-4f63-bcc2-322c3a40f285,18/05/2017 23:11:14,0,66679.0
12,76ca4514-ff09-4f63-bcc2-322c3a40f285,18/05/2017 22:11:29,2,66679.0
13,76ca4514-ff09-4f63-bcc2-322c3a40f285,18/05/2017 21:11:29,0,66677.0
14,76ca4514-ff09-4f63-bcc2-322c3a40f285,18/05/2017 20:11:29,5,66677.0
15,76ca4514-ff09-4f63-bcc2-322c3a40f285,18/05/2017 19:11:29,16,66672.0
16,76ca4514-ff09-4f63-bcc2-322c3a40f285,18/05/2017 10:11:20,5,66656.0
17,76ca4514-ff09-4f63-bcc2-322c3a40f285,18/05/2017 09:11:20,0,66651.0
18,76ca4514-ff09-4f63-bcc2-322c3a40f285,18/05/2017 08:11:20,0,66651.0
19,76ca4514-ff09-4f63-bcc2-322c3a40f285,18/05/2017 07:11:20,1,66651.0
20,76ca4514-ff09-4f63-bcc2-322c3a40f285,18/05/2017 06:11:31,0,66650.0
21,76ca4514-ff09-4f63-bcc2-322c3a40f285,18/05/2017 05:11:31,0,66650.0
22,76ca4514-ff09-4f63-bcc2-322c3a40f285,18/05/2017 04:11:31,0,66650.0
23,76ca4514-ff09-4f63-bcc2-322c3a40f285,18/05/2017 03:11:31,0,66650.0
24,76ca4514-ff09-4f63-bcc2-322c3a40f285,18/05/2017 02:11:16,0,66650.0
25,76ca4514-ff09-4f63-bcc2-322c3a40f285,18/05/2017 01:11:16,0,66650.0
26,76ca4514-ff09-4f63-bcc2-322c3a40f285,18/05/2017 00:11:16,5,66650.0
27,76ca4514-ff09-4f63-bcc2-322c3a40f285,17/05/2017 23:11:16,0,66645.0
28,76ca4514-ff09-4f63-bcc2-322c3a40f285,17/05/2017 22:32:22,7,66645.0
29,76ca4514-ff09-4f63-bcc2-322c3a40f285,17/05/2017 21:32:22,0,66638.0
30,76ca4514-ff09-4f63-bcc2-322c3a40f285,17/05/2017 20:32:22,0,66638.0
31,76ca4514-ff09-4f63-bcc2-322c3a40f285,17/05/2017 19:32:22,99,66638.0
32,76ca4514-ff09-4f63-bcc2-322c3a40f285,16/05/2017 22:11:34,1,66539.0
33,76ca4514-ff09-4f63-bcc2-322c3a40f285,16/05/2017 21:11:34,5,66538.0
34,76ca4514-ff09-4f63-bcc2-322c3a40f285,16/05/2017 20:11:34,0,66533.0
35,76ca4514-ff09-4f63-bcc2-322c3a40f285,16/05/2017 19:11:34,5,66533.0
36,76ca4514-ff09-4f63-bcc2-322c3a40f285,16/05/2017 18:11:20,0,66528.0
37,76ca4514-ff09-4f63-bcc2-322c3a40f285,16/05/2017 17:11:20,0,66528.0
38,76ca4514-ff09-4f63-bcc2-322c3a40f285,16/05/2017 16:11:20,5,66528.0
39,76ca4514-ff09-4f63-bcc2-322c3a40f285,16/05/2017 15:11:20,0,66523.0
40,76ca4514-ff09-4f63-bcc2-322c3a40f285,16/05/2017 14:11:35,8,66523.0
41,76ca4514-ff09-4f63-bcc2-322c3a40f285,16/05/2017 13:11:35,3,66515.0
42,76ca4514-ff09-4f63-bcc2-322c3a40f285,16/05/2017 12:11:35,1,66512.0
43,76ca4514-ff09-4f63-bcc2-322c3a40f285,16/05/2017 11:11:35,14,66511.0
44,76ca4514-ff09-4f63-bcc2-322c3a40f285,16/05/2017 10:11:22,0,66497.0
45,76ca4514-ff09-4f63-bcc2-322c3a40f285,16/05/2017 09:11:22,0,66497.0
46,76ca4514-ff09-4f63-bcc2-322c3a40f285,16/05/2017 08:11:22,0,66497.0
47,76ca4514-ff09-4f63-bcc2-322c3a40f285,16/05/2017 07:11:22,0,66497.0
48,76ca4514-ff09-4f63-bcc2-322c3a40f285,16/05/2017 02:11:23,0,66497.0
49,76ca4514-ff09-4f63-bcc2-322c3a40f285,16/05/2017 01:11:23,1,66497.0
50,76ca4514-ff09-4f63-bcc2-322c3a40f285,16/05/2017 00:11:23,0,66496.0
