id,uid,time,data,temp,volume,energy
0,4df493b3-8747-49d8-98c6-cb831902c8c4,11/9/2016 19:42,10.1,30,5.7,132.43
1,4df493b3-8747-49d8-98c6-cb831902c8c4,11/9/2016 19:43,7.3,30,6.8,157.98666
2,4df493b3-8747-49d8-98c6-cb831902c8c4,11/9/2016 19:43,10.8,31,6.5,158.5675
3,4df493b3-8747-49d8-98c6-cb831902c8c4,11/9/2016 19:43,7.3,32,3.4,86.89267
4,4df493b3-8747-49d8-98c6-cb831902c8c4,11/9/2016 19:43,13.0,27,5.2,102.69133000000001
5,4df493b3-8747-49d8-98c6-cb831902c8c4,11/9/2016 19:43,6.3,30,4.7,109.19666000000001
6,4df493b3-8747-49d8-98c6-cb831902c8c4,11/9/2016 19:43,6.8,30,2.7,62.73
7,4df493b3-8747-49d8-98c6-cb831902c8c4,11/9/2016 19:43,10.6,32,6.7,171.22966
8,4df493b3-8747-49d8-98c6-cb831902c8c4,11/9/2016 19:43,8.4,33,21.6,577.116
9,4df493b3-8747-49d8-98c6-cb831902c8c4,11/9/2016 19:44,10.2,31,6.6,161.007
10,4df493b3-8747-49d8-98c6-cb831902c8c4,11/9/2016 19:44,13.6,26,2.5,46.466667
11,4df493b3-8747-49d8-98c6-cb831902c8c4,11/9/2016 19:44,9.4,32,24.4,623.5826400000001
12,4df493b3-8747-49d8-98c6-cb831902c8c4,11/9/2016 19:44,12.9,27,4.3,84.91783000000001
13,4df493b3-8747-49d8-98c6-cb831902c8c4,11/9/2016 19:44,6.3,27,2.5,49.370834
14,4df493b3-8747-49d8-98c6-cb831902c8c4,11/9/2016 19:44,7.9,30,10.3,239.30333
15,4df493b3-8747-49d8-98c6-cb831902c8c4,12/8/2016 20:24,9.04918,35,18.4,523.0
16,4df493b3-8747-49d8-98c6-cb831902c8c4,9/8/2016 19:35,6.731707000000001,26,4.6,85.0
17,4df493b3-8747-49d8-98c6-cb831902c8c4,9/8/2016 19:34,6.8,26,2.5,46.466667
18,4df493b3-8747-49d8-98c6-cb831902c8c4,9/8/2016 19:35,6.9,32,6.2,158.45134
19,4df493b3-8747-49d8-98c6-cb831902c8c4,9/8/2016 19:35,8.5,32,7.9,201.89766
20,4df493b3-8747-49d8-98c6-cb831902c8c4,12/8/2016 20:24,12.9,28,5.8,121.27799999999999
21,4df493b3-8747-49d8-98c6-cb831902c8c4,12/8/2016 20:25,7.2,32,8.5,217.23167
22,4df493b3-8747-49d8-98c6-cb831902c8c4,9/8/2016 19:36,7.0,33,8.8,235.12134
23,4df493b3-8747-49d8-98c6-cb831902c8c4,9/8/2016 19:36,7.3,33,3.4,90.84233
24,4df493b3-8747-49d8-98c6-cb831902c8c4,9/8/2016 19:36,12.0,27,1.8,35.547
25,4df493b3-8747-49d8-98c6-cb831902c8c4,12/8/2016 20:26,6.2,30,4.1,95.25667
26,4df493b3-8747-49d8-98c6-cb831902c8c4,27/07/2016 19:44:54,12.0,26,2.0,37.0
27,4df493b3-8747-49d8-98c6-cb831902c8c4,27/07/2016 19:44:57,6.6,33,4.5,120.2325
28,4df493b3-8747-49d8-98c6-cb831902c8c4,27/07/2016 19:47:07,6.3,33,4.4,117.56067
29,4df493b3-8747-49d8-98c6-cb831902c8c4,27/07/2016 19:47:20,6.5,31,4.9,119.5355
30,4df493b3-8747-49d8-98c6-cb831902c8c4,27/07/2016 19:47:32,6.0,26,4.7,87.35733
31,4df493b3-8747-49d8-98c6-cb831902c8c4,27/07/2016 19:47:45,5.8,32,3.4,86.89267
32,4df493b3-8747-49d8-98c6-cb831902c8c4,27/07/2016 19:47:57,6.1,34,12.3,342.92400000000004
33,4df493b3-8747-49d8-98c6-cb831902c8c4,27/07/2016 19:48:10,6.7,26,2.0,37.173332
34,4df493b3-8747-49d8-98c6-cb831902c8c4,27/07/2016 19:48:22,11.6,25,3.1,54.0175
35,4df493b3-8747-49d8-98c6-cb831902c8c4,27/07/2016 19:48:35,5.8,32,3.1,79.22567
36,4df493b3-8747-49d8-98c6-cb831902c8c4,4/7/2016 20:59,4.862069,35,18.8,516.0
37,4df493b3-8747-49d8-98c6-cb831902c8c4,27/07/2016 19:49:00,6.3,33,8.6,229.77766
38,4df493b3-8747-49d8-98c6-cb831902c8c4,2/7/2016 17:38,6.0,26,2.1,38.0
39,4df493b3-8747-49d8-98c6-cb831902c8c4,2/7/2016 17:38,11.6,24,2.7,43.911
40,4df493b3-8747-49d8-98c6-cb831902c8c4,2/7/2016 17:38,11.1,25,7.0,121.975
41,4df493b3-8747-49d8-98c6-cb831902c8c4,29/06/2016 20:45:49,9.153846000000001,36,20.6,578.0
42,4df493b3-8747-49d8-98c6-cb831902c8c4,2/7/2016 17:42,6.8,33,15.8,422.14966
43,4df493b3-8747-49d8-98c6-cb831902c8c4,2/7/2016 17:42,9.9,25,3.8,66.215
44,4df493b3-8747-49d8-98c6-cb831902c8c4,2/7/2016 17:42,8.9,27,3.1,61.219832999999994
45,4df493b3-8747-49d8-98c6-cb831902c8c4,2/7/2016 17:42,11.4,34,17.3,482.324
46,4df493b3-8747-49d8-98c6-cb831902c8c4,2/7/2016 17:43,10.4,24,1.9,30.900333000000003
47,4df493b3-8747-49d8-98c6-cb831902c8c4,2/7/2016 17:43,8.8,25,3.5,60.9875
48,4df493b3-8747-49d8-98c6-cb831902c8c4,2/7/2016 17:43,14.1,31,15.3,373.2435
49,4df493b3-8747-49d8-98c6-cb831902c8c4,2/7/2016 17:43,7.1,35,14.9,432.72083
50,4df493b3-8747-49d8-98c6-cb831902c8c4,2/7/2016 17:39,6.9,34,6.6,184.00799999999998
51,4df493b3-8747-49d8-98c6-cb831902c8c4,29/06/2016 20:44:42,7.1,36,40.1,1211.1537
52,4df493b3-8747-49d8-98c6-cb831902c8c4,29/06/2016 20:44:48,7.3,33,5.0,133.59166000000002
53,4df493b3-8747-49d8-98c6-cb831902c8c4,29/06/2016 20:45:00,7.2,36,48.6,1467.882
54,4df493b3-8747-49d8-98c6-cb831902c8c4,29/06/2016 20:45:05,7.6,35,17.5,508.22916
55,4df493b3-8747-49d8-98c6-cb831902c8c4,29/06/2016 20:45:11,12.6,25,10.3,179.4775
56,4df493b3-8747-49d8-98c6-cb831902c8c4,29/06/2016 20:45:17,11.4,36,50.6,1528.2887
57,4df493b3-8747-49d8-98c6-cb831902c8c4,29/06/2016 20:45:23,12.5,26,5.0,92.933334
58,4df493b3-8747-49d8-98c6-cb831902c8c4,29/06/2016 20:45:28,10.6,35,50.5,1466.6041
59,4df493b3-8747-49d8-98c6-cb831902c8c4,29/06/2016 20:45:34,10.0,23,38.0,573.86334
60,4df493b3-8747-49d8-98c6-cb831902c8c4,2/7/2016 17:40,10.6,25,9.2,160.31
61,4df493b3-8747-49d8-98c6-cb831902c8c4,29/06/2016 20:45:46,5.2,32,6.9,176.34099999999998
62,4df493b3-8747-49d8-98c6-cb831902c8c4,2/7/2016 17:41,10.4,36,51.1,1543.3904
63,4df493b3-8747-49d8-98c6-cb831902c8c4,2/7/2016 17:44,10.3,36,50.2,1516.2073
64,4df493b3-8747-49d8-98c6-cb831902c8c4,2/7/2016 17:45,5.9,24,4.4,71.55866999999999
65,4df493b3-8747-49d8-98c6-cb831902c8c4,2/7/2016 17:45,5.2,44,19.1,754.38635
66,4df493b3-8747-49d8-98c6-cb831902c8c4,2/7/2016 17:45,7.8,22,15.6,217.46400000000003
67,4df493b3-8747-49d8-98c6-cb831902c8c4,2/7/2016 17:45,9.6,22,1.6,22.304000000000002
