id,sensorId,timestamp,chan_0,chan_1,chan_2,chan_3
6252205,62934,2022-04-05T12:00:53.000Z,0,0,0,0
6252233,62934,2022-04-05T12:01:53.000Z,0,0,0,0
6252261,62934,2022-04-05T12:02:53.000Z,0,0,0,0
6252289,62934,2022-04-05T12:03:53.000Z,0,0,0,0
6252317,62934,2022-04-05T12:04:53.000Z,0,0,0,0
6252345,62934,2022-04-05T12:05:53.000Z,0,0,0,0
6252373,62934,2022-04-05T12:06:53.000Z,0,0,0,0
6252401,62934,2022-04-05T12:07:53.000Z,0,0,0,0
6252429,62934,2022-04-05T12:08:53.000Z,0,0,0,0
6252457,62934,2022-04-05T12:09:53.000Z,0,0,0,0
6252485,62934,2022-04-05T12:10:53.000Z,0,0,0,0
6252513,62934,2022-04-05T12:11:53.000Z,0,0,0,0
6252541,62934,2022-04-05T12:12:53.000Z,0,0,0,0
6252569,62934,2022-04-05T12:13:53.000Z,0,0,0,0
6252597,62934,2022-04-05T12:14:53.000Z,0,0,0,0
6252625,62934,2022-04-05T12:15:53.000Z,0,0,0,0
6252653,62934,2022-04-05T12:16:53.000Z,0,0,0,0
6252681,62934,2022-04-05T12:17:53.000Z,0,0,0,0
6252709,62934,2022-04-05T12:18:53.000Z,0,0,0,0
6252737,62934,2022-04-05T12:19:53.000Z,0,0,0,0
6252765,62934,2022-04-05T12:20:53.000Z,0,0,0,0
6252793,62934,2022-04-05T12:21:53.000Z,148,8,0,0
6252821,62934,2022-04-05T12:22:53.000Z,0,0,0,0
6252849,62934,2022-04-05T12:23:53.000Z,0,0,0,0
6252877,62934,2022-04-05T12:24:53.000Z,0,0,0,0
6252905,62934,2022-04-05T12:25:53.000Z,0,0,0,0
6252933,62934,2022-04-05T12:26:53.000Z,0,0,0,0
6252961,62934,2022-04-05T12:27:53.000Z,0,0,0,0
6252989,62934,2022-04-05T12:28:53.000Z,0,0,0,0
6253017,62934,2022-04-05T12:29:53.000Z,0,0,0,0
6253045,62934,2022-04-05T12:30:53.000Z,0,0,0,0
6253073,62934,2022-04-05T12:31:53.000Z,0,0,0,0
6253101,62934,2022-04-05T12:32:53.000Z,0,0,0,0
6253129,62934,2022-04-05T12:33:53.000Z,0,0,0,0
6253157,62934,2022-04-05T12:34:53.000Z,0,0,0,0
6253185,62934,2022-04-05T12:35:53.000Z,0,0,0,0
6253213,62934,2022-04-05T12:36:53.000Z,0,0,0,0
6253241,62934,2022-04-05T12:37:53.000Z,0,0,0,0
6253269,62934,2022-04-05T12:38:53.000Z,0,0,0,0
6253297,62934,2022-04-05T12:39:53.000Z,0,0,0,0
6253325,62934,2022-04-05T12:40:53.000Z,0,0,0,0
6253353,62934,2022-04-05T12:41:53.000Z,0,0,0,0
6253381,62934,2022-04-05T12:42:53.000Z,0,0,0,0
6253409,62934,2022-04-05T12:43:53.000Z,0,0,0,0
6253437,62934,2022-04-05T12:44:53.000Z,0,0,0,0
6253465,62934,2022-04-05T12:45:53.000Z,0,0,0,0
6253493,62934,2022-04-05T12:46:53.000Z,0,0,0,0
6253521,62934,2022-04-05T12:47:53.000Z,0,0,0,0
6253549,62934,2022-04-05T12:48:53.000Z,0,0,0,0
6253577,62934,2022-04-05T12:49:53.000Z,0,0,0,0
6253605,62934,2022-04-05T12:50:53.000Z,0,0,0,0
6253633,62934,2022-04-05T12:51:53.000Z,0,0,0,0
6253661,62934,2022-04-05T12:52:53.000Z,0,0,0,0
6253689,62934,2022-04-05T12:53:53.000Z,0,0,0,0
6253717,62934,2022-04-05T12:54:53.000Z,0,0,0,0
6253745,62934,2022-04-05T12:55:53.000Z,0,0,0,0
6253773,62934,2022-04-05T12:56:53.000Z,0,0,0,0
6253801,62934,2022-04-05T12:57:53.000Z,0,0,0,0
6253829,62934,2022-04-05T12:58:53.000Z,0,0,0,0
6253857,62934,2022-04-05T12:59:53.000Z,0,0,0,0
6253885,62934,2022-04-05T13:00:53.000Z,0,0,0,0
6253913,62934,2022-04-05T13:01:53.000Z,0,0,0,0
6253941,62934,2022-04-05T13:02:53.000Z,0,0,0,0
6253969,62934,2022-04-05T13:03:53.000Z,0,0,0,0
6253997,62934,2022-04-05T13:04:53.000Z,0,0,0,0
6254025,62934,2022-04-05T13:05:53.000Z,0,0,0,0
6254053,62934,2022-04-05T13:06:53.000Z,0,0,0,0
6254081,62934,2022-04-05T13:07:53.000Z,0,0,0,0
6254109,62934,2022-04-05T13:08:53.000Z,0,0,0,0
6254137,62934,2022-04-05T13:09:53.000Z,0,0,0,0
6254165,62934,2022-04-05T13:10:53.000Z,0,0,0,0
6254193,62934,2022-04-05T13:11:53.000Z,0,0,0,0
6254221,62934,2022-04-05T13:12:53.000Z,0,0,0,0
6254249,62934,2022-04-05T13:13:53.000Z,0,0,0,0
6254277,62934,2022-04-05T13:14:53.000Z,0,0,0,0
6254305,62934,2022-04-05T13:15:54.000Z,0,0,0,0
6254333,62934,2022-04-05T13:16:53.000Z,0,0,0,0
6254361,62934,2022-04-05T13:17:53.000Z,0,0,0,0
6254389,62934,2022-04-05T13:18:53.000Z,0,0,0,0
6254417,62934,2022-04-05T13:19:54.000Z,0,0,0,0
6254445,62934,2022-04-05T13:20:54.000Z,0,0,0,0
6254473,62934,2022-04-05T13:21:54.000Z,0,0,0,0
6254501,62934,2022-04-05T13:22:54.000Z,0,0,0,0
6254529,62934,2022-04-05T13:23:54.000Z,0,0,0,0
6254557,62934,2022-04-05T13:24:54.000Z,0,0,0,0
6254585,62934,2022-04-05T13:25:54.000Z,0,0,0,0
6254613,62934,2022-04-05T13:26:54.000Z,0,0,0,0
6254641,62934,2022-04-05T13:27:54.000Z,0,0,0,0
6254669,62934,2022-04-05T13:28:54.000Z,0,0,0,0
6254697,62934,2022-04-05T13:29:54.000Z,0,0,0,0
6254725,62934,2022-04-05T13:30:54.000Z,0,0,0,0
6254753,62934,2022-04-05T13:31:54.000Z,0,0,0,0
6254781,62934,2022-04-05T13:32:54.000Z,0,0,0,0
6254809,62934,2022-04-05T13:33:54.000Z,0,0,0,0
6254837,62934,2022-04-05T13:34:54.000Z,0,0,0,0
6254865,62934,2022-04-05T13:35:54.000Z,0,0,0,0
6254893,62934,2022-04-05T13:36:54.000Z,0,0,0,0
6254921,62934,2022-04-05T13:37:54.000Z,0,0,0,0
6254949,62934,2022-04-05T13:38:54.000Z,0,0,0,0
6254977,62934,2022-04-05T13:39:54.000Z,0,0,0,0
6255005,62934,2022-04-05T13:40:54.000Z,0,0,0,0
6255033,62934,2022-04-05T13:41:54.000Z,0,0,0,0
6255061,62934,2022-04-05T13:42:54.000Z,0,0,0,0
6255089,62934,2022-04-05T13:43:54.000Z,0,0,0,0
6255117,62934,2022-04-05T13:44:54.000Z,0,0,0,0
6255145,62934,2022-04-05T13:45:54.000Z,0,0,0,0
6255173,62934,2022-04-05T13:46:54.000Z,0,0,0,0
6255201,62934,2022-04-05T13:47:54.000Z,0,0,0,0
6255229,62934,2022-04-05T13:48:54.000Z,0,0,0,0
6255257,62934,2022-04-05T13:49:54.000Z,0,0,0,0
6255285,62934,2022-04-05T13:50:54.000Z,0,0,0,0
6255313,62934,2022-04-05T13:51:54.000Z,0,0,0,0
6255341,62934,2022-04-05T13:52:54.000Z,0,0,0,0
6255369,62934,2022-04-05T13:53:54.000Z,0,0,0,0
6255397,62934,2022-04-05T13:54:54.000Z,0,0,0,0
6255425,62934,2022-04-05T13:55:54.000Z,0,0,0,0
6255453,62934,2022-04-05T13:56:54.000Z,0,0,0,0
6255481,62934,2022-04-05T13:57:54.000Z,0,0,0,0
6255509,62934,2022-04-05T13:58:54.000Z,0,0,0,0
6255537,62934,2022-04-05T13:59:54.000Z,0,0,0,0
6255565,62934,2022-04-05T14:00:54.000Z,0,0,0,0
6255593,62934,2022-04-05T14:01:54.000Z,0,0,0,0
6255621,62934,2022-04-05T14:02:54.000Z,0,0,0,0
6255649,62934,2022-04-05T14:03:54.000Z,0,0,0,0
6255677,62934,2022-04-05T14:04:54.000Z,0,0,0,0
6255705,62934,2022-04-05T14:05:54.000Z,0,0,0,0
6255733,62934,2022-04-05T14:06:54.000Z,0,0,0,0
6255761,62934,2022-04-05T14:07:54.000Z,0,0,0,0
6255789,62934,2022-04-05T14:08:54.000Z,0,0,0,0
6255817,62934,2022-04-05T14:09:54.000Z,0,0,0,0
6255845,62934,2022-04-05T14:10:54.000Z,0,0,0,0
6255873,62934,2022-04-05T14:11:54.000Z,0,0,0,0
6255901,62934,2022-04-05T14:12:54.000Z,0,0,0,0
6255929,62934,2022-04-05T14:13:54.000Z,0,0,0,0
6255957,62934,2022-04-05T14:14:54.000Z,0,0,0,0
6255985,62934,2022-04-05T14:15:54.000Z,0,0,0,0
6256013,62934,2022-04-05T14:16:54.000Z,0,0,0,0
6256041,62934,2022-04-05T14:17:54.000Z,0,0,0,0
6256069,62934,2022-04-05T14:18:54.000Z,0,0,0,0
6256097,62934,2022-04-05T14:19:54.000Z,0,0,0,0
6256125,62934,2022-04-05T14:20:54.000Z,0,0,0,0
6256153,62934,2022-04-05T14:21:54.000Z,0,0,0,0
6256181,62934,2022-04-05T14:22:54.000Z,0,0,0,0
6256209,62934,2022-04-05T14:23:54.000Z,0,0,0,0
6256237,62934,2022-04-05T14:24:54.000Z,0,0,0,0
6256265,62934,2022-04-05T14:25:54.000Z,0,0,0,0
6256293,62934,2022-04-05T14:26:54.000Z,0,0,0,0
6256321,62934,2022-04-05T14:27:54.000Z,0,0,0,0
6256349,62934,2022-04-05T14:28:54.000Z,0,0,0,0
6256377,62934,2022-04-05T14:29:54.000Z,0,0,0,0
6256405,62934,2022-04-05T14:30:54.000Z,0,0,0,0
6256433,62934,2022-04-05T14:31:54.000Z,0,0,0,0
6256461,62934,2022-04-05T14:32:54.000Z,0,0,0,0
6256489,62934,2022-04-05T14:33:54.000Z,0,0,0,0
6256517,62934,2022-04-05T14:34:54.000Z,0,0,0,0
6256545,62934,2022-04-05T14:35:54.000Z,0,0,0,0
6256573,62934,2022-04-05T14:36:54.000Z,0,0,0,0
6256601,62934,2022-04-05T14:37:54.000Z,0,0,0,0
6256629,62934,2022-04-05T14:38:54.000Z,0,0,0,0
6256657,62934,2022-04-05T14:39:54.000Z,0,0,0,0
6256685,62934,2022-04-05T14:40:54.000Z,0,0,0,0
6256713,62934,2022-04-05T14:41:54.000Z,0,0,0,0
6256741,62934,2022-04-05T14:42:54.000Z,0,0,0,0
6256769,62934,2022-04-05T14:43:54.000Z,0,0,0,0
6256797,62934,2022-04-05T14:44:54.000Z,0,0,0,0
6256825,62934,2022-04-05T14:45:54.000Z,0,0,0,0
6256853,62934,2022-04-05T14:46:54.000Z,0,0,0,0
6256881,62934,2022-04-05T14:47:54.000Z,0,0,0,0
6256909,62934,2022-04-05T14:48:54.000Z,0,0,0,0
6256937,62934,2022-04-05T14:49:54.000Z,0,0,0,0
6256965,62934,2022-04-05T14:50:54.000Z,0,0,0,0
6256993,62934,2022-04-05T14:51:54.000Z,0,0,0,0
6257021,62934,2022-04-05T14:52:54.000Z,0,0,0,0
6257049,62934,2022-04-05T14:53:54.000Z,0,0,0,0
6257077,62934,2022-04-05T14:54:54.000Z,0,0,0,0
6257105,62934,2022-04-05T14:55:54.000Z,0,0,0,0
6257133,62934,2022-04-05T14:56:54.000Z,0,0,0,0
6257161,62934,2022-04-05T14:57:54.000Z,0,0,0,0
6257189,62934,2022-04-05T14:58:54.000Z,0,0,0,0
6257217,62934,2022-04-05T14:59:54.000Z,0,0,0,0
6257245,62934,2022-04-05T15:00:54.000Z,0,0,0,0
6257273,62934,2022-04-05T15:01:54.000Z,0,0,0,0
6257301,62934,2022-04-05T15:02:54.000Z,0,0,0,0
6257329,62934,2022-04-05T15:03:54.000Z,0,0,0,0
6257357,62934,2022-04-05T15:04:54.000Z,0,0,0,0
6257385,62934,2022-04-05T15:05:54.000Z,0,0,0,0
6257413,62934,2022-04-05T15:06:54.000Z,0,0,0,0
6257441,62934,2022-04-05T15:07:54.000Z,0,0,0,0
6257469,62934,2022-04-05T15:08:54.000Z,0,0,0,0
6257497,62934,2022-04-05T15:09:54.000Z,0,0,0,0
6257525,62934,2022-04-05T15:10:54.000Z,0,0,0,0
6257553,62934,2022-04-05T15:11:54.000Z,0,0,0,0
6257581,62934,2022-04-05T15:12:54.000Z,0,0,0,0
6257609,62934,2022-04-05T15:13:54.000Z,0,0,0,0
6257637,62934,2022-04-05T15:14:54.000Z,0,0,0,0
6257665,62934,2022-04-05T15:15:54.000Z,0,0,0,0
6257693,62934,2022-04-05T15:16:54.000Z,0,0,0,0
6257721,62934,2022-04-05T15:17:54.000Z,0,0,0,0
6257749,62934,2022-04-05T15:18:54.000Z,0,0,0,0
6257777,62934,2022-04-05T15:19:54.000Z,0,0,0,0
6257805,62934,2022-04-05T15:20:54.000Z,0,0,0,0
6257833,62934,2022-04-05T15:21:54.000Z,0,0,0,0
6257861,62934,2022-04-05T15:22:54.000Z,0,0,0,0
6257889,62934,2022-04-05T15:23:54.000Z,0,0,0,0
6257917,62934,2022-04-05T15:24:54.000Z,0,0,0,0
6257945,62934,2022-04-05T15:25:54.000Z,0,0,0,0
6257973,62934,2022-04-05T15:26:54.000Z,0,0,0,0
6258001,62934,2022-04-05T15:27:54.000Z,0,0,0,0
6258029,62934,2022-04-05T15:28:54.000Z,0,0,0,0
6258057,62934,2022-04-05T15:29:54.000Z,0,0,0,0
6258085,62934,2022-04-05T15:30:54.000Z,0,0,0,0
6258113,62934,2022-04-05T15:31:54.000Z,0,0,0,0
6258141,62934,2022-04-05T15:32:54.000Z,0,0,0,0
6258169,62934,2022-04-05T15:33:54.000Z,0,0,0,0
6258197,62934,2022-04-05T15:34:54.000Z,0,0,0,0
6258225,62934,2022-04-05T15:35:54.000Z,0,0,0,0
6258253,62934,2022-04-05T15:36:54.000Z,0,0,0,0
6258281,62934,2022-04-05T15:37:54.000Z,0,0,0,0
6258309,62934,2022-04-05T15:38:54.000Z,0,0,0,0
6258337,62934,2022-04-05T15:39:54.000Z,0,0,0,0
6258365,62934,2022-04-05T15:40:54.000Z,0,0,0,0
6258393,62934,2022-04-05T15:41:54.000Z,0,0,0,0
6258421,62934,2022-04-05T15:42:54.000Z,0,0,0,0
6258449,62934,2022-04-05T15:43:54.000Z,0,0,0,0
6258477,62934,2022-04-05T15:44:54.000Z,0,0,0,0
6258505,62934,2022-04-05T15:45:54.000Z,0,0,0,0
6258533,62934,2022-04-05T15:46:54.000Z,0,0,0,0
6258561,62934,2022-04-05T15:47:54.000Z,0,0,0,0
6258589,62934,2022-04-05T15:48:54.000Z,0,0,0,0
6258617,62934,2022-04-05T15:49:54.000Z,0,0,0,0
6258645,62934,2022-04-05T15:50:54.000Z,0,0,0,0
6258673,62934,2022-04-05T15:51:54.000Z,0,0,0,0
6258701,62934,2022-04-05T15:52:54.000Z,0,0,0,0
6258729,62934,2022-04-05T15:53:54.000Z,0,0,0,0
6258757,62934,2022-04-05T15:54:54.000Z,0,0,0,0
6258785,62934,2022-04-05T15:55:54.000Z,0,0,0,0
6258813,62934,2022-04-05T15:56:54.000Z,0,0,0,0
6258841,62934,2022-04-05T15:57:54.000Z,0,0,0,0
6258869,62934,2022-04-05T15:58:54.000Z,0,0,0,0
6258897,62934,2022-04-05T15:59:54.000Z,0,0,0,0
6258925,62934,2022-04-05T16:00:54.000Z,0,0,0,0
6258953,62934,2022-04-05T16:01:54.000Z,0,0,0,0
6258981,62934,2022-04-05T16:02:54.000Z,0,0,0,0
6259009,62934,2022-04-05T16:03:54.000Z,0,0,0,0
6259037,62934,2022-04-05T16:04:54.000Z,0,0,0,0
6259065,62934,2022-04-05T16:05:54.000Z,0,0,0,0
6259093,62934,2022-04-05T16:06:54.000Z,0,0,0,0
6259121,62934,2022-04-05T16:07:54.000Z,0,0,0,0
6259149,62934,2022-04-05T16:08:54.000Z,0,0,0,0
6259177,62934,2022-04-05T16:09:54.000Z,0,0,0,0
6259205,62934,2022-04-05T16:10:54.000Z,0,0,0,0
6259233,62934,2022-04-05T16:11:54.000Z,0,0,0,0
6259261,62934,2022-04-05T16:12:54.000Z,0,0,0,0
6259289,62934,2022-04-05T16:13:54.000Z,0,0,0,0
6259317,62934,2022-04-05T16:14:54.000Z,0,0,0,0
6259345,62934,2022-04-05T16:15:54.000Z,0,0,0,0
6259373,62934,2022-04-05T16:16:54.000Z,0,0,0,0
6259401,62934,2022-04-05T16:17:54.000Z,0,0,0,0
6259429,62934,2022-04-05T16:18:54.000Z,0,0,0,0
6259457,62934,2022-04-05T16:19:54.000Z,0,0,0,0
6259485,62934,2022-04-05T16:20:54.000Z,0,0,0,0
6259513,62934,2022-04-05T16:21:54.000Z,0,0,0,0
6259541,62934,2022-04-05T16:22:54.000Z,0,0,0,0
6259569,62934,2022-04-05T16:23:54.000Z,0,0,0,0
6259597,62934,2022-04-05T16:24:54.000Z,0,0,0,0
6259625,62934,2022-04-05T16:25:54.000Z,0,0,0,0
6259653,62934,2022-04-05T16:26:54.000Z,0,0,0,0
6259681,62934,2022-04-05T16:27:54.000Z,0,0,0,0
6259709,62934,2022-04-05T16:28:54.000Z,0,0,0,0
6259737,62934,2022-04-05T16:29:54.000Z,0,0,0,0
6259765,62934,2022-04-05T16:30:54.000Z,0,0,0,0
6259793,62934,2022-04-05T16:31:54.000Z,0,0,0,0
6259821,62934,2022-04-05T16:32:54.000Z,0,0,0,0
6259849,62934,2022-04-05T16:33:54.000Z,0,0,0,0
6259877,62934,2022-04-05T16:34:54.000Z,0,0,0,0
6259905,62934,2022-04-05T16:35:54.000Z,0,0,0,0
6259933,62934,2022-04-05T16:36:54.000Z,0,0,0,0
6259961,62934,2022-04-05T16:37:54.000Z,0,0,0,0
6259989,62934,2022-04-05T16:38:54.000Z,0,0,0,0
6260017,62934,2022-04-05T16:39:54.000Z,0,0,0,0
6260045,62934,2022-04-05T16:40:54.000Z,0,0,0,0
6260073,62934,2022-04-05T16:41:54.000Z,0,0,0,0
6260101,62934,2022-04-05T16:42:54.000Z,0,0,0,0
6260129,62934,2022-04-05T16:43:54.000Z,0,0,0,0
6260157,62934,2022-04-05T16:44:54.000Z,0,0,0,0
6260185,62934,2022-04-05T16:45:54.000Z,0,0,0,0
6260213,62934,2022-04-05T16:46:54.000Z,0,0,0,0
6260241,62934,2022-04-05T16:47:54.000Z,0,0,0,0
6260269,62934,2022-04-05T16:48:54.000Z,0,0,0,0
6260297,62934,2022-04-05T16:49:54.000Z,726,43,0,0
6260325,62934,2022-04-05T16:50:54.000Z,0,0,0,0
6260353,62934,2022-04-05T16:51:54.000Z,0,0,986,59
6260381,62934,2022-04-05T16:52:54.000Z,0,0,1348,80
6260409,62934,2022-04-05T16:53:54.000Z,0,0,2133,128
6260437,62934,2022-04-05T16:54:54.000Z,0,0,1344,80
6260465,62934,2022-04-05T16:55:54.000Z,0,0,2388,143
6260493,62934,2022-04-05T16:56:54.000Z,0,0,717,43
6260521,62934,2022-04-05T16:57:54.000Z,0,0,477,28
6260549,62934,2022-04-05T16:58:54.000Z,0,0,1817,109
6260577,62934,2022-04-05T16:59:54.000Z,244,14,1791,107
6260605,62934,2022-04-05T17:00:54.000Z,633,37,0,0
6260633,62934,2022-04-05T17:01:54.000Z,0,0,0,0
6260661,62934,2022-04-05T17:02:54.000Z,0,0,0,0
6260689,62934,2022-04-05T17:03:54.000Z,0,0,0,0
6260717,62934,2022-04-05T17:04:54.000Z,0,0,0,0
6260745,62934,2022-04-05T17:05:54.000Z,0,0,0,0
6260773,62934,2022-04-05T17:06:54.000Z,0,0,0,0
6260801,62934,2022-04-05T17:07:54.000Z,0,0,0,0
6260829,62934,2022-04-05T17:08:54.000Z,0,0,0,0
6260857,62934,2022-04-05T17:09:54.000Z,0,0,0,0
6260885,62934,2022-04-05T17:10:54.000Z,0,0,0,0
6260913,62934,2022-04-05T17:11:54.000Z,0,0,0,0
6260941,62934,2022-04-05T17:12:54.000Z,0,0,0,0
6260969,62934,2022-04-05T17:13:54.000Z,0,0,0,0
6260997,62934,2022-04-05T17:14:54.000Z,0,0,0,0
6261025,62934,2022-04-05T17:15:54.000Z,0,0,0,0
6261053,62934,2022-04-05T17:16:54.000Z,0,0,0,0
6261081,62934,2022-04-05T17:17:54.000Z,0,0,0,0
6261109,62934,2022-04-05T17:18:54.000Z,0,0,0,0
6261137,62934,2022-04-05T17:19:54.000Z,0,0,0,0
6261165,62934,2022-04-05T17:20:54.000Z,0,0,0,0
6261193,62934,2022-04-05T17:21:54.000Z,0,0,0,0
6261221,62934,2022-04-05T17:22:54.000Z,0,0,0,0
