id,sensorId,timestamp,chan_0,chan_1,chan_2,chan_3,chan_4,chan_5,chan_6,chan_7
1292581,41364,2021-10-10T12:45:14.000Z,0,0,0,0,0,0,2,0
1292625,41364,2021-10-10T12:46:14.000Z,0,0,0,0,0,0,0,0
1292669,41364,2021-10-10T12:47:14.000Z,0,0,0,0,0,0,0,0
1292713,41364,2021-10-10T12:48:14.000Z,0,0,0,0,0,0,0,0
1292757,41364,2021-10-10T12:49:15.000Z,0,0,0,0,0,0,0,0
1292801,41364,2021-10-10T12:50:14.000Z,0,0,0,0,0,0,0,0
1292845,41364,2021-10-10T12:51:14.000Z,0,0,0,0,0,0,0,0
1292889,41364,2021-10-10T12:52:14.000Z,0,0,0,0,0,0,0,0
1292933,41364,2021-10-10T12:53:15.000Z,0,0,0,0,0,0,0,0
1292977,41364,2021-10-10T12:54:15.000Z,0,0,0,0,0,0,0,0
1293021,41364,2021-10-10T12:55:15.000Z,0,0,0,0,0,0,0,0
1293065,41364,2021-10-10T12:56:15.000Z,0,0,0,0,0,0,0,0
1293101,41364,2021-10-10T12:57:15.000Z,0,0,0,0,0,0,0,0
1293145,41364,2021-10-10T12:58:15.000Z,0,0,0,0,0,0,0,0
1293189,41364,2021-10-10T12:59:15.000Z,0,0,0,0,0,0,0,0
1293233,41364,2021-10-10T13:00:15.000Z,0,0,0,0,0,0,0,0
1293277,41364,2021-10-10T13:01:15.000Z,0,0,0,0,0,0,0,0
1293321,41364,2021-10-10T13:02:15.000Z,0,0,0,0,0,0,0,0
1293365,41364,2021-10-10T13:03:15.000Z,0,0,0,0,0,0,0,0
1293409,41364,2021-10-10T13:04:15.000Z,0,0,0,0,0,0,0,0
1293453,41364,2021-10-10T13:05:15.000Z,0,0,0,0,0,0,0,0
1293497,41364,2021-10-10T13:06:15.000Z,0,0,0,0,0,0,0,0
1293541,41364,2021-10-10T13:07:15.000Z,0,0,0,0,0,0,0,0
1293585,41364,2021-10-10T13:08:15.000Z,0,0,0,0,0,0,2,0
1293629,41364,2021-10-10T13:09:15.000Z,0,0,0,0,0,0,0,0
1293673,41364,2021-10-10T13:10:15.000Z,0,0,0,0,0,0,0,0
1293717,41364,2021-10-10T13:11:15.000Z,0,0,0,0,0,0,0,0
1293761,41364,2021-10-10T13:12:15.000Z,0,0,0,0,0,0,0,0
1293805,41364,2021-10-10T13:13:15.000Z,0,0,0,0,0,0,0,0
1293849,41364,2021-10-10T13:14:15.000Z,0,0,0,0,0,0,0,0
1293893,41364,2021-10-10T13:15:15.000Z,0,0,0,0,0,0,0,0
1293937,41364,2021-10-10T13:16:15.000Z,0,0,0,0,0,0,4,0
1293981,41364,2021-10-10T13:17:15.000Z,0,0,0,0,0,0,0,0
1294025,41364,2021-10-10T13:18:15.000Z,0,0,0,0,0,0,0,0
1294069,41364,2021-10-10T13:19:15.000Z,0,0,0,0,0,0,0,0
1294113,41364,2021-10-10T13:20:15.000Z,0,0,0,0,0,0,0,0
1294157,41364,2021-10-10T13:21:15.000Z,0,0,0,0,0,0,0,0
1294201,41364,2021-10-10T13:22:15.000Z,0,0,0,0,0,0,0,0
1294245,41364,2021-10-10T13:23:15.000Z,0,0,0,0,0,0,0,0
1294289,41364,2021-10-10T13:24:15.000Z,0,0,0,0,0,0,0,0
1294333,41364,2021-10-10T13:25:15.000Z,0,0,0,0,0,0,0,0
1294377,41364,2021-10-10T13:26:15.000Z,0,0,0,0,0,0,0,0
1294421,41364,2021-10-10T13:27:15.000Z,0,0,0,0,0,0,0,0
1294465,41364,2021-10-10T13:28:15.000Z,0,0,0,0,0,0,0,0
1294509,41364,2021-10-10T13:29:15.000Z,0,0,0,0,0,0,0,0
1294553,41364,2021-10-10T13:30:15.000Z,0,0,0,0,0,0,0,0
1294597,41364,2021-10-10T13:31:15.000Z,0,0,0,0,0,0,0,0
1294641,41364,2021-10-10T13:32:15.000Z,0,0,0,0,0,0,2,0
1294685,41364,2021-10-10T13:33:15.000Z,0,0,0,0,0,0,0,0
1294729,41364,2021-10-10T13:34:15.000Z,0,0,0,0,0,0,0,0
1294773,41364,2021-10-10T13:35:15.000Z,0,0,0,0,0,0,0,0
1294817,41364,2021-10-10T13:36:15.000Z,0,0,0,0,0,0,0,0
1294861,41364,2021-10-10T13:37:15.000Z,0,0,0,0,0,0,0,0
1294905,41364,2021-10-10T13:38:15.000Z,0,0,0,0,0,0,4,0
1294949,41364,2021-10-10T13:39:15.000Z,0,0,0,0,0,0,0,0
1294993,41364,2021-10-10T13:40:15.000Z,0,0,0,0,0,0,2,0
1295037,41364,2021-10-10T13:41:15.000Z,0,0,0,0,0,0,0,0
1295081,41364,2021-10-10T13:42:15.000Z,0,0,0,0,0,0,0,0
1295125,41364,2021-10-10T13:43:15.000Z,0,0,0,0,0,0,0,0
1295169,41364,2021-10-10T13:44:15.000Z,0,0,0,0,0,0,0,0
1295213,41364,2021-10-10T13:45:15.000Z,0,0,0,0,0,0,0,0
1295257,41364,2021-10-10T13:46:15.000Z,0,0,0,0,0,0,0,0
1295301,41364,2021-10-10T13:47:15.000Z,0,0,0,0,0,0,0,0
1295345,41364,2021-10-10T13:48:15.000Z,0,0,0,0,0,0,0,0
1295389,41364,2021-10-10T13:49:15.000Z,0,0,0,0,0,0,0,0
1295433,41364,2021-10-10T13:50:15.000Z,0,0,0,0,0,0,0,0
1295477,41364,2021-10-10T13:51:15.000Z,0,0,0,0,0,0,0,0
1295521,41364,2021-10-10T13:52:15.000Z,0,0,0,0,0,0,0,0
1295565,41364,2021-10-10T13:53:15.000Z,0,0,0,0,0,0,0,0
1295609,41364,2021-10-10T13:54:15.000Z,0,0,0,0,0,0,0,0
1295653,41364,2021-10-10T13:55:15.000Z,0,0,0,0,0,0,0,0
1295697,41364,2021-10-10T13:56:15.000Z,0,0,0,0,0,0,0,0
1295741,41364,2021-10-10T13:57:15.000Z,0,0,0,0,0,0,0,0
1295785,41364,2021-10-10T13:58:15.000Z,0,0,0,0,0,0,4,0
1295829,41364,2021-10-10T13:59:15.000Z,0,0,0,0,0,0,0,0
1295873,41364,2021-10-10T14:00:15.000Z,0,0,0,0,0,0,0,0
1295917,41364,2021-10-10T14:01:15.000Z,0,0,0,0,0,0,0,0
1295961,41364,2021-10-10T14:02:15.000Z,0,0,0,0,0,0,0,0
1296005,41364,2021-10-10T14:03:15.000Z,0,0,0,0,0,0,0,0
1296049,41364,2021-10-10T14:04:15.000Z,0,0,0,0,0,0,0,0
1296093,41364,2021-10-10T14:05:15.000Z,0,0,0,0,0,0,0,0
1296137,41364,2021-10-10T14:06:15.000Z,0,0,0,0,0,0,0,0
1296181,41364,2021-10-10T14:07:15.000Z,0,0,0,0,0,0,0,0
1296225,41364,2021-10-10T14:08:15.000Z,0,0,0,0,0,0,0,0
1296269,41364,2021-10-10T14:09:15.000Z,0,0,0,0,0,0,0,0
1296313,41364,2021-10-10T14:10:15.000Z,0,0,0,0,0,0,0,0
1296357,41364,2021-10-10T14:11:15.000Z,0,0,0,0,0,0,0,0
1296401,41364,2021-10-10T14:12:15.000Z,0,0,0,0,0,0,0,0
1296445,41364,2021-10-10T14:13:15.000Z,0,0,0,0,0,0,0,0
1296489,41364,2021-10-10T14:14:15.000Z,0,0,0,0,0,0,0,0
1296533,41364,2021-10-10T14:15:15.000Z,0,0,0,0,0,0,0,0
1296577,41364,2021-10-10T14:16:15.000Z,0,0,0,0,0,0,0,0
1296621,41364,2021-10-10T14:17:15.000Z,0,0,0,0,0,0,0,0
1296665,41364,2021-10-10T14:18:15.000Z,0,0,0,0,0,0,0,0
1296709,41364,2021-10-10T14:19:15.000Z,0,0,0,0,0,0,0,0
1296753,41364,2021-10-10T14:20:15.000Z,0,0,0,0,0,0,0,0
1296797,41364,2021-10-10T14:21:15.000Z,0,0,0,0,0,0,0,0
1296841,41364,2021-10-10T14:22:15.000Z,0,0,0,0,0,0,0,0
1296885,41364,2021-10-10T14:23:15.000Z,0,0,0,0,0,0,0,0
1296929,41364,2021-10-10T14:24:15.000Z,0,0,0,0,0,0,0,0
1296973,41364,2021-10-10T14:25:15.000Z,0,0,0,0,0,0,0,0
1297017,41364,2021-10-10T14:26:15.000Z,0,0,0,0,0,0,0,0
1297061,41364,2021-10-10T14:27:15.000Z,0,0,0,0,0,0,0,0
1297105,41364,2021-10-10T14:28:15.000Z,0,0,0,0,0,0,0,0
1297149,41364,2021-10-10T14:29:15.000Z,0,0,0,0,0,0,0,0
1297193,41364,2021-10-10T14:30:15.000Z,0,0,0,0,0,0,0,0
1297237,41364,2021-10-10T14:31:15.000Z,0,0,0,0,0,0,0,0
1297281,41364,2021-10-10T14:32:15.000Z,0,0,0,0,0,0,0,0
1297325,41364,2021-10-10T14:33:15.000Z,0,0,0,0,0,0,0,0
1297369,41364,2021-10-10T14:34:15.000Z,0,0,0,0,0,0,0,0
1297413,41364,2021-10-10T14:35:15.000Z,0,0,0,0,0,0,0,0
1297457,41364,2021-10-10T14:36:15.000Z,0,0,0,0,0,0,0,0
1297501,41364,2021-10-10T14:37:15.000Z,0,0,0,0,0,0,0,0
1297545,41364,2021-10-10T14:38:15.000Z,0,0,0,0,0,0,0,0
1297589,41364,2021-10-10T14:39:15.000Z,0,0,571,34,0,0,0,0
1297633,41364,2021-10-10T14:40:15.000Z,0,0,0,0,2642,158,0,0
1297677,41364,2021-10-10T14:41:15.000Z,0,0,0,0,8195,491,0,0
1297721,41364,2021-10-10T14:42:15.000Z,0,0,0,0,146,8,0,0
1297765,41364,2021-10-10T14:43:15.000Z,0,0,0,0,0,0,0,0
1297809,41364,2021-10-10T14:44:15.000Z,0,0,0,0,0,0,0,0
1297853,41364,2021-10-10T14:45:15.000Z,0,0,0,0,0,0,0,0
1297897,41364,2021-10-10T14:46:15.000Z,0,0,0,0,0,0,0,0
1297941,41364,2021-10-10T14:47:15.000Z,0,0,0,0,0,0,0,0
1297985,41364,2021-10-10T14:48:15.000Z,0,0,0,0,0,0,0,0
1298029,41364,2021-10-10T14:49:15.000Z,0,0,0,0,0,0,0,0
1298073,41364,2021-10-10T14:50:15.000Z,0,0,0,0,0,0,0,0
1298117,41364,2021-10-10T14:51:15.000Z,0,0,0,0,0,0,0,0
1298161,41364,2021-10-10T14:52:15.000Z,0,0,0,0,0,0,0,0
1298205,41364,2021-10-10T14:53:15.000Z,0,0,0,0,0,0,0,0
1298249,41364,2021-10-10T14:54:15.000Z,0,0,2,0,0,0,2,0
1298293,41364,2021-10-10T14:55:15.000Z,0,0,0,0,0,0,0,0
1298337,41364,2021-10-10T14:56:15.000Z,0,0,0,0,0,0,0,0
1298381,41364,2021-10-10T14:57:15.000Z,0,0,0,0,0,0,0,0
1298425,41364,2021-10-10T14:58:15.000Z,0,0,0,0,0,0,0,0
1298469,41364,2021-10-10T14:59:15.000Z,0,0,0,0,0,0,0,0
1298513,41364,2021-10-10T15:00:15.000Z,0,0,0,0,0,0,0,0
1298557,41364,2021-10-10T15:01:15.000Z,0,0,0,0,0,0,0,0
1298601,41364,2021-10-10T15:02:15.000Z,0,0,0,0,0,0,0,0
1298645,41364,2021-10-10T15:03:15.000Z,0,0,0,0,0,0,0,0
1298689,41364,2021-10-10T15:04:15.000Z,0,0,0,0,0,0,0,0
1298733,41364,2021-10-10T15:05:15.000Z,0,0,0,0,0,0,0,0
1298777,41364,2021-10-10T15:06:15.000Z,0,0,0,0,0,0,0,0
1298821,41364,2021-10-10T15:07:15.000Z,0,0,0,0,0,0,0,0
1298865,41364,2021-10-10T15:08:15.000Z,0,0,0,0,0,0,0,0
1298909,41364,2021-10-10T15:09:15.000Z,0,0,0,0,0,0,0,0
1298953,41364,2021-10-10T15:10:15.000Z,0,0,0,0,0,0,0,0
1298997,41364,2021-10-10T15:11:15.000Z,0,0,0,0,0,0,0,0
1299041,41364,2021-10-10T15:12:15.000Z,0,0,0,0,0,0,0,0
1299085,41364,2021-10-10T15:13:15.000Z,0,0,0,0,0,0,0,0
1299129,41364,2021-10-10T15:14:15.000Z,0,0,0,0,0,0,0,0
1299173,41364,2021-10-10T15:15:15.000Z,0,0,0,0,0,0,0,0
1299217,41364,2021-10-10T15:16:15.000Z,0,0,0,0,0,0,0,0
1299261,41364,2021-10-10T15:17:15.000Z,0,0,0,0,0,0,0,0
1299305,41364,2021-10-10T15:18:15.000Z,0,0,0,0,0,0,0,0
1299349,41364,2021-10-10T15:19:15.000Z,0,0,0,0,0,0,0,0
1299393,41364,2021-10-10T15:20:15.000Z,0,0,0,0,0,0,0,0
1299437,41364,2021-10-10T15:21:15.000Z,0,0,0,0,0,0,0,0
1299481,41364,2021-10-10T15:22:15.000Z,0,0,0,0,0,0,0,0
1299525,41364,2021-10-10T15:23:15.000Z,0,0,0,0,0,0,0,0
1299569,41364,2021-10-10T15:24:15.000Z,0,0,0,0,0,0,0,0
1299613,41364,2021-10-10T15:25:15.000Z,0,0,0,0,0,0,0,0
1299657,41364,2021-10-10T15:26:15.000Z,0,0,0,0,0,0,0,0
1299701,41364,2021-10-10T15:27:15.000Z,0,0,0,0,0,0,0,0
1299745,41364,2021-10-10T15:28:15.000Z,0,0,0,0,0,0,0,0
1299789,41364,2021-10-10T15:29:15.000Z,0,0,0,0,0,0,0,0
1299833,41364,2021-10-10T15:30:15.000Z,0,0,0,0,0,0,0,0
1299877,41364,2021-10-10T15:31:15.000Z,0,0,0,0,0,0,0,0
1299921,41364,2021-10-10T15:32:15.000Z,0,0,0,0,0,0,0,0
1299965,41364,2021-10-10T15:33:15.000Z,0,0,0,0,0,0,0,0
1300009,41364,2021-10-10T15:34:15.000Z,0,0,0,0,0,0,0,0
1300053,41364,2021-10-10T15:35:15.000Z,0,0,0,0,0,0,0,0
1300097,41364,2021-10-10T15:36:15.000Z,0,0,0,0,0,0,0,0
1300141,41364,2021-10-10T15:37:15.000Z,0,0,0,0,0,0,0,0
1300185,41364,2021-10-10T15:38:15.000Z,0,0,0,0,0,0,0,0
1300229,41364,2021-10-10T15:39:15.000Z,0,0,0,0,0,0,0,0
1300273,41364,2021-10-10T15:40:15.000Z,0,0,0,0,0,0,0,0
1300317,41364,2021-10-10T15:41:15.000Z,0,0,0,0,0,0,0,0
1300361,41364,2021-10-10T15:42:15.000Z,153,9,1295,77,0,0,0,0
1300405,41364,2021-10-10T15:43:15.000Z,135,8,751,45,0,0,0,0
1300449,41364,2021-10-10T15:44:15.000Z,0,0,0,0,5913,354,0,0
1300493,41364,2021-10-10T15:45:15.000Z,0,0,0,0,355,21,0,0
1300537,41364,2021-10-10T15:46:15.000Z,0,0,0,0,0,0,0,0
1300581,41364,2021-10-10T15:47:15.000Z,0,0,0,0,0,0,0,0
1300625,41364,2021-10-10T15:48:15.000Z,0,0,0,0,0,0,0,0
1300669,41364,2021-10-10T15:49:15.000Z,0,0,0,0,0,0,0,0
1300713,41364,2021-10-10T15:50:15.000Z,0,0,0,0,0,0,0,0
1300757,41364,2021-10-10T15:51:15.000Z,0,0,0,0,0,0,0,0
1300801,41364,2021-10-10T15:52:15.000Z,0,0,0,0,0,0,0,0
1300845,41364,2021-10-10T15:53:15.000Z,0,0,0,0,0,0,0,0
1300889,41364,2021-10-10T15:54:15.000Z,0,0,0,0,0,0,0,0
1300933,41364,2021-10-10T15:55:15.000Z,0,0,0,0,0,0,0,0
1300977,41364,2021-10-10T15:56:15.000Z,0,0,0,0,0,0,0,0
1301021,41364,2021-10-10T15:57:15.000Z,0,0,0,0,0,0,0,0
1301065,41364,2021-10-10T15:58:15.000Z,0,0,0,0,0,0,0,0
1301109,41364,2021-10-10T15:59:15.000Z,0,0,0,0,0,0,0,0
1301153,41364,2021-10-10T16:00:15.000Z,0,0,0,0,0,0,0,0
1301197,41364,2021-10-10T16:01:15.000Z,0,0,0,0,0,0,0,0
1301241,41364,2021-10-10T16:02:15.000Z,0,0,0,0,0,0,0,0
1301285,41364,2021-10-10T16:03:15.000Z,0,0,0,0,0,0,0,0
1301329,41364,2021-10-10T16:04:15.000Z,0,0,0,0,0,0,0,0
1301373,41364,2021-10-10T16:05:15.000Z,0,0,0,0,0,0,0,0
1301417,41364,2021-10-10T16:06:15.000Z,0,0,0,0,0,0,0,0
1301461,41364,2021-10-10T16:07:15.000Z,411,24,1104,66,2,0,2,0
1301505,41364,2021-10-10T16:08:15.000Z,1251,75,3284,197,0,0,0,0
1301549,41364,2021-10-10T16:09:15.000Z,2,0,0,0,2,0,2,0
1301593,41364,2021-10-10T16:10:15.000Z,0,0,0,0,0,0,0,0
1301637,41364,2021-10-10T16:11:15.000Z,0,0,0,0,0,0,0,0
1301681,41364,2021-10-10T16:12:15.000Z,0,0,0,0,0,0,0,0
1301725,41364,2021-10-10T16:13:15.000Z,0,0,0,0,0,0,0,0
1301769,41364,2021-10-10T16:14:15.000Z,0,0,0,0,0,0,0,0
1301813,41364,2021-10-10T16:15:15.000Z,0,0,0,0,0,0,0,0
1301857,41364,2021-10-10T16:16:15.000Z,0,0,0,0,0,0,0,0
1301901,41364,2021-10-10T16:17:15.000Z,0,0,0,0,0,0,0,0
1301945,41364,2021-10-10T16:18:15.000Z,0,0,0,0,0,0,0,0
1301989,41364,2021-10-10T16:19:15.000Z,0,0,0,0,0,0,0,0
1302033,41364,2021-10-10T16:20:15.000Z,0,0,0,0,0,0,0,0
1302077,41364,2021-10-10T16:21:15.000Z,0,0,0,0,0,0,0,0
1302121,41364,2021-10-10T16:22:15.000Z,0,0,0,0,0,0,0,0
1302165,41364,2021-10-10T16:23:15.000Z,0,0,0,0,0,0,0,0
1302209,41364,2021-10-10T16:24:15.000Z,0,0,0,0,0,0,0,0
1302253,41364,2021-10-10T16:25:15.000Z,0,0,0,0,0,0,0,0
1302297,41364,2021-10-10T16:26:15.000Z,0,0,0,0,0,0,0,0
1302341,41364,2021-10-10T16:27:15.000Z,0,0,0,0,0,0,0,0
1302385,41364,2021-10-10T16:28:15.000Z,0,0,0,0,0,0,0,0
1302429,41364,2021-10-10T16:29:15.000Z,0,0,0,0,0,0,0,0
1302473,41364,2021-10-10T16:30:15.000Z,0,0,0,0,0,0,0,0
1302517,41364,2021-10-10T16:31:15.000Z,0,0,0,0,0,0,0,0
1302561,41364,2021-10-10T16:32:15.000Z,0,0,0,0,0,0,0,0
1302605,41364,2021-10-10T16:33:15.000Z,0,0,0,0,0,0,0,0
1302649,41364,2021-10-10T16:34:15.000Z,0,0,0,0,0,0,0,0
1302693,41364,2021-10-10T16:35:15.000Z,0,0,0,0,0,0,0,0
1302737,41364,2021-10-10T16:36:15.000Z,0,0,0,0,0,0,0,0
1302781,41364,2021-10-10T16:37:15.000Z,0,0,0,0,0,0,0,0
1302825,41364,2021-10-10T16:38:15.000Z,0,0,0,0,0,0,0,0
1302869,41364,2021-10-10T16:39:15.000Z,0,0,0,0,0,0,0,0
1302913,41364,2021-10-10T16:40:15.000Z,0,0,0,0,0,0,0,0
1302957,41364,2021-10-10T16:41:15.000Z,0,0,0,0,0,0,0,0
1303001,41364,2021-10-10T16:42:15.000Z,0,0,0,0,0,0,0,0
1303045,41364,2021-10-10T16:43:15.000Z,0,0,0,0,0,0,0,0
1303089,41364,2021-10-10T16:44:15.000Z,0,0,0,0,0,0,0,0
1303133,41364,2021-10-10T16:45:15.000Z,0,0,0,0,0,0,0,0
1303177,41364,2021-10-10T16:46:15.000Z,0,0,0,0,0,0,0,0
1303221,41364,2021-10-10T16:47:15.000Z,0,0,0,0,0,0,0,0
1303265,41364,2021-10-10T16:48:15.000Z,0,0,0,0,0,0,0,0
1303309,41364,2021-10-10T16:49:15.000Z,0,0,0,0,0,0,0,0
1303353,41364,2021-10-10T16:50:15.000Z,0,0,0,0,0,0,0,0
1303397,41364,2021-10-10T16:51:15.000Z,0,0,0,0,0,0,0,0
1303441,41364,2021-10-10T16:52:15.000Z,0,0,0,0,0,0,0,0
1303485,41364,2021-10-10T16:53:15.000Z,0,0,0,0,0,0,0,0
1303529,41364,2021-10-10T16:54:15.000Z,0,0,0,0,0,0,0,0
1303573,41364,2021-10-10T16:55:15.000Z,0,0,0,0,0,0,0,0
1303617,41364,2021-10-10T16:56:15.000Z,0,0,0,0,0,0,0,0
1303661,41364,2021-10-10T16:57:15.000Z,0,0,0,0,0,0,0,0
1303705,41364,2021-10-10T16:58:15.000Z,0,0,0,0,0,0,0,0
1303749,41364,2021-10-10T16:59:15.000Z,0,0,0,0,0,0,0,0
1303793,41364,2021-10-10T17:00:15.000Z,0,0,0,0,0,0,0,0
1303837,41364,2021-10-10T17:01:15.000Z,0,0,0,0,0,0,0,0
1303881,41364,2021-10-10T17:02:15.000Z,0,0,0,0,0,0,0,0
1303925,41364,2021-10-10T17:03:15.000Z,0,0,0,0,0,0,0,0
1303969,41364,2021-10-10T17:04:15.000Z,0,0,0,0,0,0,0,0
1304013,41364,2021-10-10T17:05:15.000Z,0,0,0,0,0,0,0,0
1304057,41364,2021-10-10T17:06:15.000Z,0,0,0,0,0,0,0,0
1304101,41364,2021-10-10T17:07:15.000Z,0,0,0,0,0,0,0,0
1304145,41364,2021-10-10T17:08:15.000Z,0,0,0,0,0,0,0,0
1304189,41364,2021-10-10T17:09:15.000Z,0,0,0,0,0,0,0,0
1304233,41364,2021-10-10T17:10:15.000Z,0,0,0,0,0,0,0,0
1304277,41364,2021-10-10T17:11:15.000Z,0,0,0,0,0,0,0,0
1304321,41364,2021-10-10T17:12:15.000Z,0,0,0,0,0,0,0,0
1304365,41364,2021-10-10T17:13:15.000Z,0,0,0,0,0,0,0,0
1304409,41364,2021-10-10T17:14:15.000Z,0,0,0,0,0,0,0,0
1304453,41364,2021-10-10T17:15:15.000Z,0,0,0,0,0,0,0,0
1304497,41364,2021-10-10T17:16:15.000Z,0,0,0,0,0,0,0,0
1304541,41364,2021-10-10T17:17:15.000Z,0,0,0,0,0,0,0,0
1304585,41364,2021-10-10T17:18:15.000Z,0,0,0,0,0,0,0,0
1304629,41364,2021-10-10T17:19:15.000Z,0,0,0,0,0,0,0,0
1304673,41364,2021-10-10T17:20:15.000Z,0,0,0,0,0,0,0,0
1304717,41364,2021-10-10T17:21:15.000Z,0,0,0,0,0,0,0,0
1304761,41364,2021-10-10T17:22:15.000Z,0,0,0,0,0,0,0,0
1304805,41364,2021-10-10T17:23:15.000Z,0,0,0,0,0,0,0,0
1304849,41364,2021-10-10T17:24:15.000Z,0,0,0,0,0,0,0,0
1304893,41364,2021-10-10T17:25:15.000Z,0,0,0,0,0,0,0,0
1304937,41364,2021-10-10T17:26:15.000Z,0,0,0,0,0,0,0,0
1304981,41364,2021-10-10T17:27:15.000Z,0,0,0,0,0,0,0,0
1305025,41364,2021-10-10T17:28:15.000Z,0,0,0,0,0,0,0,0
1305069,41364,2021-10-10T17:29:15.000Z,0,0,0,0,0,0,0,0
1305113,41364,2021-10-10T17:30:15.000Z,0,0,0,0,0,0,0,0
1305157,41364,2021-10-10T17:31:15.000Z,0,0,0,0,0,0,0,0
1305201,41364,2021-10-10T17:32:15.000Z,0,0,0,0,0,0,0,0
1305245,41364,2021-10-10T17:33:15.000Z,0,0,0,0,0,0,0,0
1305289,41364,2021-10-10T17:34:15.000Z,0,0,0,0,0,0,0,0
1305333,41364,2021-10-10T17:35:15.000Z,0,0,0,0,0,0,0,0
1305377,41364,2021-10-10T17:36:15.000Z,0,0,0,0,0,0,0,0
1305421,41364,2021-10-10T17:37:15.000Z,0,0,0,0,0,0,0,0
1305465,41364,2021-10-10T17:38:15.000Z,0,0,0,0,0,0,0,0
1305509,41364,2021-10-10T17:39:15.000Z,0,0,0,0,0,0,0,0
1305553,41364,2021-10-10T17:40:15.000Z,0,0,0,0,0,0,0,0
1305597,41364,2021-10-10T17:41:15.000Z,0,0,0,0,0,0,0,0
1305641,41364,2021-10-10T17:42:15.000Z,0,0,0,0,0,0,0,0
1305685,41364,2021-10-10T17:43:15.000Z,0,0,0,0,0,0,0,0
1305729,41364,2021-10-10T17:44:15.000Z,0,0,0,0,0,0,0,0
1305773,41364,2021-10-10T17:45:15.000Z,0,0,0,0,0,0,0,0
1305817,41364,2021-10-10T17:46:15.000Z,0,0,0,0,0,0,0,0
