id,sensorId,timestamp,chan_0,chan_1
6256039,1515,2022-04-05T14:17:46.000Z,0,0
6256067,1515,2022-04-05T14:18:46.000Z,0,0
6256095,1515,2022-04-05T14:19:46.000Z,0,0
6256123,1515,2022-04-05T14:20:46.000Z,0,0
6256151,1515,2022-04-05T14:21:46.000Z,0,0
6256179,1515,2022-04-05T14:22:46.000Z,0,0
6256207,1515,2022-04-05T14:23:46.000Z,0,0
6256235,1515,2022-04-05T14:24:46.000Z,0,0
6256263,1515,2022-04-05T14:25:46.000Z,0,0
6256291,1515,2022-04-05T14:26:46.000Z,0,0
6256319,1515,2022-04-05T14:27:46.000Z,0,0
6256347,1515,2022-04-05T14:28:46.000Z,0,0
6256375,1515,2022-04-05T14:29:46.000Z,0,0
6256403,1515,2022-04-05T14:30:46.000Z,0,0
6256431,1515,2022-04-05T14:31:46.000Z,0,0
6256459,1515,2022-04-05T14:32:46.000Z,0,0
6256487,1515,2022-04-05T14:33:46.000Z,0,0
6256515,1515,2022-04-05T14:34:46.000Z,0,0
6256543,1515,2022-04-05T14:35:46.000Z,0,0
6256571,1515,2022-04-05T14:36:46.000Z,0,0
6256599,1515,2022-04-05T14:37:46.000Z,0,0
6256627,1515,2022-04-05T14:38:46.000Z,0,0
6256655,1515,2022-04-05T14:39:46.000Z,0,0
6256683,1515,2022-04-05T14:40:46.000Z,0,0
6256711,1515,2022-04-05T14:41:46.000Z,0,0
6256739,1515,2022-04-05T14:42:46.000Z,0,0
6256767,1515,2022-04-05T14:43:46.000Z,0,0
6256795,1515,2022-04-05T14:44:46.000Z,0,0
6256823,1515,2022-04-05T14:45:46.000Z,0,0
6256851,1515,2022-04-05T14:46:46.000Z,0,0
6256879,1515,2022-04-05T14:47:46.000Z,0,0
6256907,1515,2022-04-05T14:48:46.000Z,0,0
6256935,1515,2022-04-05T14:49:46.000Z,0,0
6256963,1515,2022-04-05T14:50:46.000Z,0,0
6256991,1515,2022-04-05T14:51:46.000Z,0,0
6257019,1515,2022-04-05T14:52:46.000Z,0,0
6257047,1515,2022-04-05T14:53:46.000Z,0,0
6257075,1515,2022-04-05T14:54:46.000Z,0,0
6257103,1515,2022-04-05T14:55:46.000Z,0,0
6257131,1515,2022-04-05T14:56:46.000Z,0,0
6257159,1515,2022-04-05T14:57:46.000Z,0,0
6257187,1515,2022-04-05T14:58:46.000Z,0,0
6257215,1515,2022-04-05T14:59:46.000Z,0,0
6257243,1515,2022-04-05T15:00:46.000Z,0,0
6257271,1515,2022-04-05T15:01:46.000Z,0,0
6257299,1515,2022-04-05T15:02:46.000Z,0,0
6257327,1515,2022-04-05T15:03:46.000Z,0,0
6257355,1515,2022-04-05T15:04:47.000Z,0,0
6257383,1515,2022-04-05T15:05:46.000Z,0,0
6257411,1515,2022-04-05T15:06:47.000Z,0,0
6257439,1515,2022-04-05T15:07:47.000Z,0,0
6257467,1515,2022-04-05T15:08:47.000Z,0,0
6257495,1515,2022-04-05T15:09:47.000Z,0,0
6257523,1515,2022-04-05T15:10:47.000Z,0,0
6257551,1515,2022-04-05T15:11:47.000Z,0,0
6257579,1515,2022-04-05T15:12:47.000Z,0,0
6257607,1515,2022-04-05T15:13:47.000Z,0,0
6257635,1515,2022-04-05T15:14:47.000Z,0,0
6257663,1515,2022-04-05T15:15:47.000Z,0,0
6257691,1515,2022-04-05T15:16:47.000Z,0,0
6257719,1515,2022-04-05T15:17:47.000Z,0,0
6257747,1515,2022-04-05T15:18:47.000Z,0,0
6257775,1515,2022-04-05T15:19:47.000Z,0,0
6257803,1515,2022-04-05T15:20:47.000Z,0,0
6257831,1515,2022-04-05T15:21:47.000Z,0,0
6257859,1515,2022-04-05T15:22:47.000Z,0,0
6257887,1515,2022-04-05T15:23:47.000Z,0,0
6257915,1515,2022-04-05T15:24:47.000Z,0,0
6257943,1515,2022-04-05T15:25:47.000Z,0,0
6257971,1515,2022-04-05T15:26:47.000Z,0,0
6257999,1515,2022-04-05T15:27:47.000Z,0,0
6258027,1515,2022-04-05T15:28:47.000Z,0,0
6258055,1515,2022-04-05T15:29:47.000Z,3988,239
6258083,1515,2022-04-05T15:30:47.000Z,4977,298
6258111,1515,2022-04-05T15:31:47.000Z,577,34
6258139,1515,2022-04-05T15:32:47.000Z,0,0
6258167,1515,2022-04-05T15:33:47.000Z,0,0
6258195,1515,2022-04-05T15:34:47.000Z,0,0
6258223,1515,2022-04-05T15:35:47.000Z,0,0
6258251,1515,2022-04-05T15:36:47.000Z,0,0
6258279,1515,2022-04-05T15:37:47.000Z,0,0
6258307,1515,2022-04-05T15:38:47.000Z,0,0
6258335,1515,2022-04-05T15:39:47.000Z,0,0
6258363,1515,2022-04-05T15:40:47.000Z,0,0
6258391,1515,2022-04-05T15:41:47.000Z,0,0
6258419,1515,2022-04-05T15:42:47.000Z,0,0
6258447,1515,2022-04-05T15:43:47.000Z,0,0
6258475,1515,2022-04-05T15:44:47.000Z,0,0
6258503,1515,2022-04-05T15:45:47.000Z,0,0
6258531,1515,2022-04-05T15:46:47.000Z,0,0
6258559,1515,2022-04-05T15:47:47.000Z,0,0
6258587,1515,2022-04-05T15:48:47.000Z,0,0
6258615,1515,2022-04-05T15:49:47.000Z,0,0
6258643,1515,2022-04-05T15:50:47.000Z,0,0
6258671,1515,2022-04-05T15:51:47.000Z,0,0
6258699,1515,2022-04-05T15:52:47.000Z,0,0
6258727,1515,2022-04-05T15:53:47.000Z,0,0
6258755,1515,2022-04-05T15:54:47.000Z,0,0
6258783,1515,2022-04-05T15:55:47.000Z,0,0
6258811,1515,2022-04-05T15:56:47.000Z,0,0
6258839,1515,2022-04-05T15:57:47.000Z,0,0
6258867,1515,2022-04-05T15:58:47.000Z,0,0
6258895,1515,2022-04-05T15:59:47.000Z,0,0
6258923,1515,2022-04-05T16:00:47.000Z,0,0
6258951,1515,2022-04-05T16:01:47.000Z,0,0
6258979,1515,2022-04-05T16:02:47.000Z,0,0
6259007,1515,2022-04-05T16:03:47.000Z,0,0
6259035,1515,2022-04-05T16:04:47.000Z,0,0
6259063,1515,2022-04-05T16:05:47.000Z,0,0
6259091,1515,2022-04-05T16:06:47.000Z,0,0
6259119,1515,2022-04-05T16:07:47.000Z,0,0
6259147,1515,2022-04-05T16:08:47.000Z,0,0
6259175,1515,2022-04-05T16:09:47.000Z,0,0
6259203,1515,2022-04-05T16:10:47.000Z,0,0
6259231,1515,2022-04-05T16:11:47.000Z,0,0
6259259,1515,2022-04-05T16:12:47.000Z,0,0
6259287,1515,2022-04-05T16:13:47.000Z,0,0
6259315,1515,2022-04-05T16:14:47.000Z,0,0
6259343,1515,2022-04-05T16:15:47.000Z,0,0
6259371,1515,2022-04-05T16:16:47.000Z,0,0
6259399,1515,2022-04-05T16:17:47.000Z,0,0
6259427,1515,2022-04-05T16:18:47.000Z,0,0
6259455,1515,2022-04-05T16:19:47.000Z,0,0
6259483,1515,2022-04-05T16:20:47.000Z,0,0
6259511,1515,2022-04-05T16:21:47.000Z,0,0
6259539,1515,2022-04-05T16:22:47.000Z,0,0
6259567,1515,2022-04-05T16:23:47.000Z,0,0
6259595,1515,2022-04-05T16:24:47.000Z,0,0
6259623,1515,2022-04-05T16:25:47.000Z,0,0
6259651,1515,2022-04-05T16:26:47.000Z,0,0
6259679,1515,2022-04-05T16:27:47.000Z,0,0
6259707,1515,2022-04-05T16:28:47.000Z,0,0
6259735,1515,2022-04-05T16:29:47.000Z,0,0
6259763,1515,2022-04-05T16:30:47.000Z,0,0
6259791,1515,2022-04-05T16:31:47.000Z,0,0
6259819,1515,2022-04-05T16:32:47.000Z,0,0
6259847,1515,2022-04-05T16:33:47.000Z,0,0
6259875,1515,2022-04-05T16:34:47.000Z,0,0
6259903,1515,2022-04-05T16:35:47.000Z,0,0
6259931,1515,2022-04-05T16:36:47.000Z,0,0
6259959,1515,2022-04-05T16:37:47.000Z,0,0
6259987,1515,2022-04-05T16:38:47.000Z,0,0
6260015,1515,2022-04-05T16:39:47.000Z,0,0
6260043,1515,2022-04-05T16:40:47.000Z,0,0
6260071,1515,2022-04-05T16:41:47.000Z,0,0
6260099,1515,2022-04-05T16:42:47.000Z,0,0
6260127,1515,2022-04-05T16:43:47.000Z,0,0
6260155,1515,2022-04-05T16:44:47.000Z,0,0
6260183,1515,2022-04-05T16:45:47.000Z,0,0
6260211,1515,2022-04-05T16:46:47.000Z,0,0
6260239,1515,2022-04-05T16:47:47.000Z,0,0
6260267,1515,2022-04-05T16:48:47.000Z,0,0
6260295,1515,2022-04-05T16:49:47.000Z,0,0
6260323,1515,2022-04-05T16:50:47.000Z,0,0
6260351,1515,2022-04-05T16:51:47.000Z,0,0
6260379,1515,2022-04-05T16:52:47.000Z,0,0
6260407,1515,2022-04-05T16:53:47.000Z,0,0
6260435,1515,2022-04-05T16:54:47.000Z,0,0
6260463,1515,2022-04-05T16:55:47.000Z,0,0
6260491,1515,2022-04-05T16:56:47.000Z,0,0
6260519,1515,2022-04-05T16:57:47.000Z,0,0
6260547,1515,2022-04-05T16:58:47.000Z,0,0
6260575,1515,2022-04-05T16:59:47.000Z,0,0
6260603,1515,2022-04-05T17:00:47.000Z,0,0
6260631,1515,2022-04-05T17:01:47.000Z,0,0
6260659,1515,2022-04-05T17:02:47.000Z,0,0
6260687,1515,2022-04-05T17:03:47.000Z,0,0
6260715,1515,2022-04-05T17:04:47.000Z,0,0
6260743,1515,2022-04-05T17:05:47.000Z,0,0
6260771,1515,2022-04-05T17:06:47.000Z,0,0
6260799,1515,2022-04-05T17:07:47.000Z,0,0
6260827,1515,2022-04-05T17:08:47.000Z,0,0
6260855,1515,2022-04-05T17:09:47.000Z,0,0
6260883,1515,2022-04-05T17:10:47.000Z,0,0
6260911,1515,2022-04-05T17:11:47.000Z,0,0
6260939,1515,2022-04-05T17:12:47.000Z,0,0
6260967,1515,2022-04-05T17:13:47.000Z,0,0
6260995,1515,2022-04-05T17:14:47.000Z,0,0
6261023,1515,2022-04-05T17:15:47.000Z,0,0
6261051,1515,2022-04-05T17:16:47.000Z,0,0
6261079,1515,2022-04-05T17:17:47.000Z,0,0
6261107,1515,2022-04-05T17:18:47.000Z,0,0
6261135,1515,2022-04-05T17:19:47.000Z,0,0
6261163,1515,2022-04-05T17:20:47.000Z,0,0
6261191,1515,2022-04-05T17:21:47.000Z,0,0
6261219,1515,2022-04-05T17:22:47.000Z,0,0
6261247,1515,2022-04-05T17:23:47.000Z,0,0
6261275,1515,2022-04-05T17:24:47.000Z,0,0
6261303,1515,2022-04-05T17:25:47.000Z,0,0
6261331,1515,2022-04-05T17:26:47.000Z,0,0
6261359,1515,2022-04-05T17:27:47.000Z,0,0
6261387,1515,2022-04-05T17:28:47.000Z,0,0
6261415,1515,2022-04-05T17:29:47.000Z,0,0
6261443,1515,2022-04-05T17:30:47.000Z,0,0
6261471,1515,2022-04-05T17:31:47.000Z,0,0
6261499,1515,2022-04-05T17:32:47.000Z,0,0
6261527,1515,2022-04-05T17:33:47.000Z,0,0
6261555,1515,2022-04-05T17:34:47.000Z,0,0
6261583,1515,2022-04-05T17:35:47.000Z,0,0
6261611,1515,2022-04-05T17:36:47.000Z,0,0
6261639,1515,2022-04-05T17:37:47.000Z,0,0
6261667,1515,2022-04-05T17:38:47.000Z,0,0
6261695,1515,2022-04-05T17:39:47.000Z,0,0
6261723,1515,2022-04-05T17:40:47.000Z,0,0
6261751,1515,2022-04-05T17:41:47.000Z,0,0
6261779,1515,2022-04-05T17:42:47.000Z,0,0
6261807,1515,2022-04-05T17:43:47.000Z,0,0
6261835,1515,2022-04-05T17:44:47.000Z,0,0
6261863,1515,2022-04-05T17:45:47.000Z,0,0
6261891,1515,2022-04-05T17:46:47.000Z,0,0
6261919,1515,2022-04-05T17:47:47.000Z,0,0
6261947,1515,2022-04-05T17:48:47.000Z,0,0
6261975,1515,2022-04-05T17:49:47.000Z,0,0
6262003,1515,2022-04-05T17:50:47.000Z,0,0
6262031,1515,2022-04-05T17:51:47.000Z,0,0
6262059,1515,2022-04-05T17:52:47.000Z,0,0
6262087,1515,2022-04-05T17:53:47.000Z,0,0
6262115,1515,2022-04-05T17:54:47.000Z,0,0
6262143,1515,2022-04-05T17:55:47.000Z,0,0
6262171,1515,2022-04-05T17:56:47.000Z,0,0
6262199,1515,2022-04-05T17:57:47.000Z,0,0
6262227,1515,2022-04-05T17:58:47.000Z,0,0
6262255,1515,2022-04-05T17:59:47.000Z,0,0
6262283,1515,2022-04-05T18:00:47.000Z,0,0
6262311,1515,2022-04-05T18:01:47.000Z,0,0
6262339,1515,2022-04-05T18:02:47.000Z,0,0
6262367,1515,2022-04-05T18:03:47.000Z,0,0
6262395,1515,2022-04-05T18:04:47.000Z,0,0
6262423,1515,2022-04-05T18:05:47.000Z,0,0
6262451,1515,2022-04-05T18:06:47.000Z,0,0
6262479,1515,2022-04-05T18:07:47.000Z,0,0
6262507,1515,2022-04-05T18:08:47.000Z,0,0
6262535,1515,2022-04-05T18:09:47.000Z,0,0
6262563,1515,2022-04-05T18:10:47.000Z,0,0
6262591,1515,2022-04-05T18:11:47.000Z,0,0
6262619,1515,2022-04-05T18:12:47.000Z,0,0
6262647,1515,2022-04-05T18:13:47.000Z,0,0
6262675,1515,2022-04-05T18:14:47.000Z,0,0
6262703,1515,2022-04-05T18:15:47.000Z,0,0
6262731,1515,2022-04-05T18:16:47.000Z,0,0
6262759,1515,2022-04-05T18:17:47.000Z,0,0
6262787,1515,2022-04-05T18:18:47.000Z,0,0
6262815,1515,2022-04-05T18:19:47.000Z,0,0
6262843,1515,2022-04-05T18:20:47.000Z,0,0
6262871,1515,2022-04-05T18:21:47.000Z,0,0
6262899,1515,2022-04-05T18:22:47.000Z,0,0
6262927,1515,2022-04-05T18:23:47.000Z,0,0
6262955,1515,2022-04-05T18:24:47.000Z,0,0
6262983,1515,2022-04-05T18:25:47.000Z,0,0
6263011,1515,2022-04-05T18:26:47.000Z,0,0
6263039,1515,2022-04-05T18:27:47.000Z,0,0
6263067,1515,2022-04-05T18:28:47.000Z,0,0
6263095,1515,2022-04-05T18:29:47.000Z,0,0
6263123,1515,2022-04-05T18:30:47.000Z,0,0
6263151,1515,2022-04-05T18:31:47.000Z,0,0
6263179,1515,2022-04-05T18:32:47.000Z,0,0
6263207,1515,2022-04-05T18:33:47.000Z,0,0
6263235,1515,2022-04-05T18:34:47.000Z,0,0
6263263,1515,2022-04-05T18:35:47.000Z,0,0
6263291,1515,2022-04-05T18:36:47.000Z,0,0
6263319,1515,2022-04-05T18:37:47.000Z,0,0
6263347,1515,2022-04-05T18:38:47.000Z,0,0
6263375,1515,2022-04-05T18:39:47.000Z,0,0
6263403,1515,2022-04-05T18:40:47.000Z,0,0
6263431,1515,2022-04-05T18:41:47.000Z,0,0
6263459,1515,2022-04-05T18:42:47.000Z,0,0
6263487,1515,2022-04-05T18:43:47.000Z,0,0
6263515,1515,2022-04-05T18:44:47.000Z,0,0
6263543,1515,2022-04-05T18:45:47.000Z,0,0
6263571,1515,2022-04-05T18:46:47.000Z,0,0
6263599,1515,2022-04-05T18:47:47.000Z,0,0
6263627,1515,2022-04-05T18:48:47.000Z,0,0
6263655,1515,2022-04-05T18:49:47.000Z,0,0
6263683,1515,2022-04-05T18:50:47.000Z,0,0
6263711,1515,2022-04-05T18:51:47.000Z,0,0
6263739,1515,2022-04-05T18:52:47.000Z,0,0
6263767,1515,2022-04-05T18:53:47.000Z,0,0
6263795,1515,2022-04-05T18:54:47.000Z,0,0
6263823,1515,2022-04-05T18:55:47.000Z,0,0
6263851,1515,2022-04-05T18:56:47.000Z,0,0
6263879,1515,2022-04-05T18:57:47.000Z,0,0
6263907,1515,2022-04-05T18:58:47.000Z,0,0
6263935,1515,2022-04-05T18:59:47.000Z,0,0
6263963,1515,2022-04-05T19:00:47.000Z,0,0
6263991,1515,2022-04-05T19:01:47.000Z,0,0
6264019,1515,2022-04-05T19:02:47.000Z,0,0
6264047,1515,2022-04-05T19:03:47.000Z,0,0
6264075,1515,2022-04-05T19:04:47.000Z,0,0
6264103,1515,2022-04-05T19:05:47.000Z,0,0
6264131,1515,2022-04-05T19:06:47.000Z,0,0
6264159,1515,2022-04-05T19:07:47.000Z,0,0
6264187,1515,2022-04-05T19:08:47.000Z,0,0
6264215,1515,2022-04-05T19:09:47.000Z,0,0
6264243,1515,2022-04-05T19:10:47.000Z,0,0
6264271,1515,2022-04-05T19:11:47.000Z,0,0
6264299,1515,2022-04-05T19:12:47.000Z,0,0
6264327,1515,2022-04-05T19:13:47.000Z,0,0
6264355,1515,2022-04-05T19:14:47.000Z,0,0
6264383,1515,2022-04-05T19:15:47.000Z,0,0
6264411,1515,2022-04-05T19:16:47.000Z,0,0
6264439,1515,2022-04-05T19:17:47.000Z,0,0
6264467,1515,2022-04-05T19:18:47.000Z,0,0
6264495,1515,2022-04-05T19:19:47.000Z,0,0
6264523,1515,2022-04-05T19:20:47.000Z,0,0
6264551,1515,2022-04-05T19:21:47.000Z,0,0
6264579,1515,2022-04-05T19:22:47.000Z,0,0
6264607,1515,2022-04-05T19:23:47.000Z,0,0
6264635,1515,2022-04-05T19:24:47.000Z,0,0
6264663,1515,2022-04-05T19:25:47.000Z,0,0
6264691,1515,2022-04-05T19:26:47.000Z,0,0
6264719,1515,2022-04-05T19:27:47.000Z,0,0
6264747,1515,2022-04-05T19:28:47.000Z,0,0
6264775,1515,2022-04-05T19:29:47.000Z,0,0
6264803,1515,2022-04-05T19:30:47.000Z,0,0
6264831,1515,2022-04-05T19:31:47.000Z,0,0
6264859,1515,2022-04-05T19:32:47.000Z,4795,287
6264887,1515,2022-04-05T19:33:47.000Z,4864,291
6264915,1515,2022-04-05T19:34:47.000Z,0,0
6264943,1515,2022-04-05T19:35:47.000Z,0,0
6264971,1515,2022-04-05T19:36:47.000Z,0,0
6264999,1515,2022-04-05T19:37:47.000Z,0,0
6265027,1515,2022-04-05T19:38:47.000Z,0,0
6265055,1515,2022-04-05T19:39:47.000Z,0,0
6265083,1515,2022-04-05T19:40:47.000Z,0,0
6265111,1515,2022-04-05T19:41:47.000Z,0,0
6265139,1515,2022-04-05T19:42:47.000Z,0,0
6265167,1515,2022-04-05T19:43:47.000Z,0,0
6265195,1515,2022-04-05T19:44:47.000Z,0,0
6265223,1515,2022-04-05T19:45:47.000Z,0,0
6265251,1515,2022-04-05T19:46:47.000Z,0,0
6265279,1515,2022-04-05T19:47:47.000Z,0,0
6265307,1515,2022-04-05T19:48:47.000Z,0,0
6265335,1515,2022-04-05T19:49:47.000Z,0,0
6265363,1515,2022-04-05T19:50:47.000Z,0,0
6265391,1515,2022-04-05T19:51:47.000Z,0,0
6265419,1515,2022-04-05T19:52:47.000Z,0,0
6265447,1515,2022-04-05T19:53:47.000Z,0,0
6265475,1515,2022-04-05T19:54:47.000Z,0,0
6265503,1515,2022-04-05T19:55:47.000Z,0,0
6265531,1515,2022-04-05T19:56:47.000Z,0,0
6265559,1515,2022-04-05T19:57:47.000Z,0,0
6265587,1515,2022-04-05T19:58:47.000Z,0,0
6265615,1515,2022-04-05T19:59:47.000Z,0,0
6265643,1515,2022-04-05T20:00:47.000Z,0,0
6265671,1515,2022-04-05T20:01:47.000Z,0,0
6265699,1515,2022-04-05T20:02:47.000Z,0,0
6265727,1515,2022-04-05T20:03:47.000Z,0,0
6265755,1515,2022-04-05T20:04:47.000Z,0,0
6265783,1515,2022-04-05T20:05:47.000Z,0,0
6265811,1515,2022-04-05T20:06:47.000Z,0,0
6265839,1515,2022-04-05T20:07:47.000Z,0,0
6265867,1515,2022-04-05T20:08:47.000Z,0,0
6265895,1515,2022-04-05T20:09:47.000Z,0,0
6265923,1515,2022-04-05T20:10:47.000Z,0,0
6265951,1515,2022-04-05T20:11:47.000Z,0,0
6265979,1515,2022-04-05T20:12:47.000Z,0,0
6266007,1515,2022-04-05T20:13:47.000Z,0,0
6266035,1515,2022-04-05T20:14:47.000Z,0,0
6266063,1515,2022-04-05T20:15:47.000Z,0,0
6266091,1515,2022-04-05T20:16:47.000Z,0,0
6266119,1515,2022-04-05T20:17:47.000Z,0,0
