label,count,disp,duration,volume
0,701,2.7101198536755144,2.6519480519480507,9.348344155844156
1,770,1.0457375944425713,1.981455064194007,5.752208273894437
2,37,13.901669393718038,4.72972972972973,18.862783783783783
