id,sensorId,timestamp,chan_0,chan_1,chan_2,chan_3,chan_4,chan_5,chan_6,chan_7
1658641,55891,2021-10-16T07:32:41.000Z,0,0,0,0,0,0,0,0
1658685,55891,2021-10-16T07:33:41.000Z,0,0,0,0,0,0,0,0
1658729,55891,2021-10-16T07:34:41.000Z,0,0,0,0,0,0,0,0
1658773,55891,2021-10-16T07:35:41.000Z,0,0,0,0,0,0,0,0
1658817,55891,2021-10-16T07:36:41.000Z,0,0,0,0,0,0,0,0
1658861,55891,2021-10-16T07:37:41.000Z,0,0,0,0,0,0,0,0
1658905,55891,2021-10-16T07:38:41.000Z,0,0,0,0,0,0,0,0
1658949,55891,2021-10-16T07:39:41.000Z,0,0,0,0,0,0,0,0
1658993,55891,2021-10-16T07:40:41.000Z,0,0,0,0,0,0,0,0
1659037,55891,2021-10-16T07:41:41.000Z,0,0,0,0,0,0,0,0
1659081,55891,2021-10-16T07:42:41.000Z,0,0,0,0,0,0,0,0
1659117,55891,2021-10-16T07:43:41.000Z,0,0,0,0,0,0,0,0
1659161,55891,2021-10-16T07:44:41.000Z,0,0,0,0,0,0,0,0
1659205,55891,2021-10-16T07:45:41.000Z,0,0,0,0,0,0,0,0
1659249,55891,2021-10-16T07:46:41.000Z,0,0,0,0,0,0,0,0
1659293,55891,2021-10-16T07:47:41.000Z,0,0,0,0,0,0,0,0
1659337,55891,2021-10-16T07:48:41.000Z,0,0,0,0,0,0,0,0
1659381,55891,2021-10-16T07:49:41.000Z,0,0,0,0,0,0,0,0
1659425,55891,2021-10-16T07:50:41.000Z,0,0,0,0,0,0,0,0
1659469,55891,2021-10-16T07:51:41.000Z,0,0,0,0,0,0,0,0
1659513,55891,2021-10-16T07:52:41.000Z,0,0,0,0,0,0,0,0
1659557,55891,2021-10-16T07:53:41.000Z,0,0,0,0,0,0,0,0
1659601,55891,2021-10-16T07:54:41.000Z,0,0,0,0,0,0,0,0
1659645,55891,2021-10-16T07:55:41.000Z,0,0,0,0,0,0,0,0
1659689,55891,2021-10-16T07:56:41.000Z,0,0,0,0,0,0,0,0
1659733,55891,2021-10-16T07:57:41.000Z,0,0,0,0,0,0,0,0
1659777,55891,2021-10-16T07:58:41.000Z,0,0,0,0,0,0,0,0
1659821,55891,2021-10-16T07:59:41.000Z,0,0,0,0,0,0,0,0
1659865,55891,2021-10-16T08:00:41.000Z,0,0,0,0,0,0,0,0
1659909,55891,2021-10-16T08:01:41.000Z,0,0,0,0,0,0,0,0
1659953,55891,2021-10-16T08:02:41.000Z,0,0,0,0,0,0,0,0
1659997,55891,2021-10-16T08:03:41.000Z,0,0,0,0,0,0,0,0
1660041,55891,2021-10-16T08:04:41.000Z,0,0,0,0,0,0,0,0
1660085,55891,2021-10-16T08:05:41.000Z,0,0,0,0,0,0,0,0
1660129,55891,2021-10-16T08:06:41.000Z,0,0,0,0,0,0,0,0
1660173,55891,2021-10-16T08:07:41.000Z,0,0,0,0,0,0,0,0
1660217,55891,2021-10-16T08:08:41.000Z,0,0,0,0,0,0,0,0
1660261,55891,2021-10-16T08:09:41.000Z,0,0,0,0,0,0,0,0
1660305,55891,2021-10-16T08:10:41.000Z,0,0,0,0,0,0,0,0
1660349,55891,2021-10-16T08:11:41.000Z,0,0,0,0,0,0,0,0
1660393,55891,2021-10-16T08:12:41.000Z,0,0,0,0,0,0,0,0
1660437,55891,2021-10-16T08:13:41.000Z,0,0,0,0,0,0,0,0
1660481,55891,2021-10-16T08:14:41.000Z,0,0,0,0,0,0,0,0
1660525,55891,2021-10-16T08:15:41.000Z,0,0,0,0,0,0,0,0
1660569,55891,2021-10-16T08:16:41.000Z,0,0,0,0,0,0,0,0
1660613,55891,2021-10-16T08:17:41.000Z,0,0,0,0,0,0,0,0
1660657,55891,2021-10-16T08:18:41.000Z,0,0,0,0,0,0,0,0
1660701,55891,2021-10-16T08:19:41.000Z,0,0,0,0,0,0,0,0
1660745,55891,2021-10-16T08:20:41.000Z,0,0,0,0,0,0,0,0
1660789,55891,2021-10-16T08:21:41.000Z,0,0,0,0,0,0,0,0
1660833,55891,2021-10-16T08:22:41.000Z,0,0,0,0,0,0,0,0
1660877,55891,2021-10-16T08:23:41.000Z,0,0,0,0,0,0,0,0
1660921,55891,2021-10-16T08:24:41.000Z,0,0,0,0,0,0,0,0
