id,sensorId,timestamp,chan_0,chan_1,chan_2,chan_3,chan_4,chan_5
1296175,53081,2021-10-10T14:07:06.000Z,0,0,0,0,0,0
1296219,53081,2021-10-10T14:08:06.000Z,0,0,0,0,0,0
1296263,53081,2021-10-10T14:09:06.000Z,0,0,0,0,0,0
1296307,53081,2021-10-10T14:10:07.000Z,0,0,0,0,0,0
1296351,53081,2021-10-10T14:11:07.000Z,0,0,0,0,0,0
1296395,53081,2021-10-10T14:12:07.000Z,0,0,0,0,0,0
1296439,53081,2021-10-10T14:13:07.000Z,0,0,0,0,0,0
1296483,53081,2021-10-10T14:14:07.000Z,0,0,0,0,0,0
1296527,53081,2021-10-10T14:15:07.000Z,0,0,0,0,0,0
1296571,53081,2021-10-10T14:16:07.000Z,0,0,0,0,0,0
1296615,53081,2021-10-10T14:17:07.000Z,0,0,0,0,0,0
1296659,53081,2021-10-10T14:18:07.000Z,0,0,0,0,0,0
1296703,53081,2021-10-10T14:19:07.000Z,0,0,0,0,0,0
1296747,53081,2021-10-10T14:20:07.000Z,0,0,0,0,0,0
1296791,53081,2021-10-10T14:21:07.000Z,0,0,0,0,0,0
1296835,53081,2021-10-10T14:22:07.000Z,0,0,0,0,0,0
1296879,53081,2021-10-10T14:23:07.000Z,0,0,0,0,0,0
1296923,53081,2021-10-10T14:24:07.000Z,0,0,0,0,0,0
1296967,53081,2021-10-10T14:25:07.000Z,0,0,0,0,0,0
1297011,53081,2021-10-10T14:26:07.000Z,0,0,0,0,0,0
1297055,53081,2021-10-10T14:27:07.000Z,0,0,0,0,0,0
1297099,53081,2021-10-10T14:28:07.000Z,0,0,0,0,0,0
1297143,53081,2021-10-10T14:29:07.000Z,0,0,0,0,0,0
1297187,53081,2021-10-10T14:30:08.000Z,0,0,0,0,0,0
1297231,53081,2021-10-10T14:31:07.000Z,0,0,0,0,0,0
1297275,53081,2021-10-10T14:32:07.000Z,0,0,0,0,0,0
1297319,53081,2021-10-10T14:33:07.000Z,0,0,0,0,0,0
1297363,53081,2021-10-10T14:34:07.000Z,0,0,0,0,0,0
1297407,53081,2021-10-10T14:35:07.000Z,0,0,0,0,0,0
1297451,53081,2021-10-10T14:36:07.000Z,0,0,0,0,0,0
1297495,53081,2021-10-10T14:37:07.000Z,0,0,0,0,0,0
1297539,53081,2021-10-10T14:38:07.000Z,0,0,0,0,0,0
1297583,53081,2021-10-10T14:39:07.000Z,0,0,0,0,0,0
1297627,53081,2021-10-10T14:40:07.000Z,0,0,0,0,0,0
1297671,53081,2021-10-10T14:41:07.000Z,0,0,0,0,0,0
1297715,53081,2021-10-10T14:42:07.000Z,0,0,0,0,0,0
1297759,53081,2021-10-10T14:43:07.000Z,0,0,0,0,0,0
1297803,53081,2021-10-10T14:44:07.000Z,0,0,0,0,0,0
1297847,53081,2021-10-10T14:45:07.000Z,0,0,0,0,0,0
1297891,53081,2021-10-10T14:46:07.000Z,0,0,0,0,0,0
1297935,53081,2021-10-10T14:47:07.000Z,0,0,0,0,0,0
1297979,53081,2021-10-10T14:48:07.000Z,0,0,0,0,0,0
1298023,53081,2021-10-10T14:49:07.000Z,0,0,0,0,0,0
1298067,53081,2021-10-10T14:50:07.000Z,0,0,0,0,0,0
1298111,53081,2021-10-10T14:51:07.000Z,0,0,0,0,0,0
1298155,53081,2021-10-10T14:52:07.000Z,0,0,0,0,0,0
1298199,53081,2021-10-10T14:53:07.000Z,0,0,0,0,0,0
1298243,53081,2021-10-10T14:54:07.000Z,0,0,0,0,0,0
1298287,53081,2021-10-10T14:55:07.000Z,0,0,0,0,0,0
1298331,53081,2021-10-10T14:56:07.000Z,0,0,0,0,0,0
1298375,53081,2021-10-10T14:57:07.000Z,0,0,0,0,0,0
1298419,53081,2021-10-10T14:58:07.000Z,0,0,0,0,0,0
1298463,53081,2021-10-10T14:59:07.000Z,0,0,0,0,0,0
1298507,53081,2021-10-10T15:00:07.000Z,0,0,0,0,0,0
1298551,53081,2021-10-10T15:01:07.000Z,0,0,0,0,0,0
1298595,53081,2021-10-10T15:02:07.000Z,0,0,0,0,0,0
1298639,53081,2021-10-10T15:03:07.000Z,0,0,0,0,0,0
1298683,53081,2021-10-10T15:04:07.000Z,0,0,0,0,0,0
1298727,53081,2021-10-10T15:05:07.000Z,0,0,0,0,0,0
1298771,53081,2021-10-10T15:06:07.000Z,0,0,0,0,0,0
1298815,53081,2021-10-10T15:07:07.000Z,0,0,0,0,0,0
1298859,53081,2021-10-10T15:08:07.000Z,0,0,0,0,0,0
1298903,53081,2021-10-10T15:09:07.000Z,0,0,0,0,0,0
1298947,53081,2021-10-10T15:10:07.000Z,0,0,0,0,0,0
1298991,53081,2021-10-10T15:11:07.000Z,0,0,0,0,0,0
1299035,53081,2021-10-10T15:12:07.000Z,0,0,0,0,0,0
1299079,53081,2021-10-10T15:13:07.000Z,0,0,0,0,0,0
1299123,53081,2021-10-10T15:14:07.000Z,0,0,0,0,0,0
1299167,53081,2021-10-10T15:15:07.000Z,0,0,0,0,0,0
1299211,53081,2021-10-10T15:16:07.000Z,0,0,0,0,0,0
1299255,53081,2021-10-10T15:17:07.000Z,0,0,0,0,0,0
1299299,53081,2021-10-10T15:18:07.000Z,0,0,0,0,0,0
1299343,53081,2021-10-10T15:19:07.000Z,0,0,0,0,0,0
1299387,53081,2021-10-10T15:20:07.000Z,0,0,0,0,0,0
1299431,53081,2021-10-10T15:21:07.000Z,0,0,0,0,0,0
1299475,53081,2021-10-10T15:22:07.000Z,0,0,0,0,0,0
1299519,53081,2021-10-10T15:23:07.000Z,0,0,0,0,0,0
1299563,53081,2021-10-10T15:24:07.000Z,0,0,0,0,0,0
1299607,53081,2021-10-10T15:25:07.000Z,0,0,0,0,0,0
1299651,53081,2021-10-10T15:26:07.000Z,0,0,0,0,0,0
1299695,53081,2021-10-10T15:27:07.000Z,0,0,0,0,0,0
1299739,53081,2021-10-10T15:28:07.000Z,0,0,0,0,0,0
1299783,53081,2021-10-10T15:29:07.000Z,0,0,0,0,0,0
1299827,53081,2021-10-10T15:30:07.000Z,0,0,0,0,0,0
1299871,53081,2021-10-10T15:31:07.000Z,0,0,0,0,0,0
1299915,53081,2021-10-10T15:32:07.000Z,0,0,0,0,0,0
1299959,53081,2021-10-10T15:33:07.000Z,0,0,0,0,0,0
1300003,53081,2021-10-10T15:34:07.000Z,0,0,0,0,0,0
1300047,53081,2021-10-10T15:35:07.000Z,0,0,0,0,0,0
1300091,53081,2021-10-10T15:36:07.000Z,0,0,0,0,0,0
1300135,53081,2021-10-10T15:37:07.000Z,0,0,0,0,0,0
1300179,53081,2021-10-10T15:38:07.000Z,0,0,0,0,0,0
1300223,53081,2021-10-10T15:39:07.000Z,0,0,0,0,0,0
1300267,53081,2021-10-10T15:40:07.000Z,0,0,0,0,0,0
1300311,53081,2021-10-10T15:41:07.000Z,0,0,0,0,0,0
1300355,53081,2021-10-10T15:42:07.000Z,0,0,0,0,0,0
1300399,53081,2021-10-10T15:43:07.000Z,0,0,0,0,0,0
1300443,53081,2021-10-10T15:44:07.000Z,0,0,0,0,0,0
1300487,53081,2021-10-10T15:45:07.000Z,0,0,0,0,0,0
1300531,53081,2021-10-10T15:46:07.000Z,0,0,0,0,0,0
1300575,53081,2021-10-10T15:47:07.000Z,0,0,0,0,0,0
1300619,53081,2021-10-10T15:48:07.000Z,0,0,0,0,0,0
1300663,53081,2021-10-10T15:49:07.000Z,0,0,0,0,0,0
1300707,53081,2021-10-10T15:50:07.000Z,0,0,0,0,0,0
1300751,53081,2021-10-10T15:51:07.000Z,0,0,0,0,0,0
1300795,53081,2021-10-10T15:52:07.000Z,0,0,0,0,0,0
1300839,53081,2021-10-10T15:53:07.000Z,0,0,0,0,0,0
1300883,53081,2021-10-10T15:54:07.000Z,0,0,0,0,0,0
1300927,53081,2021-10-10T15:55:07.000Z,0,0,0,0,0,0
1300971,53081,2021-10-10T15:56:07.000Z,0,0,0,0,0,0
1301015,53081,2021-10-10T15:57:07.000Z,0,0,0,0,0,0
1301059,53081,2021-10-10T15:58:07.000Z,0,0,0,0,0,0
1301103,53081,2021-10-10T15:59:07.000Z,0,0,0,0,0,0
1301147,53081,2021-10-10T16:00:07.000Z,0,0,0,0,0,0
1301191,53081,2021-10-10T16:01:07.000Z,0,0,0,0,0,0
1301235,53081,2021-10-10T16:02:07.000Z,0,0,0,0,0,0
1301279,53081,2021-10-10T16:03:07.000Z,0,0,0,0,0,0
1301323,53081,2021-10-10T16:04:07.000Z,0,0,0,0,0,0
1301367,53081,2021-10-10T16:05:07.000Z,0,0,0,0,0,0
1301411,53081,2021-10-10T16:06:07.000Z,0,0,0,0,0,0
1301455,53081,2021-10-10T16:07:07.000Z,0,0,0,0,0,0
1301499,53081,2021-10-10T16:08:07.000Z,0,0,0,0,0,0
1301543,53081,2021-10-10T16:09:07.000Z,0,0,0,0,0,0
1301587,53081,2021-10-10T16:10:07.000Z,0,0,0,0,0,0
1301631,53081,2021-10-10T16:11:07.000Z,0,0,0,0,0,0
1301675,53081,2021-10-10T16:12:07.000Z,0,0,0,0,0,0
1301719,53081,2021-10-10T16:13:07.000Z,0,0,0,0,0,0
1301763,53081,2021-10-10T16:14:07.000Z,0,0,0,0,0,0
1301807,53081,2021-10-10T16:15:07.000Z,0,0,0,0,0,0
1301851,53081,2021-10-10T16:16:07.000Z,0,0,0,0,0,0
1301895,53081,2021-10-10T16:17:07.000Z,0,0,0,0,0,0
1301939,53081,2021-10-10T16:18:07.000Z,0,0,0,0,0,0
1301983,53081,2021-10-10T16:19:07.000Z,0,0,0,0,0,0
1302027,53081,2021-10-10T16:20:07.000Z,0,0,0,0,0,0
1302071,53081,2021-10-10T16:21:07.000Z,0,0,0,0,0,0
1302115,53081,2021-10-10T16:22:07.000Z,0,0,0,0,0,0
1302159,53081,2021-10-10T16:23:07.000Z,0,0,0,0,0,0
1302203,53081,2021-10-10T16:24:07.000Z,0,0,0,0,0,0
1302247,53081,2021-10-10T16:25:07.000Z,0,0,0,0,0,0
1302291,53081,2021-10-10T16:26:07.000Z,0,0,0,0,0,0
1302335,53081,2021-10-10T16:27:07.000Z,0,0,0,0,0,0
1302379,53081,2021-10-10T16:28:07.000Z,0,0,0,0,0,0
1302423,53081,2021-10-10T16:29:07.000Z,0,0,0,0,0,0
1302467,53081,2021-10-10T16:30:07.000Z,0,0,0,0,0,0
1302511,53081,2021-10-10T16:31:07.000Z,0,0,0,0,0,0
1302555,53081,2021-10-10T16:32:07.000Z,0,0,0,0,0,0
1302599,53081,2021-10-10T16:33:07.000Z,0,0,0,0,0,0
1302643,53081,2021-10-10T16:34:07.000Z,0,0,0,0,0,0
1302687,53081,2021-10-10T16:35:07.000Z,0,0,0,0,0,0
1302731,53081,2021-10-10T16:36:07.000Z,0,0,0,0,0,0
1302775,53081,2021-10-10T16:37:07.000Z,0,0,0,0,0,0
1302819,53081,2021-10-10T16:38:07.000Z,0,0,0,0,0,0
1302863,53081,2021-10-10T16:39:07.000Z,0,0,0,0,0,0
1302907,53081,2021-10-10T16:40:07.000Z,0,0,0,0,0,0
1302951,53081,2021-10-10T16:41:07.000Z,0,0,0,0,0,0
1302995,53081,2021-10-10T16:42:07.000Z,0,0,0,0,0,0
1303039,53081,2021-10-10T16:43:07.000Z,0,0,0,0,0,0
1303083,53081,2021-10-10T16:44:07.000Z,0,0,0,0,0,0
1303127,53081,2021-10-10T16:45:07.000Z,0,0,0,0,0,0
1303171,53081,2021-10-10T16:46:07.000Z,0,0,0,0,0,0
1303215,53081,2021-10-10T16:47:07.000Z,0,0,0,0,0,0
1303259,53081,2021-10-10T16:48:07.000Z,0,0,0,0,0,0
1303303,53081,2021-10-10T16:49:07.000Z,0,0,0,0,0,0
1303347,53081,2021-10-10T16:50:07.000Z,0,0,0,0,0,0
1303391,53081,2021-10-10T16:51:07.000Z,0,0,0,0,0,0
1303435,53081,2021-10-10T16:52:07.000Z,0,0,0,0,0,0
1303479,53081,2021-10-10T16:53:07.000Z,0,0,0,0,0,0
1303523,53081,2021-10-10T16:54:07.000Z,0,0,0,0,0,0
1303567,53081,2021-10-10T16:55:07.000Z,0,0,0,0,0,0
1303611,53081,2021-10-10T16:56:07.000Z,0,0,0,0,0,0
1303655,53081,2021-10-10T16:57:07.000Z,0,0,0,0,0,0
1303699,53081,2021-10-10T16:58:07.000Z,0,0,0,0,0,0
1303743,53081,2021-10-10T16:59:08.000Z,0,0,0,0,0,0
1303787,53081,2021-10-10T17:00:07.000Z,0,0,0,0,0,0
1303831,53081,2021-10-10T17:01:07.000Z,0,0,0,0,0,0
1303875,53081,2021-10-10T17:02:07.000Z,0,0,0,0,0,0
1303919,53081,2021-10-10T17:03:07.000Z,0,0,0,0,0,0
1303963,53081,2021-10-10T17:04:07.000Z,0,0,0,0,0,0
1304007,53081,2021-10-10T17:05:07.000Z,0,0,0,0,0,0
1304051,53081,2021-10-10T17:06:07.000Z,0,0,0,0,0,0
1304095,53081,2021-10-10T17:07:07.000Z,0,0,0,0,0,0
1304139,53081,2021-10-10T17:08:07.000Z,0,0,0,0,0,0
1304183,53081,2021-10-10T17:09:07.000Z,0,0,0,0,0,0
1304227,53081,2021-10-10T17:10:07.000Z,0,0,0,0,0,0
1304271,53081,2021-10-10T17:11:07.000Z,0,0,0,0,0,0
1304315,53081,2021-10-10T17:12:07.000Z,0,0,0,0,0,0
1304359,53081,2021-10-10T17:13:07.000Z,0,0,0,0,0,0
1304403,53081,2021-10-10T17:14:07.000Z,0,0,0,0,0,0
1304447,53081,2021-10-10T17:15:07.000Z,0,0,0,0,0,0
1304491,53081,2021-10-10T17:16:07.000Z,0,0,0,0,0,0
1304535,53081,2021-10-10T17:17:07.000Z,0,0,0,0,0,0
1304579,53081,2021-10-10T17:18:07.000Z,0,0,0,0,0,0
1304623,53081,2021-10-10T17:19:07.000Z,0,0,0,0,0,0
1304667,53081,2021-10-10T17:20:07.000Z,0,0,0,0,0,0
1304711,53081,2021-10-10T17:21:07.000Z,0,0,0,0,0,0
1304755,53081,2021-10-10T17:22:07.000Z,0,0,0,0,0,0
1304799,53081,2021-10-10T17:23:07.000Z,0,0,0,0,0,0
1304843,53081,2021-10-10T17:24:07.000Z,0,0,0,0,0,0
1304887,53081,2021-10-10T17:25:07.000Z,0,0,0,0,0,0
1304931,53081,2021-10-10T17:26:07.000Z,0,0,0,0,0,0
1304975,53081,2021-10-10T17:27:07.000Z,0,0,0,0,0,0
1305019,53081,2021-10-10T17:28:07.000Z,0,0,0,0,0,0
1305063,53081,2021-10-10T17:29:07.000Z,0,0,0,0,0,0
1305107,53081,2021-10-10T17:30:07.000Z,0,0,0,0,0,0
1305151,53081,2021-10-10T17:31:07.000Z,0,0,0,0,0,0
1305195,53081,2021-10-10T17:32:07.000Z,0,0,0,0,0,0
1305239,53081,2021-10-10T17:33:07.000Z,0,0,0,0,0,0
1305283,53081,2021-10-10T17:34:07.000Z,0,0,0,0,0,0
1305327,53081,2021-10-10T17:35:07.000Z,0,0,0,0,0,0
1305371,53081,2021-10-10T17:36:07.000Z,0,0,0,0,0,0
1305415,53081,2021-10-10T17:37:07.000Z,0,0,0,0,0,0
1305459,53081,2021-10-10T17:38:07.000Z,0,0,0,0,0,0
1305503,53081,2021-10-10T17:39:07.000Z,0,0,0,0,0,0
1305547,53081,2021-10-10T17:40:07.000Z,0,0,0,0,0,0
1305591,53081,2021-10-10T17:41:07.000Z,0,0,0,0,0,0
1305635,53081,2021-10-10T17:42:07.000Z,0,0,0,0,0,0
1305679,53081,2021-10-10T17:43:07.000Z,0,0,0,0,0,0
1305723,53081,2021-10-10T17:44:07.000Z,0,0,0,0,0,0
1305767,53081,2021-10-10T17:45:07.000Z,0,0,0,0,0,0
1305811,53081,2021-10-10T17:46:07.000Z,0,0,0,0,0,0
1305855,53081,2021-10-10T17:47:07.000Z,0,0,0,0,0,0
1305899,53081,2021-10-10T17:48:07.000Z,0,0,0,0,0,0
1305943,53081,2021-10-10T17:49:07.000Z,0,0,0,0,0,0
1305987,53081,2021-10-10T17:50:07.000Z,0,0,0,0,0,0
1306031,53081,2021-10-10T17:51:07.000Z,0,0,0,0,0,0
1306075,53081,2021-10-10T17:52:07.000Z,0,0,0,0,0,0
1306119,53081,2021-10-10T17:53:07.000Z,0,0,0,0,0,0
1306163,53081,2021-10-10T17:54:07.000Z,0,0,0,0,0,0
1306207,53081,2021-10-10T17:55:07.000Z,0,0,0,0,0,0
1306251,53081,2021-10-10T17:56:07.000Z,0,0,0,0,0,0
1306295,53081,2021-10-10T17:57:07.000Z,0,0,0,0,0,0
1306339,53081,2021-10-10T17:58:07.000Z,0,0,0,0,0,0
1306383,53081,2021-10-10T17:59:07.000Z,0,0,0,0,0,0
1306427,53081,2021-10-10T18:00:07.000Z,0,0,0,0,0,0
1306471,53081,2021-10-10T18:01:07.000Z,0,0,0,0,0,0
1306515,53081,2021-10-10T18:02:07.000Z,0,0,0,0,0,0
1306559,53081,2021-10-10T18:03:07.000Z,0,0,0,0,0,0
1306603,53081,2021-10-10T18:04:07.000Z,0,0,0,0,0,0
1306647,53081,2021-10-10T18:05:07.000Z,0,0,0,0,0,0
1306691,53081,2021-10-10T18:06:07.000Z,0,0,0,0,0,0
1306735,53081,2021-10-10T18:07:07.000Z,0,0,0,0,0,0
1306779,53081,2021-10-10T18:08:07.000Z,0,0,0,0,0,0
1306823,53081,2021-10-10T18:09:07.000Z,0,0,0,0,0,0
1306867,53081,2021-10-10T18:10:07.000Z,0,0,0,0,0,0
1306911,53081,2021-10-10T18:11:08.000Z,0,0,0,0,0,0
1306955,53081,2021-10-10T18:12:07.000Z,0,0,0,0,0,0
1306999,53081,2021-10-10T18:13:07.000Z,0,0,0,0,0,0
1307043,53081,2021-10-10T18:14:07.000Z,0,0,0,0,0,0
1307087,53081,2021-10-10T18:15:07.000Z,0,0,0,0,0,0
1307131,53081,2021-10-10T18:16:07.000Z,0,0,0,0,0,0
1307175,53081,2021-10-10T18:17:07.000Z,0,0,0,0,0,0
1307219,53081,2021-10-10T18:18:07.000Z,0,0,0,0,0,0
1307263,53081,2021-10-10T18:19:07.000Z,0,0,0,0,0,0
1307307,53081,2021-10-10T18:20:07.000Z,0,0,0,0,0,0
1307351,53081,2021-10-10T18:21:07.000Z,0,0,0,0,0,0
1307395,53081,2021-10-10T18:22:07.000Z,0,0,0,0,0,0
1307439,53081,2021-10-10T18:23:07.000Z,0,0,0,0,0,0
1307483,53081,2021-10-10T18:24:07.000Z,0,0,0,0,0,0
1307527,53081,2021-10-10T18:25:07.000Z,0,0,0,0,0,0
