label,count,disp,duration,volume
0,3001,656.1082387177178,1.3495501499500167,26.04998333888708
1,411,4257.06559871182,5.212765957446809,519.4680851063832
2,94,27279.39520144862,3.1776155717761565,189.05109489051105
