id,sensorId,timestamp,chan_0,chan_1,chan_2,chan_3
3638921,65506,2021-12-10T12:00:18.000Z,0,0,0,0
3638947,65506,2021-12-10T12:01:18.000Z,0,0,0,0
3638973,65506,2021-12-10T12:02:18.000Z,0,0,0,0
3638999,65506,2021-12-10T12:03:18.000Z,0,0,0,0
3639025,65506,2021-12-10T12:04:18.000Z,0,0,0,0
3639051,65506,2021-12-10T12:05:18.000Z,0,0,0,0
3639077,65506,2021-12-10T12:06:18.000Z,0,0,0,0
3639103,65506,2021-12-10T12:07:18.000Z,0,0,0,0
3639129,65506,2021-12-10T12:08:18.000Z,0,0,0,0
3639155,65506,2021-12-10T12:09:18.000Z,0,0,0,0
3639181,65506,2021-12-10T12:10:18.000Z,0,0,0,0
3639207,65506,2021-12-10T12:11:18.000Z,0,0,0,0
3639233,65506,2021-12-10T12:12:18.000Z,0,0,0,0
3639259,65506,2021-12-10T12:13:18.000Z,0,0,0,0
3639285,65506,2021-12-10T12:14:18.000Z,0,0,0,0
3639311,65506,2021-12-10T12:15:18.000Z,0,0,0,0
3639337,65506,2021-12-10T12:16:18.000Z,0,0,0,0
3639363,65506,2021-12-10T12:17:18.000Z,0,0,0,0
3639389,65506,2021-12-10T12:18:18.000Z,0,0,0,0
3639415,65506,2021-12-10T12:19:18.000Z,0,0,0,0
3639441,65506,2021-12-10T12:20:18.000Z,0,0,0,0
3639467,65506,2021-12-10T12:21:18.000Z,0,0,0,0
3639493,65506,2021-12-10T12:22:18.000Z,0,0,0,0
3639519,65506,2021-12-10T12:23:18.000Z,0,0,0,0
3639545,65506,2021-12-10T12:24:18.000Z,0,0,0,0
3639571,65506,2021-12-10T12:25:18.000Z,0,0,0,0
3639597,65506,2021-12-10T12:26:18.000Z,0,0,0,0
3639623,65506,2021-12-10T12:27:18.000Z,0,0,0,0
3639649,65506,2021-12-10T12:28:18.000Z,0,0,0,0
3639675,65506,2021-12-10T12:29:18.000Z,0,0,0,0
3639701,65506,2021-12-10T12:30:18.000Z,0,0,0,0
3639727,65506,2021-12-10T12:31:18.000Z,0,0,0,0
3639753,65506,2021-12-10T12:32:18.000Z,0,0,0,0
3639779,65506,2021-12-10T12:33:18.000Z,0,0,0,0
3639805,65506,2021-12-10T12:34:18.000Z,0,0,0,0
3639831,65506,2021-12-10T12:35:18.000Z,0,0,0,0
3639857,65506,2021-12-10T12:36:18.000Z,0,0,0,0
3639883,65506,2021-12-10T12:37:18.000Z,0,0,0,0
3639909,65506,2021-12-10T12:38:18.000Z,0,0,0,0
3639935,65506,2021-12-10T12:39:18.000Z,0,0,0,0
3639961,65506,2021-12-10T12:40:18.000Z,0,0,0,0
3639987,65506,2021-12-10T12:41:18.000Z,0,0,0,0
3640013,65506,2021-12-10T12:42:18.000Z,0,0,0,0
3640039,65506,2021-12-10T12:43:18.000Z,0,0,0,0
3640065,65506,2021-12-10T12:44:18.000Z,0,0,0,0
3640091,65506,2021-12-10T12:45:18.000Z,0,0,0,0
3640117,65506,2021-12-10T12:46:18.000Z,0,0,0,0
3640143,65506,2021-12-10T12:47:18.000Z,0,0,0,0
3640169,65506,2021-12-10T12:48:18.000Z,0,0,0,0
3640195,65506,2021-12-10T12:49:18.000Z,0,0,0,0
3640221,65506,2021-12-10T12:50:18.000Z,0,0,0,0
3640247,65506,2021-12-10T12:51:18.000Z,0,0,0,0
3640273,65506,2021-12-10T12:52:18.000Z,0,0,0,0
3640299,65506,2021-12-10T12:53:18.000Z,0,0,0,0
3640325,65506,2021-12-10T12:54:18.000Z,0,0,0,0
3640351,65506,2021-12-10T12:55:18.000Z,0,0,0,0
3640377,65506,2021-12-10T12:56:18.000Z,0,0,0,0
3640403,65506,2021-12-10T12:57:18.000Z,0,0,0,0
3640429,65506,2021-12-10T12:58:18.000Z,0,0,0,0
3640455,65506,2021-12-10T12:59:18.000Z,0,0,0,0
3640481,65506,2021-12-10T13:00:18.000Z,0,0,0,0
3640507,65506,2021-12-10T13:01:18.000Z,0,0,0,0
3640533,65506,2021-12-10T13:02:18.000Z,0,0,0,0
3640559,65506,2021-12-10T13:03:18.000Z,0,0,0,0
3640585,65506,2021-12-10T13:04:18.000Z,0,0,0,0
3640611,65506,2021-12-10T13:05:18.000Z,0,0,0,0
3640637,65506,2021-12-10T13:06:18.000Z,0,0,0,0
3640663,65506,2021-12-10T13:07:18.000Z,0,0,0,0
3640689,65506,2021-12-10T13:08:18.000Z,0,0,0,0
3640715,65506,2021-12-10T13:09:18.000Z,0,0,0,0
3640741,65506,2021-12-10T13:10:18.000Z,0,0,0,0
3640767,65506,2021-12-10T13:11:18.000Z,0,0,0,0
3640793,65506,2021-12-10T13:12:18.000Z,0,0,0,0
3640819,65506,2021-12-10T13:13:18.000Z,0,0,0,0
3640845,65506,2021-12-10T13:14:18.000Z,0,0,0,0
3640871,65506,2021-12-10T13:15:18.000Z,0,0,0,0
3640897,65506,2021-12-10T13:16:18.000Z,0,0,0,0
3640923,65506,2021-12-10T13:17:18.000Z,0,0,0,0
3640949,65506,2021-12-10T13:18:18.000Z,0,0,0,0
3640975,65506,2021-12-10T13:19:18.000Z,0,0,0,0
3641001,65506,2021-12-10T13:20:18.000Z,0,0,0,0
3641027,65506,2021-12-10T13:21:18.000Z,0,0,0,0
3641053,65506,2021-12-10T13:22:18.000Z,0,0,0,0
3641079,65506,2021-12-10T13:23:18.000Z,0,0,0,0
3641105,65506,2021-12-10T13:24:18.000Z,0,0,0,0
3641131,65506,2021-12-10T13:25:18.000Z,0,0,0,0
3641157,65506,2021-12-10T13:26:18.000Z,0,0,0,0
3641183,65506,2021-12-10T13:27:18.000Z,0,0,0,0
3641209,65506,2021-12-10T13:28:18.000Z,0,0,0,0
3641235,65506,2021-12-10T13:29:18.000Z,0,0,0,0
3641261,65506,2021-12-10T13:30:18.000Z,0,0,0,0
3641287,65506,2021-12-10T13:31:18.000Z,0,0,0,0
3641313,65506,2021-12-10T13:32:18.000Z,0,0,0,0
3641339,65506,2021-12-10T13:33:18.000Z,0,0,0,0
3641365,65506,2021-12-10T13:34:18.000Z,0,0,0,0
3641391,65506,2021-12-10T13:35:18.000Z,0,0,0,0
3641417,65506,2021-12-10T13:36:18.000Z,0,0,0,0
