id,sensorId,timestamp,chan_0,chan_1,chan_2,chan_3
7691401,74702,2022-05-14T11:45:33.000Z,0,0,0,0
7691407,74702,2022-05-14T11:46:33.000Z,0,0,0,0
7691419,74702,2022-05-14T11:49:42.000Z,0,0,0,0
7691425,74702,2022-05-14T11:50:42.000Z,0,0,0,0
7691431,74702,2022-05-14T11:51:42.000Z,0,0,0,0
7691437,74702,2022-05-14T11:52:42.000Z,0,0,0,0
7691443,74702,2022-05-14T11:53:42.000Z,0,0,0,0
7691449,74702,2022-05-14T11:54:42.000Z,0,0,0,0
7691457,74702,2022-05-14T11:56:39.000Z,0,0,0,0
7691463,74702,2022-05-14T11:57:39.000Z,0,0,0,0
7691469,74702,2022-05-14T11:58:39.000Z,0,0,0,0
7691475,74702,2022-05-14T11:59:39.000Z,0,0,0,0
7691481,74702,2022-05-14T12:00:39.000Z,0,0,0,0
7691487,74702,2022-05-14T12:01:39.000Z,0,0,0,0
7691493,74702,2022-05-14T12:02:39.000Z,0,0,0,0
7691499,74702,2022-05-14T12:03:39.000Z,0,0,0,0
7691505,74702,2022-05-14T12:04:39.000Z,0,0,0,0
7691511,74702,2022-05-14T12:05:39.000Z,0,0,0,0
7691517,74702,2022-05-14T12:06:39.000Z,0,0,0,0
7691523,74702,2022-05-14T12:07:39.000Z,0,0,0,0
7691529,74702,2022-05-14T12:08:39.000Z,0,0,0,0
7691535,74702,2022-05-14T12:09:39.000Z,0,0,0,0
7691541,74702,2022-05-14T12:10:39.000Z,0,0,0,0
7691547,74702,2022-05-14T12:11:39.000Z,0,0,0,0
7691553,74702,2022-05-14T12:12:39.000Z,0,0,0,0
7691559,74702,2022-05-14T12:13:39.000Z,0,0,0,0
7691565,74702,2022-05-14T12:14:39.000Z,0,0,0,0
7691571,74702,2022-05-14T12:15:39.000Z,0,0,0,0
7691577,74702,2022-05-14T12:16:39.000Z,0,0,0,0
7691583,74702,2022-05-14T12:17:39.000Z,0,0,0,0
7691589,74702,2022-05-14T12:18:39.000Z,0,0,0,0
7691595,74702,2022-05-14T12:19:39.000Z,0,0,0,0
7691601,74702,2022-05-14T12:20:39.000Z,0,0,0,0
7691607,74702,2022-05-14T12:21:39.000Z,0,0,0,0
7691613,74702,2022-05-14T12:22:50.000Z,0,0,0,0
7691619,74702,2022-05-14T12:23:39.000Z,0,0,0,0
7691625,74702,2022-05-14T12:24:39.000Z,0,0,0,0
7691631,74702,2022-05-14T12:25:39.000Z,0,0,0,0
7691637,74702,2022-05-14T12:26:39.000Z,0,0,0,0
7691643,74702,2022-05-14T12:27:39.000Z,0,0,0,0
7691649,74702,2022-05-14T12:28:39.000Z,0,0,0,0
7691655,74702,2022-05-14T12:29:39.000Z,0,0,0,0
7691661,74702,2022-05-14T12:30:39.000Z,0,0,0,0
7691667,74702,2022-05-14T12:31:39.000Z,0,0,0,0
7691673,74702,2022-05-14T12:32:39.000Z,0,0,0,0
7691679,74702,2022-05-14T12:33:39.000Z,0,0,0,0
7691685,74702,2022-05-14T12:34:39.000Z,0,0,0,0
7691691,74702,2022-05-14T12:35:39.000Z,0,0,0,0
7691697,74702,2022-05-14T12:36:39.000Z,0,0,0,0
7691703,74702,2022-05-14T12:37:39.000Z,0,0,0,0
7691709,74702,2022-05-14T12:38:39.000Z,0,0,0,0
7691715,74702,2022-05-14T12:39:39.000Z,0,0,0,0
7691721,74702,2022-05-14T12:40:39.000Z,0,0,0,0
7691727,74702,2022-05-14T12:41:39.000Z,0,0,0,0
7691733,74702,2022-05-14T12:42:39.000Z,0,0,0,0
7691739,74702,2022-05-14T12:43:39.000Z,0,0,0,0
7691745,74702,2022-05-14T12:44:39.000Z,0,0,0,0
7691751,74702,2022-05-14T12:45:39.000Z,0,0,0,0
7691757,74702,2022-05-14T12:46:39.000Z,0,0,0,0
7691763,74702,2022-05-14T12:47:39.000Z,0,0,0,0
7691769,74702,2022-05-14T12:48:39.000Z,0,0,0,0
