label,count,disp,duration,volume
0,3687,2116.6472080376257,1.3837808516408998,46.40195280716039
1,503,13312.393867411834,6.341463414634148,917.918699186992
2,123,65359.55158966221,3.1888667992047726,342.18886679920473
