id,sensorId,timestamp,chan_0,chan_1,chan_2,chan_3,chan_4,chan_5,chan_6,chan_7,chan_8,chan_9
3922175,89776,2021-12-18T08:23:28.000Z,0,0,0,0,0,0,0,0,0,0
3922203,89776,2021-12-18T08:24:28.000Z,0,0,0,0,0,0,0,0,0,0
3922231,89776,2021-12-18T08:25:28.000Z,0,0,0,0,0,0,0,0,0,0
3922259,89776,2021-12-18T08:26:28.000Z,0,0,0,0,0,0,0,0,0,0
3922287,89776,2021-12-18T08:27:28.000Z,0,0,0,0,0,0,0,0,0,0
3922315,89776,2021-12-18T08:28:28.000Z,0,0,0,0,0,0,0,0,0,0
3922343,89776,2021-12-18T08:29:28.000Z,0,0,0,0,0,0,0,0,0,0
3922371,89776,2021-12-18T08:30:28.000Z,0,0,0,0,0,0,0,0,0,0
3922399,89776,2021-12-18T08:31:28.000Z,0,0,0,0,0,0,0,0,0,0
3922427,89776,2021-12-18T08:32:28.000Z,0,0,0,0,0,0,0,0,0,0
3922455,89776,2021-12-18T08:33:28.000Z,0,0,0,0,0,0,0,0,0,0
3922483,89776,2021-12-18T08:34:28.000Z,0,0,0,0,0,0,0,0,0,0
3922511,89776,2021-12-18T08:35:28.000Z,0,0,0,0,0,0,0,0,0,0
3922539,89776,2021-12-18T08:36:28.000Z,0,0,0,0,0,0,0,0,0,0
3922567,89776,2021-12-18T08:37:28.000Z,0,0,0,0,0,0,0,0,0,0
3922595,89776,2021-12-18T08:38:28.000Z,0,0,0,0,0,0,0,0,0,0
3922623,89776,2021-12-18T08:39:28.000Z,0,0,0,0,0,0,0,0,0,0
3922651,89776,2021-12-18T08:40:28.000Z,0,0,0,0,0,0,0,0,0,0
3922679,89776,2021-12-18T08:41:28.000Z,0,0,0,0,0,0,0,0,0,0
3922707,89776,2021-12-18T08:42:28.000Z,0,0,0,0,0,0,0,0,0,0
3922735,89776,2021-12-18T08:43:28.000Z,0,0,0,0,0,0,0,0,0,0
3922763,89776,2021-12-18T08:44:28.000Z,0,0,0,0,0,0,0,0,0,0
3922791,89776,2021-12-18T08:45:28.000Z,0,0,0,0,0,0,0,0,0,0
3922819,89776,2021-12-18T08:46:28.000Z,0,0,0,0,0,0,0,0,0,0
3922847,89776,2021-12-18T08:47:28.000Z,0,0,0,0,0,0,0,0,0,0
3922875,89776,2021-12-18T08:48:28.000Z,0,0,0,0,0,0,0,0,0,0
3922903,89776,2021-12-18T08:49:28.000Z,0,0,0,0,0,0,0,0,0,0
3922931,89776,2021-12-18T08:50:28.000Z,0,0,0,0,0,0,53,3,0,0
3922959,89776,2021-12-18T08:51:28.000Z,0,0,0,0,0,0,1273,76,0,0
3922987,89776,2021-12-18T08:52:28.000Z,0,0,0,0,0,0,3891,233,0,0
3923015,89776,2021-12-18T08:53:28.000Z,0,0,0,0,0,0,4622,277,0,0
3923043,89776,2021-12-18T08:54:28.000Z,0,0,0,0,0,0,4240,254,0,0
3923071,89776,2021-12-18T08:55:28.000Z,0,0,0,0,0,0,411,24,0,0
3923099,89776,2021-12-18T08:56:28.000Z,0,0,0,0,0,0,897,53,0,0
3923127,89776,2021-12-18T08:57:28.000Z,0,0,0,0,0,0,626,37,0,0
3923155,89776,2021-12-18T08:58:28.000Z,0,0,0,0,0,0,737,44,0,0
3923183,89776,2021-12-18T08:59:28.000Z,0,0,0,0,0,0,1217,73,0,0
3923211,89776,2021-12-18T09:00:28.000Z,0,0,0,0,0,0,0,0,0,0
3923239,89776,2021-12-18T09:01:28.000Z,0,0,0,0,0,0,764,45,0,0
3923267,89776,2021-12-18T09:02:28.000Z,0,0,0,0,0,0,0,0,0,0
3923295,89776,2021-12-18T09:03:28.000Z,0,0,0,0,0,0,0,0,0,0
3923323,89776,2021-12-18T09:04:28.000Z,0,0,0,0,0,0,0,0,0,0
3923351,89776,2021-12-18T09:05:28.000Z,0,0,0,0,0,0,0,0,0,0
3923379,89776,2021-12-18T09:06:29.000Z,0,0,0,0,0,0,0,0,0,0
3923407,89776,2021-12-18T09:07:29.000Z,0,0,0,0,0,0,0,0,0,0
3923435,89776,2021-12-18T09:08:29.000Z,0,0,0,0,0,0,0,0,0,0
3923463,89776,2021-12-18T09:09:29.000Z,0,0,0,0,0,0,0,0,0,0
3923491,89776,2021-12-18T09:10:28.000Z,0,0,0,0,0,0,0,0,0,0
3923519,89776,2021-12-18T09:11:28.000Z,0,0,0,0,0,0,0,0,0,0
3923547,89776,2021-12-18T09:12:28.000Z,0,0,0,0,0,0,0,0,0,0
3923575,89776,2021-12-18T09:13:28.000Z,0,0,0,0,0,0,0,0,0,0
3923603,89776,2021-12-18T09:14:28.000Z,0,0,0,0,0,0,0,0,0,0
3923631,89776,2021-12-18T09:15:28.000Z,0,0,0,0,0,0,0,0,0,0
3923659,89776,2021-12-18T09:16:28.000Z,0,0,0,0,0,0,0,0,0,0
3923687,89776,2021-12-18T09:17:29.000Z,0,0,0,0,0,0,0,0,0,0
3923715,89776,2021-12-18T09:18:29.000Z,0,0,0,0,0,0,0,0,0,0
3923743,89776,2021-12-18T09:19:29.000Z,0,0,0,0,0,0,0,0,0,0
3923771,89776,2021-12-18T09:20:29.000Z,0,0,0,0,0,0,0,0,0,0
3923799,89776,2021-12-18T09:21:29.000Z,0,0,0,0,0,0,0,0,0,0
3923827,89776,2021-12-18T09:22:29.000Z,0,0,0,0,0,0,0,0,0,0
3923851,89776,2021-12-18T09:23:29.000Z,0,0,0,0,0,0,0,0,0,0
3923875,89776,2021-12-18T09:24:29.000Z,0,0,0,0,0,0,0,0,0,0
3923899,89776,2021-12-18T09:25:29.000Z,0,0,0,0,0,0,0,0,0,0
3923927,89776,2021-12-18T09:26:29.000Z,0,0,0,0,0,0,0,0,0,0
3923955,89776,2021-12-18T09:27:29.000Z,0,0,0,0,0,0,0,0,0,0
3923983,89776,2021-12-18T09:28:29.000Z,0,0,0,0,0,0,0,0,0,0
3924011,89776,2021-12-18T09:29:29.000Z,0,0,0,0,0,0,0,0,0,0
3924039,89776,2021-12-18T09:30:29.000Z,0,0,0,0,0,0,0,0,0,0
3924067,89776,2021-12-18T09:31:29.000Z,0,0,0,0,0,0,0,0,0,0
3924095,89776,2021-12-18T09:32:29.000Z,0,0,0,0,0,0,0,0,0,0
3924123,89776,2021-12-18T09:33:29.000Z,0,0,0,0,0,0,0,0,0,0
3924151,89776,2021-12-18T09:34:29.000Z,0,0,0,0,0,0,0,0,0,0
3924179,89776,2021-12-18T09:35:29.000Z,0,0,0,0,0,0,0,0,0,0
3924203,89776,2021-12-18T09:36:29.000Z,0,0,0,0,0,0,0,0,0,0
3924231,89776,2021-12-18T09:37:29.000Z,0,0,0,0,0,0,0,0,0,0
3924259,89776,2021-12-18T09:38:29.000Z,0,0,0,0,0,0,0,0,0,0
3924287,89776,2021-12-18T09:39:29.000Z,0,0,0,0,0,0,0,0,0,0
3924315,89776,2021-12-18T09:40:29.000Z,0,0,0,0,0,0,0,0,0,0
3924343,89776,2021-12-18T09:41:29.000Z,0,0,0,0,0,0,0,0,0,0
3924371,89776,2021-12-18T09:42:29.000Z,0,0,0,0,0,0,0,0,0,0
3924399,89776,2021-12-18T09:43:29.000Z,0,0,0,0,0,0,0,0,0,0
3924427,89776,2021-12-18T09:44:29.000Z,0,0,0,0,0,0,0,0,0,0
3924455,89776,2021-12-18T09:45:29.000Z,0,0,0,0,0,0,0,0,0,0
3924483,89776,2021-12-18T09:46:29.000Z,0,0,0,0,0,0,0,0,0,0
3924511,89776,2021-12-18T09:47:29.000Z,0,0,0,0,0,0,0,0,0,0
3924539,89776,2021-12-18T09:48:29.000Z,0,0,0,0,0,0,0,0,0,0
3924567,89776,2021-12-18T09:49:29.000Z,0,0,0,0,0,0,0,0,0,0
3924595,89776,2021-12-18T09:50:29.000Z,0,0,0,0,0,0,0,0,0,0
3924623,89776,2021-12-18T09:51:29.000Z,0,0,0,0,0,0,0,0,0,0
3924651,89776,2021-12-18T09:52:29.000Z,0,0,0,0,0,0,0,0,0,0
3924679,89776,2021-12-18T09:53:29.000Z,0,0,0,0,0,0,0,0,0,0
3924707,89776,2021-12-18T09:54:29.000Z,0,0,0,0,0,0,0,0,0,0
3924735,89776,2021-12-18T09:55:29.000Z,0,0,0,0,0,0,0,0,0,0
3924763,89776,2021-12-18T09:56:29.000Z,0,0,0,0,0,0,0,0,0,0
3924791,89776,2021-12-18T09:57:29.000Z,0,0,0,0,0,0,0,0,0,0
3924819,89776,2021-12-18T09:58:29.000Z,0,0,0,0,0,0,0,0,0,0
3924847,89776,2021-12-18T09:59:29.000Z,0,0,0,0,0,0,0,0,0,0
3924875,89776,2021-12-18T10:00:29.000Z,0,0,0,0,0,0,102,6,0,0
3924903,89776,2021-12-18T10:01:29.000Z,0,0,0,0,0,0,0,0,0,0
3924931,89776,2021-12-18T10:02:29.000Z,0,0,0,0,0,0,0,0,0,0
3924959,89776,2021-12-18T10:03:29.000Z,0,0,0,0,0,0,0,0,0,0
3924987,89776,2021-12-18T10:04:29.000Z,0,0,0,0,0,0,0,0,0,0
3925015,89776,2021-12-18T10:05:29.000Z,0,0,0,0,0,0,0,0,0,0
3925043,89776,2021-12-18T10:06:29.000Z,0,0,0,0,0,0,0,0,0,0
3925071,89776,2021-12-18T10:07:29.000Z,0,0,0,0,0,0,0,0,0,0
3925099,89776,2021-12-18T10:08:29.000Z,0,0,0,0,0,0,0,0,0,0
3925127,89776,2021-12-18T10:09:29.000Z,0,0,0,0,0,0,0,0,0,0
3925155,89776,2021-12-18T10:10:29.000Z,0,0,0,0,0,0,2766,166,0,0
3925183,89776,2021-12-18T10:11:29.000Z,0,0,0,0,0,0,4633,277,0,0
3925211,89776,2021-12-18T10:12:29.000Z,0,0,0,0,0,0,4522,271,0,0
3925239,89776,2021-12-18T10:13:29.000Z,0,0,0,0,0,0,4557,273,0,0
3925267,89776,2021-12-18T10:14:29.000Z,0,0,0,0,0,0,2286,137,0,0
3925295,89776,2021-12-18T10:15:29.000Z,0,0,0,0,0,0,0,0,0,0
3925323,89776,2021-12-18T10:16:29.000Z,0,0,0,0,0,0,0,0,0,0
3925351,89776,2021-12-18T10:17:29.000Z,0,0,0,0,0,0,0,0,0,0
3925379,89776,2021-12-18T10:18:29.000Z,0,0,0,0,0,0,95,5,0,0
3925407,89776,2021-12-18T10:19:29.000Z,0,0,0,0,0,0,0,0,0,0
3925435,89776,2021-12-18T10:20:29.000Z,0,0,0,0,0,0,0,0,0,0
3925463,89776,2021-12-18T10:21:29.000Z,0,0,0,0,0,0,0,0,0,0
3925491,89776,2021-12-18T10:22:29.000Z,0,0,0,0,0,0,0,0,0,0
3925519,89776,2021-12-18T10:23:29.000Z,0,0,0,0,0,0,0,0,0,0
3925547,89776,2021-12-18T10:24:29.000Z,0,0,0,0,0,0,0,0,0,0
3925575,89776,2021-12-18T10:25:29.000Z,0,0,0,0,0,0,0,0,0,0
3925603,89776,2021-12-18T10:26:29.000Z,0,0,0,0,0,0,0,0,0,0
3925631,89776,2021-12-18T10:27:29.000Z,0,0,0,0,0,0,0,0,0,0
3925659,89776,2021-12-18T10:28:29.000Z,0,0,0,0,0,0,0,0,0,0
3925687,89776,2021-12-18T10:29:29.000Z,0,0,0,0,0,0,0,0,0,0
3925715,89776,2021-12-18T10:30:29.000Z,0,0,0,0,0,0,0,0,0,0
3925743,89776,2021-12-18T10:31:29.000Z,0,0,0,0,0,0,0,0,0,0
3925771,89776,2021-12-18T10:32:29.000Z,0,0,0,0,0,0,4795,287,0,0
3925799,89776,2021-12-18T10:33:29.000Z,0,0,0,0,0,0,2531,151,0,0
3925827,89776,2021-12-18T10:34:29.000Z,0,0,0,0,0,0,3055,183,0,0
3925855,89776,2021-12-18T10:35:29.000Z,0,0,0,0,0,0,0,0,0,0
3925883,89776,2021-12-18T10:36:29.000Z,0,0,0,0,0,0,0,0,0,0
3925911,89776,2021-12-18T10:37:29.000Z,0,0,0,0,0,0,0,0,0,0
3925939,89776,2021-12-18T10:38:29.000Z,0,0,0,0,0,0,95,5,0,0
3925967,89776,2021-12-18T10:39:29.000Z,0,0,0,0,0,0,0,0,0,0
3925995,89776,2021-12-18T10:40:29.000Z,0,0,0,0,0,0,0,0,0,0
3926023,89776,2021-12-18T10:41:29.000Z,0,0,0,0,0,0,0,0,0,0
3926047,89776,2021-12-18T10:42:29.000Z,0,0,0,0,0,0,0,0,0,0
3926075,89776,2021-12-18T10:43:29.000Z,0,0,0,0,0,0,0,0,0,0
3926103,89776,2021-12-18T10:44:29.000Z,0,0,0,0,0,0,0,0,0,0
3926131,89776,2021-12-18T10:45:29.000Z,0,0,0,0,0,0,0,0,0,0
3926159,89776,2021-12-18T10:46:29.000Z,0,0,0,0,0,0,0,0,0,0
3926187,89776,2021-12-18T10:47:29.000Z,0,0,0,0,0,0,0,0,0,0
3926215,89776,2021-12-18T10:48:29.000Z,0,0,0,0,0,0,0,0,0,0
3926243,89776,2021-12-18T10:49:29.000Z,0,0,0,0,0,0,0,0,0,0
3926271,89776,2021-12-18T10:50:29.000Z,0,0,0,0,0,0,0,0,0,0
3926299,89776,2021-12-18T10:51:29.000Z,0,0,0,0,0,0,0,0,0,0
3926327,89776,2021-12-18T10:52:29.000Z,0,0,0,0,0,0,0,0,0,0
3926355,89776,2021-12-18T10:53:29.000Z,0,0,0,0,0,0,0,0,0,0
3926383,89776,2021-12-18T10:54:29.000Z,0,0,0,0,0,0,0,0,0,0
3926411,89776,2021-12-18T10:55:29.000Z,0,0,0,0,0,0,0,0,0,0
3926439,89776,2021-12-18T10:56:29.000Z,0,0,0,0,0,0,0,0,0,0
3926467,89776,2021-12-18T10:57:29.000Z,0,0,0,0,0,0,0,0,0,0
3926495,89776,2021-12-18T10:58:29.000Z,0,0,0,0,0,0,0,0,0,0
3926523,89776,2021-12-18T10:59:29.000Z,0,0,0,0,0,0,0,0,0,0
3926551,89776,2021-12-18T11:00:29.000Z,0,0,0,0,0,0,0,0,0,0
3926579,89776,2021-12-18T11:01:29.000Z,0,0,0,0,0,0,0,0,0,0
3926607,89776,2021-12-18T11:02:29.000Z,0,0,0,0,0,0,0,0,0,0
3926635,89776,2021-12-18T11:03:29.000Z,0,0,0,0,0,0,0,0,0,0
3926663,89776,2021-12-18T11:04:29.000Z,0,0,0,0,0,0,0,0,0,0
3926691,89776,2021-12-18T11:05:29.000Z,0,0,0,0,0,0,0,0,0,0
3926719,89776,2021-12-18T11:06:29.000Z,0,0,0,0,0,0,0,0,0,0
3926747,89776,2021-12-18T11:07:29.000Z,0,0,0,0,0,0,0,0,0,0
3926775,89776,2021-12-18T11:08:29.000Z,0,0,0,0,0,0,0,0,0,0
3926803,89776,2021-12-18T11:09:29.000Z,0,0,0,0,0,0,0,0,0,0
3926831,89776,2021-12-18T11:10:29.000Z,0,0,0,0,0,0,0,0,0,0
3926859,89776,2021-12-18T11:11:29.000Z,0,0,0,0,0,0,0,0,0,0
3926887,89776,2021-12-18T11:12:29.000Z,0,0,0,0,0,0,0,0,0,0
3926915,89776,2021-12-18T11:13:29.000Z,0,0,0,0,0,0,0,0,0,0
3926943,89776,2021-12-18T11:14:29.000Z,0,0,0,0,0,0,0,0,0,0
3926971,89776,2021-12-18T11:15:29.000Z,0,0,0,0,0,0,0,0,0,0
3926999,89776,2021-12-18T11:16:29.000Z,0,0,0,0,0,0,0,0,0,0
3927027,89776,2021-12-18T11:17:29.000Z,0,0,0,0,0,0,0,0,0,0
3927055,89776,2021-12-18T11:18:29.000Z,0,0,0,0,0,0,0,0,0,0
3927083,89776,2021-12-18T11:19:29.000Z,0,0,0,0,0,0,84,5,0,0
3927111,89776,2021-12-18T11:20:29.000Z,0,0,0,0,0,0,1328,79,0,0
3927139,89776,2021-12-18T11:21:29.000Z,0,0,0,0,0,0,4335,260,0,0
3927167,89776,2021-12-18T11:22:29.000Z,0,0,0,0,0,0,4562,273,0,0
3927195,89776,2021-12-18T11:23:29.000Z,0,0,0,0,0,0,3113,186,0,0
3927223,89776,2021-12-18T11:24:29.000Z,0,0,0,0,0,0,0,0,0,0
3927251,89776,2021-12-18T11:25:29.000Z,0,0,0,0,0,0,0,0,0,0
3927279,89776,2021-12-18T11:26:29.000Z,0,0,0,0,0,0,0,0,0,0
3927307,89776,2021-12-18T11:27:29.000Z,0,0,0,0,0,0,0,0,0,0
3927335,89776,2021-12-18T11:28:29.000Z,0,0,0,0,0,0,0,0,0,0
3927363,89776,2021-12-18T11:29:29.000Z,0,0,0,0,0,0,0,0,0,0
3927391,89776,2021-12-18T11:30:29.000Z,0,0,0,0,0,0,0,0,0,0
3927419,89776,2021-12-18T11:31:29.000Z,0,0,0,0,0,0,0,0,0,0
3927443,89776,2021-12-18T11:32:29.000Z,0,0,0,0,0,0,0,0,0,0
3927471,89776,2021-12-18T11:33:29.000Z,0,0,0,0,0,0,0,0,0,0
3927495,89776,2021-12-18T11:34:29.000Z,0,0,0,0,0,0,0,0,0,0
3927523,89776,2021-12-18T11:35:29.000Z,0,0,0,0,0,0,0,0,0,0
3927547,89776,2021-12-18T11:36:29.000Z,0,0,0,0,0,0,102,6,0,0
3927575,89776,2021-12-18T11:37:29.000Z,0,0,0,0,0,0,1144,68,0,0
3927599,89776,2021-12-18T11:38:29.000Z,0,0,0,0,0,0,4768,286,0,0
3927623,89776,2021-12-18T11:39:29.000Z,0,0,0,0,0,0,4793,287,0,0
3927651,89776,2021-12-18T11:40:29.000Z,0,0,0,0,0,0,1168,70,0,0
3927675,89776,2021-12-18T11:41:29.000Z,0,0,0,0,0,0,0,0,0,0
3927703,89776,2021-12-18T11:42:29.000Z,0,0,0,0,0,0,0,0,0,0
3927731,89776,2021-12-18T11:43:29.000Z,0,0,0,0,0,0,106,6,0,0
3927759,89776,2021-12-18T11:44:29.000Z,0,0,0,0,0,0,3855,231,0,0
3927787,89776,2021-12-18T11:45:29.000Z,0,0,0,0,0,0,2631,157,0,0
3927815,89776,2021-12-18T11:46:29.000Z,0,0,0,0,0,0,5340,320,0,0
3927843,89776,2021-12-18T11:47:29.000Z,0,0,0,0,0,0,1104,66,0,0
3927871,89776,2021-12-18T11:48:29.000Z,0,0,0,0,0,0,0,0,0,0
3927899,89776,2021-12-18T11:49:29.000Z,0,0,0,0,0,0,0,0,0,0
3927923,89776,2021-12-18T11:50:29.000Z,0,0,0,0,0,0,104,6,0,0
3927947,89776,2021-12-18T11:51:29.000Z,0,0,0,0,0,0,0,0,0,0
3927971,89776,2021-12-18T11:52:29.000Z,0,0,0,0,0,0,0,0,0,0
3927995,89776,2021-12-18T11:53:29.000Z,0,0,0,0,0,0,0,0,0,0
3928023,89776,2021-12-18T11:54:29.000Z,0,0,0,0,0,0,0,0,0,0
3928051,89776,2021-12-18T11:55:29.000Z,0,0,0,0,0,0,0,0,0,0
3928075,89776,2021-12-18T11:56:29.000Z,0,0,0,0,0,0,0,0,0,0
3928099,89776,2021-12-18T11:57:29.000Z,0,0,0,0,0,0,0,0,0,0
3928127,89776,2021-12-18T11:58:29.000Z,0,0,0,0,0,0,0,0,0,0
3928155,89776,2021-12-18T11:59:29.000Z,0,0,0,0,0,0,0,0,0,0
3928183,89776,2021-12-18T12:00:29.000Z,0,0,0,0,0,0,0,0,0,0
3928211,89776,2021-12-18T12:01:29.000Z,0,0,0,0,0,0,0,0,0,0
3928239,89776,2021-12-18T12:02:29.000Z,0,0,0,0,0,0,0,0,0,0
3928267,89776,2021-12-18T12:03:29.000Z,0,0,0,0,0,0,0,0,0,0
3928295,89776,2021-12-18T12:04:29.000Z,0,0,0,0,0,0,0,0,0,0
3928323,89776,2021-12-18T12:05:29.000Z,0,0,0,0,0,0,0,0,0,0
3928347,89776,2021-12-18T12:06:29.000Z,0,0,0,0,0,0,0,0,0,0
3928375,89776,2021-12-18T12:07:29.000Z,0,0,0,0,0,0,0,0,0,0
3928403,89776,2021-12-18T12:08:29.000Z,0,0,0,0,0,0,0,0,0,0
3928427,89776,2021-12-18T12:09:29.000Z,0,0,0,0,0,0,0,0,0,0
3928455,89776,2021-12-18T12:10:29.000Z,0,0,0,0,0,0,0,0,0,0
3928483,89776,2021-12-18T12:11:29.000Z,0,0,0,0,0,0,0,0,0,0
3928507,89776,2021-12-18T12:12:29.000Z,0,0,0,0,0,0,0,0,0,0
3928535,89776,2021-12-18T12:13:29.000Z,0,0,0,0,0,0,0,0,0,0
3928563,89776,2021-12-18T12:14:29.000Z,0,0,0,0,0,0,0,0,0,0
3928591,89776,2021-12-18T12:15:29.000Z,0,0,0,0,0,0,0,0,0,0
3928619,89776,2021-12-18T12:16:29.000Z,0,0,0,0,0,0,0,0,0,0
3928643,89776,2021-12-18T12:17:29.000Z,0,0,0,0,6337,380,0,0,0,0
3928671,89776,2021-12-18T12:18:29.000Z,0,0,0,0,2993,179,0,0,0,0
3928699,89776,2021-12-18T12:19:29.000Z,0,0,0,0,0,0,0,0,0,0
3928727,89776,2021-12-18T12:20:29.000Z,0,0,228,13,182,10,0,0,0,0
3928751,89776,2021-12-18T12:21:29.000Z,0,0,200,12,6564,393,0,0,0,0
3928779,89776,2021-12-18T12:22:29.000Z,0,0,0,0,2566,154,0,0,0,0
3928807,89776,2021-12-18T12:23:29.000Z,0,0,2,0,2,0,0,0,0,0
3928835,89776,2021-12-18T12:24:29.000Z,0,0,0,0,0,0,0,0,0,0
3928863,89776,2021-12-18T12:25:29.000Z,0,0,0,0,0,0,0,0,0,0
3928891,89776,2021-12-18T12:26:29.000Z,0,0,0,0,0,0,0,0,0,0
3928919,89776,2021-12-18T12:27:29.000Z,0,0,0,0,0,0,0,0,0,0
3928947,89776,2021-12-18T12:28:29.000Z,0,0,0,0,0,0,0,0,0,0
3928975,89776,2021-12-18T12:29:29.000Z,0,0,0,0,0,0,0,0,0,0
3929003,89776,2021-12-18T12:30:29.000Z,0,0,0,0,0,0,0,0,0,0
3929027,89776,2021-12-18T12:31:29.000Z,0,0,0,0,0,0,0,0,0,0
3929051,89776,2021-12-18T12:32:29.000Z,0,0,0,0,0,0,0,0,0,0
3929075,89776,2021-12-18T12:33:29.000Z,0,0,0,0,0,0,0,0,0,0
3929099,89776,2021-12-18T12:34:29.000Z,0,0,0,0,0,0,0,0,0,0
3929123,89776,2021-12-18T12:35:29.000Z,0,0,0,0,0,0,0,0,0,0
3929147,89776,2021-12-18T12:36:29.000Z,0,0,0,0,0,0,0,0,0,0
3929171,89776,2021-12-18T12:37:29.000Z,0,0,0,0,0,0,0,0,0,0
3929195,89776,2021-12-18T12:38:29.000Z,0,0,0,0,0,0,0,0,0,0
3929223,89776,2021-12-18T12:39:29.000Z,0,0,0,0,0,0,0,0,0,0
3929247,89776,2021-12-18T12:40:29.000Z,0,0,0,0,0,0,0,0,0,0
3929275,89776,2021-12-18T12:41:29.000Z,0,0,0,0,0,0,0,0,0,0
3929303,89776,2021-12-18T12:42:29.000Z,0,0,0,0,0,0,0,0,0,0
3929327,89776,2021-12-18T12:43:29.000Z,0,0,0,0,0,0,0,0,0,0
3929351,89776,2021-12-18T12:44:29.000Z,0,0,0,0,0,0,0,0,0,0
3929375,89776,2021-12-18T12:45:29.000Z,0,0,0,0,0,0,0,0,0,0
3929399,89776,2021-12-18T12:46:29.000Z,0,0,0,0,0,0,0,0,0,0
3929427,89776,2021-12-18T12:47:29.000Z,0,0,0,0,0,0,0,0,0,0
3929455,89776,2021-12-18T12:48:29.000Z,0,0,0,0,0,0,0,0,0,0
3929483,89776,2021-12-18T12:49:29.000Z,0,0,0,0,0,0,0,0,0,0
3929511,89776,2021-12-18T12:50:29.000Z,0,0,0,0,0,0,0,0,0,0
3929535,89776,2021-12-18T12:51:29.000Z,0,0,0,0,0,0,0,0,0,0
3929563,89776,2021-12-18T12:52:29.000Z,0,0,0,0,0,0,0,0,0,0
3929591,89776,2021-12-18T12:53:29.000Z,0,0,0,0,0,0,0,0,0,0
3929619,89776,2021-12-18T12:54:29.000Z,0,0,0,0,0,0,0,0,0,0
3929647,89776,2021-12-18T12:55:29.000Z,0,0,0,0,0,0,0,0,0,0
3929675,89776,2021-12-18T12:56:29.000Z,0,0,0,0,0,0,0,0,0,0
3929699,89776,2021-12-18T12:57:29.000Z,0,0,0,0,0,0,0,0,0,0
3929727,89776,2021-12-18T12:58:29.000Z,0,0,0,0,0,0,0,0,0,0
3929751,89776,2021-12-18T12:59:29.000Z,0,0,0,0,0,0,0,0,0,0
3929775,89776,2021-12-18T13:00:29.000Z,0,0,0,0,0,0,0,0,0,0
3929803,89776,2021-12-18T13:01:29.000Z,0,0,0,0,0,0,0,0,0,0
3929827,89776,2021-12-18T13:02:29.000Z,0,0,0,0,0,0,0,0,0,0
3929855,89776,2021-12-18T13:03:29.000Z,0,0,0,0,0,0,0,0,0,0
3929875,89776,2021-12-18T13:04:29.000Z,0,0,0,0,0,0,0,0,0,0
3929895,89776,2021-12-18T13:05:29.000Z,0,0,0,0,0,0,0,0,0,0
3929915,89776,2021-12-18T13:06:29.000Z,0,0,0,0,0,0,0,0,0,0
3929935,89776,2021-12-18T13:07:29.000Z,0,0,0,0,0,0,0,0,0,0
3929951,89776,2021-12-18T13:08:29.000Z,0,0,0,0,0,0,0,0,0,0
3929971,89776,2021-12-18T13:09:29.000Z,0,0,0,0,0,0,0,0,0,0
3929991,89776,2021-12-18T13:10:29.000Z,0,0,0,0,0,0,0,0,0,0
3930011,89776,2021-12-18T13:11:29.000Z,0,0,0,0,0,0,0,0,0,0
3930031,89776,2021-12-18T13:12:29.000Z,0,0,0,0,0,0,0,0,0,0
3930051,89776,2021-12-18T13:13:29.000Z,0,0,0,0,0,0,0,0,0,0
3930067,89776,2021-12-18T13:14:29.000Z,0,0,0,0,0,0,0,0,0,0
3930087,89776,2021-12-18T13:15:29.000Z,0,0,0,0,0,0,0,0,0,0
3930103,89776,2021-12-18T13:16:29.000Z,0,0,0,0,0,0,0,0,0,0
3930123,89776,2021-12-18T13:17:29.000Z,0,0,0,0,0,0,0,0,0,0
3930143,89776,2021-12-18T13:18:29.000Z,0,0,0,0,0,0,0,0,0,0
3930163,89776,2021-12-18T13:19:29.000Z,0,0,0,0,0,0,0,0,0,0
3930183,89776,2021-12-18T13:20:29.000Z,0,0,0,0,0,0,0,0,0,0
3930199,89776,2021-12-18T13:21:29.000Z,0,0,0,0,0,0,0,0,0,0
3930215,89776,2021-12-18T13:22:29.000Z,0,0,0,0,0,0,0,0,0,0
3930231,89776,2021-12-18T13:23:29.000Z,0,0,0,0,0,0,0,0,0,0
3930251,89776,2021-12-18T13:24:29.000Z,0,0,0,0,0,0,0,0,0,0
3930271,89776,2021-12-18T13:25:29.000Z,0,0,0,0,0,0,0,0,0,0
3930291,89776,2021-12-18T13:26:29.000Z,0,0,0,0,0,0,0,0,0,0
3930311,89776,2021-12-18T13:27:29.000Z,0,0,0,0,0,0,0,0,0,0
3930331,89776,2021-12-18T13:28:29.000Z,0,0,0,0,0,0,0,0,0,0
3930351,89776,2021-12-18T13:29:29.000Z,0,0,0,0,0,0,0,0,0,0
3930371,89776,2021-12-18T13:30:29.000Z,0,0,0,0,0,0,0,0,0,0
3930387,89776,2021-12-18T13:31:29.000Z,0,0,0,0,0,0,0,0,0,0
3930403,89776,2021-12-18T13:32:29.000Z,0,0,0,0,0,0,0,0,0,0
3930423,89776,2021-12-18T13:33:29.000Z,0,0,0,0,0,0,0,0,0,0
3930443,89776,2021-12-18T13:34:29.000Z,0,0,0,0,0,0,0,0,0,0
3930463,89776,2021-12-18T13:35:29.000Z,0,0,0,0,0,0,0,0,0,0
3930483,89776,2021-12-18T13:36:29.000Z,0,0,0,0,0,0,0,0,0,0
3930503,89776,2021-12-18T13:37:29.000Z,0,0,0,0,0,0,0,0,0,0
3930523,89776,2021-12-18T13:38:29.000Z,0,0,0,0,0,0,0,0,0,0
