id,uid,time,data,temp,volume,energy
0,959d562b-d345-4cad-b7a0-198cf9df66ef,31/01/2017 07:14:41,4.32,31,1.8,27.0
1,959d562b-d345-4cad-b7a0-198cf9df66ef,30/01/2017 19:29:24,3.8,31,14.1,343.9695
2,959d562b-d345-4cad-b7a0-198cf9df66ef,30/01/2017 19:30:47,5.0,35,27.7,804.45416
3,959d562b-d345-4cad-b7a0-198cf9df66ef,29/01/2017 10:35:26,4.6666665,17,0.7,5.0
4,959d562b-d345-4cad-b7a0-198cf9df66ef,29/01/2017 10:36:49,5.0,33,25.8,689.3330000000001
5,959d562b-d345-4cad-b7a0-198cf9df66ef,28/01/2017 09:27:50,4.285714,26,2.5,34.0
6,959d562b-d345-4cad-b7a0-198cf9df66ef,26/01/2017 07:12:59,6.666666499999999,21,1.0,8.0
7,959d562b-d345-4cad-b7a0-198cf9df66ef,25/01/2017 07:13:05,6.211765,35,8.8,195.0
8,959d562b-d345-4cad-b7a0-198cf9df66ef,28/01/2017 09:28:02,5.4,36,22.3,673.53436
9,959d562b-d345-4cad-b7a0-198cf9df66ef,28/01/2017 09:28:02,4.9,37,26.0,815.49
10,959d562b-d345-4cad-b7a0-198cf9df66ef,25/01/2017 07:12:17,5.2,32,25.2,644.028
11,959d562b-d345-4cad-b7a0-198cf9df66ef,21/01/2017 08:57:53,4.4,37,21.2,664.938
12,959d562b-d345-4cad-b7a0-198cf9df66ef,21/01/2017 08:57:51,5.8,36,28.6,863.8153
13,959d562b-d345-4cad-b7a0-198cf9df66ef,25/01/2017 07:12:52,5.5,35,25.8,749.275
14,959d562b-d345-4cad-b7a0-198cf9df66ef,25/01/2017 07:12:58,4.8,25,6.2,108.035
15,959d562b-d345-4cad-b7a0-198cf9df66ef,18/01/2017 07:11:25,4.0,31,2.0,30.0
16,959d562b-d345-4cad-b7a0-198cf9df66ef,16/01/2017 07:18:09,4.3636365,18,0.8,7.0
17,959d562b-d345-4cad-b7a0-198cf9df66ef,15/01/2017 10:36:29,4.6,34,21.6,602.2080000000001
18,959d562b-d345-4cad-b7a0-198cf9df66ef,27/01/2017 07:15:08,4.3,30,14.8,343.85332999999997
19,959d562b-d345-4cad-b7a0-198cf9df66ef,27/01/2017 07:15:08,4.8,37,21.5,674.3475
20,959d562b-d345-4cad-b7a0-198cf9df66ef,27/01/2017 07:15:08,4.5,36,19.1,576.88367
21,959d562b-d345-4cad-b7a0-198cf9df66ef,27/01/2017 07:15:08,5.1,27,8.6,169.83566000000002
22,959d562b-d345-4cad-b7a0-198cf9df66ef,27/01/2017 07:15:08,4.5,35,20.5,595.3542
23,959d562b-d345-4cad-b7a0-198cf9df66ef,10/1/2017 20:54,4.285714,24,4.0,40.0
24,959d562b-d345-4cad-b7a0-198cf9df66ef,21/01/2017 08:58:35,5.0,34,13.3,370.80400000000003
25,959d562b-d345-4cad-b7a0-198cf9df66ef,9/1/2017 20:03,4.6666665,18,0.7,6.0
26,959d562b-d345-4cad-b7a0-198cf9df66ef,18/01/2017 07:11:47,4.6,29,6.6,145.673
27,959d562b-d345-4cad-b7a0-198cf9df66ef,8/1/2017 11:05,5.0,19,0.5,5.0
28,959d562b-d345-4cad-b7a0-198cf9df66ef,7/1/2017 10:54,4.0,19,0.4,4.0
29,959d562b-d345-4cad-b7a0-198cf9df66ef,6/1/2017 10:41,5.0,19,0.5,5.0
30,959d562b-d345-4cad-b7a0-198cf9df66ef,5/1/2017 20:09,5.0,19,0.5,5.0
31,959d562b-d345-4cad-b7a0-198cf9df66ef,5/1/2017 7:13,4.0,19,0.6,6.0
32,959d562b-d345-4cad-b7a0-198cf9df66ef,4/1/2017 10:34,3.9,33,23.7,633.2245
33,959d562b-d345-4cad-b7a0-198cf9df66ef,3/1/2017 9:46,3.2727272999999997,20,0.6,6.0
34,959d562b-d345-4cad-b7a0-198cf9df66ef,2/1/2017 20:28,4.0,20,0.4,4.0
35,959d562b-d345-4cad-b7a0-198cf9df66ef,2/1/2017 10:00,4.0,20,0.6,6.0
36,959d562b-d345-4cad-b7a0-198cf9df66ef,16/01/2017 07:18:53,4.4,35,20.3,589.54584
37,959d562b-d345-4cad-b7a0-198cf9df66ef,31/12/2016 10:54:04,4.0,20,0.4,4.0
38,959d562b-d345-4cad-b7a0-198cf9df66ef,30/12/2016 08:33:45,4.6666665,20,0.7,7.0
39,959d562b-d345-4cad-b7a0-198cf9df66ef,29/12/2016 20:32:03,5.0,19,0.5,5.0
40,959d562b-d345-4cad-b7a0-198cf9df66ef,28/12/2016 09:35:01,3.2727272999999997,19,0.6,6.0
41,959d562b-d345-4cad-b7a0-198cf9df66ef,27/12/2016 20:27:42,4.0,19,0.4,4.0
42,959d562b-d345-4cad-b7a0-198cf9df66ef,27/12/2016 09:19:58,3.6923077000000006,21,0.8,9.0
