id,uid,time,data,temp,volume,energy
0,7dc54384-40de-4d8b-be00-8aaeb20b7af1,1/9/2016 12:47,5.7,37,46.3,1452.1995
1,7dc54384-40de-4d8b-be00-8aaeb20b7af1,1/9/2016 12:48,4.5,37,49.1,1540.0215
2,7dc54384-40de-4d8b-be00-8aaeb20b7af1,1/9/2016 12:50,4.7,38,52.8,1717.408
3,7dc54384-40de-4d8b-be00-8aaeb20b7af1,1/9/2016 12:50,5.0,37,40.7,1276.5555
4,7dc54384-40de-4d8b-be00-8aaeb20b7af1,1/9/2016 12:50,5.6,37,54.0,1693.71
5,7dc54384-40de-4d8b-be00-8aaeb20b7af1,1/9/2016 12:50,5.0,29,3.0,66.215
6,7dc54384-40de-4d8b-be00-8aaeb20b7af1,1/9/2016 12:51,6.1,37,50.8,1593.342
7,7dc54384-40de-4d8b-be00-8aaeb20b7af1,1/9/2016 12:45,8.5,37,103.5,3246.2776
8,7dc54384-40de-4d8b-be00-8aaeb20b7af1,1/9/2016 12:45,4.8,35,20.2,586.64166
9,7dc54384-40de-4d8b-be00-8aaeb20b7af1,1/9/2016 12:51,8.7,40,95.9,3342.115
10,7dc54384-40de-4d8b-be00-8aaeb20b7af1,1/9/2016 12:51,6.1,37,46.8,1467.882
11,7dc54384-40de-4d8b-be00-8aaeb20b7af1,1/9/2016 12:51,7.4,36,33.0,996.71
12,7dc54384-40de-4d8b-be00-8aaeb20b7af1,1/9/2016 12:46,8.5,38,54.1,1759.6926
13,7dc54384-40de-4d8b-be00-8aaeb20b7af1,1/9/2016 12:46,6.9,39,49.6,1670.9413
14,7dc54384-40de-4d8b-be00-8aaeb20b7af1,1/9/2016 12:46,8.5,40,100.9,3516.365
15,7dc54384-40de-4d8b-be00-8aaeb20b7af1,1/9/2016 12:46,5.1,37,40.1,1257.7365
16,7dc54384-40de-4d8b-be00-8aaeb20b7af1,1/9/2016 12:46,8.6,41,132.6,4775.147
17,7dc54384-40de-4d8b-be00-8aaeb20b7af1,1/9/2016 12:46,6.3,37,38.1,1195.0065
18,7dc54384-40de-4d8b-be00-8aaeb20b7af1,1/9/2016 12:47,3.9,35,53.3,1547.9208
19,7dc54384-40de-4d8b-be00-8aaeb20b7af1,1/9/2016 12:47,8.6,40,130.4,4544.44
20,7dc54384-40de-4d8b-be00-8aaeb20b7af1,14/07/2016 13:35:34,6.0,30,1.0,23.0
21,7dc54384-40de-4d8b-be00-8aaeb20b7af1,14/07/2016 13:35:36,5.3,37,25.8,809.217
22,7dc54384-40de-4d8b-be00-8aaeb20b7af1,14/07/2016 13:35:49,3.7,34,37.0,1031.56
23,7dc54384-40de-4d8b-be00-8aaeb20b7af1,14/07/2016 13:36:01,4.8,32,19.7,503.46634000000006
24,7dc54384-40de-4d8b-be00-8aaeb20b7af1,14/07/2016 13:36:14,5.7,37,57.3,1797.2145
25,7dc54384-40de-4d8b-be00-8aaeb20b7af1,14/07/2016 13:36:39,5.0,37,27.4,859.4010000000001
26,7dc54384-40de-4d8b-be00-8aaeb20b7af1,14/07/2016 13:36:51,3.4,35,21.6,627.3
27,7dc54384-40de-4d8b-be00-8aaeb20b7af1,14/07/2016 13:37:04,3.9,34,9.5,264.86
28,7dc54384-40de-4d8b-be00-8aaeb20b7af1,14/07/2016 13:37:41,5.0,34,32.1,894.948
29,7dc54384-40de-4d8b-be00-8aaeb20b7af1,14/07/2016 13:38:31,4.3,33,18.1,483.60184000000004
30,7dc54384-40de-4d8b-be00-8aaeb20b7af1,14/07/2016 13:39:09,7.0,39,66.1,2226.7988
31,7dc54384-40de-4d8b-be00-8aaeb20b7af1,14/07/2016 13:39:34,7.4,39,60.8,2048.2507
32,7dc54384-40de-4d8b-be00-8aaeb20b7af1,14/07/2016 13:39:46,4.2,36,24.1,727.9003
33,7dc54384-40de-4d8b-be00-8aaeb20b7af1,14/07/2016 13:40:12,3.2,32,23.7,605.693
34,7dc54384-40de-4d8b-be00-8aaeb20b7af1,14/07/2016 13:40:36,6.5,38,59.6,1938.5894
35,7dc54384-40de-4d8b-be00-8aaeb20b7af1,14/07/2016 13:41:14,8.0,41,93.9,3381.4956
36,7dc54384-40de-4d8b-be00-8aaeb20b7af1,14/07/2016 13:42:56,6.2,39,56.4,1900.0220000000002
37,7dc54384-40de-4d8b-be00-8aaeb20b7af1,14/07/2016 13:43:09,7.8,41,101.0,3637.1782
38,7dc54384-40de-4d8b-be00-8aaeb20b7af1,14/07/2016 13:43:21,5.8,37,54.2,1699.983
39,7dc54384-40de-4d8b-be00-8aaeb20b7af1,14/07/2016 13:43:46,5.2,37,49.2,1543.158
40,7dc54384-40de-4d8b-be00-8aaeb20b7af1,14/07/2016 13:44:11,3.8,26,19.8,368.01599999999996
41,7dc54384-40de-4d8b-be00-8aaeb20b7af1,14/07/2016 13:44:36,3.1,33,7.5,200.3875
42,7dc54384-40de-4d8b-be00-8aaeb20b7af1,14/07/2016 13:44:49,5.3,34,17.6,490.68800000000005
43,7dc54384-40de-4d8b-be00-8aaeb20b7af1,22/06/2016 18:55:06,5.1305904,39,47.8,1226.0
44,7dc54384-40de-4d8b-be00-8aaeb20b7af1,22/06/2016 18:55:01,5.2,33,62.0,1656.5366
45,7dc54384-40de-4d8b-be00-8aaeb20b7af1,22/06/2016 18:54:48,6.8,39,74.5,2509.7808
46,7dc54384-40de-4d8b-be00-8aaeb20b7af1,20/05/2016 11:35:38,6.0,40,38.6,1198.0
47,7dc54384-40de-4d8b-be00-8aaeb20b7af1,20/05/2016 11:34:20,5.4,38,43.7,1421.4153
48,7dc54384-40de-4d8b-be00-8aaeb20b7af1,19/05/2016 13:47:27,0.24561404,23,2.1,33.0
49,7dc54384-40de-4d8b-be00-8aaeb20b7af1,20/05/2016 11:34:45,3.4,30,30.0,697.0
50,7dc54384-40de-4d8b-be00-8aaeb20b7af1,20/05/2016 11:35:10,4.2,34,24.0,669.12
51,7dc54384-40de-4d8b-be00-8aaeb20b7af1,20/05/2016 11:31:24,5.9,36,66.5,2008.5216
52,7dc54384-40de-4d8b-be00-8aaeb20b7af1,20/05/2016 11:29:19,4.9,35,42.5,1234.2709
53,7dc54384-40de-4d8b-be00-8aaeb20b7af1,20/05/2016 11:29:31,5.8,36,49.5,1495.065
54,7dc54384-40de-4d8b-be00-8aaeb20b7af1,20/05/2016 11:29:44,5.8,35,40.0,1161.6666
55,7dc54384-40de-4d8b-be00-8aaeb20b7af1,20/05/2016 11:34:08,5.2,32,16.9,431.90765
