1,nan,6.120343728,2.899292324,0.841395132,0.820968988,1.11548468,1.52736953,1.854519088,2.238407117,2.628619122,3.159934634,3.995881144,4.372382906,4.936574225,5.369145667,5.652288693,5.992551246,6.466300073,6.289693766,5.896709194,4.917308044,5.379244997,5.842508302,6.251145095,7.253313856,8.503515771,9.263327088,10.31968318,11.23143238,11.56013879,11.35762139,12.09141536,11.74389792,12.60414352,13.52901313,14.41305529,10.31140526,9.564800132,9.949698231,9.7469716,7.800381994,8.170405914,5.278700546,5.013792348,5.17966904,5.471473313,6.013573532,7.029901917,7.954083168,8.826121951,9.371307946,10.15492999,10.96687925,11.39138497,12.06919754,13.03980115,13.98609673,15.0157072,16.06969748,15.55868866,15.36574271,16.27747054,17.50169384,18.61831908,19.54966553,19.92609583,19.64020811,20.73895373,18.14864023,17.65986607,18.49164562,18.33167141,15.22257147,12.40280352,11.69563894,10.98389476,11.35722719,12.11830758,12.47769466,12.94965737,13.97061001,15.21746414,16.11358714,17.13748057,18.17354446,19.2118247,20.31192934,21.1704911,21.94953656,22.80257689,23.75649771,24.7873314,25.52638242,24.62887539,24.02381244,24.86340118,22.6580844,22.92478995,23.75911352,20.32410315,15.55884666,15.6351565,15.19863835,15.72953145,16.39636961,17.78231501,19.63987562,18.41389164,19.1029166,17.87295726,15.53782087,16.03292875,16.97573863,17.5812097,17.85777878,17.94568622,18.42584811,18.94723672,19.16322068,18.5777193,18.02521197,17.56734127,16.68964762,17.1028583,17.30812355,17.77987142,18.28533109,18.65555473,19.32043582,19.69670372,19.96942247,12.53504745,10.45289341,7.736738843,4.555589401,3.292977947,3.108007562,2.341504629,2.399375525,2.501737859,2.684985176,3.051691548,3.541774544,3.183656108,3.177238274,3.561580317,3.719045431,3.081685846,2.914331705,3.35742766,4.126007512,4.98617894,5.731442654,6.476706367,6.597428289,5.881546362,5.601761937,5.596121864,5.404689739,5.526865031,4.841549676,5.437515914,5.530371491,6.263341564,4.814060191,0.948401898,2.056614045,1.461038961
2,nan,1.308111051,0.418461778,0.579811805,0.987904214,0.870836059,2.415833383,6.392454472,6.207820528,4.972265462,5.214811337,4.468805558,5.344134034,4.563922541,6.342918606,8.008496055,6.276968363,7.297353512,7.114193802,7.88940955,8.06615017,7.8314226,8.395554854,9.316293375,6.106903031,5.056048051,4.573152674,3.800384173,3.1517233,3.209357451,4.357405862,8.335715828,7.273356668,6.534822585,6.577667303,7.149577267,5.500328899,4.899992447,5.895647129,7.673352429,6.374707184,6.569827005,6.202986332,6.571743295,7.469013362,8.683335525,9.148287436,8.551385781,5.851936839,4.181979564,3.221334833,2.867776577,2.73579465,2.405490536,3.760364118,8.159880882,8.644701065,7.874034818,6.821630748,6.730580136,6.783604115,5.858927199,6.056976097,6.61289092,5.711070019,5.607624878,6.477741055,8.003908766,7.710655578,7.578055435,7.839649047,7.489422209,5.813254396,4.526203155,3.857678929,3.447398821,2.77375175,2.341292383,4.057170756,7.698941235,7.197092297,7.399589267,7.131071772,6.905423085,6.720535733,6.479080996,7.051830318,7.326751919,7.076355259,7.046138619,8.424366561,8.500494806,8.489813554,8.428184845,8.623859712,9.142611801,5.547298125,3.81444697,3.546579268,3.631528808,4.004047067,2.4923441,3.45248067,8.200289448,8.11363987,7.460107232,6.99248993,5.719858413,5.395850645,6.142962326,7.800580267,8.446992049,7.405719958,7.951619603,7.958021619,9.263210477,11.82960938,9.563011944,7.42710896,8.215231172,5.345145645,3.520981261,3.083927073,2.735275682,2.246390855,2.409045804,3.252678625,5.916239123,7.997736475,9.599247047,9.94976804,10.73140019,9.503824775,10.45694771,10.86525054,9.516610329,7.044914284,7.792905488,9.531914656,7.927260501,8.493989229,7.209348295,7.398188968,8.466682026,7.085295318,4.140374122,3.408331065,3.459898709,3.614721207,2.41071623,2.330795552,3.856436478,5.991541592,10.64051378,9.81772818,12.70071545,10.76430343,9.240471438,8.745160329,9.635310764,5.72808582,6.769523291,7.616097243,7.446981794,9.104798196,7.747142079,6.85741504,8.902597403
3,68.83870968,42.42952804,17.35728543,1.410510508,1.527319932,1.81441363,2.128404519,2.509077618,2.918116566,3.453547891,3.789717756,4.150932109,4.564044784,4.977157458,5.390270133,5.927540023,6.572534556,7.219401275,7.867162482,8.51492369,9.157891618,8.870528451,6.522544589,6.480529436,6.902038847,7.31884798,7.899477859,8.503274309,8.919765205,8.393612132,7.867459058,8.221094794,8.739240221,9.386232791,9.766862926,10.28058172,10.79958801,11.23659635,11.66756838,12.1816001,12.49540646,10.14609777,9.351467362,9.650842494,9.950217627,10.53470801,11.17922351,11.7472751,12.3848933,13.02251149,13.66012969,14.30084452,10.12350795,6.64729448,7.056471519,7.50961439,8.071110447,8.637242393,9.20337434,9.769506286,10.31169418,10.8107828,11.35107932,11.91326754,12.47545576,13.03824859,13.60266525,14.1670819,14.72353319,14.83790702,14.95228086,15.06665469,15.18102853,15.29540236,15.40977619,15.52415003,15.63852386,15.76277472,15.93906987,16.11536502,16.29166017,16.46795533,16.64425048,16.78498625,16.86744415,17.06386767,17.32982953,17.4373985,17.53090956,17.71837251,17.90583545,18.09329839,18.28308644,18.47310699,18.66312754,18.8531481,19.04547944,19.24521891,18.56441722,18.04684292,18.07599578,18.34750462,18.75293075,19.22477578,19.7047336,20.18469143,20.66464926,21.14460709,21.62456492,22.10452274,22.52518586,22.89160061,23.33141695,23.80793407,24.2844512,24.76096833,25.2423583,25.68394385,25.97132624,26.34786379,26.72616887,26.94979921,27.18662838,27.37363914,27.48968668,27.56700145,26.24226013,24.40844376,23.807774,24.20536579,24.60295758,25.01634573,25.45013751,25.8839293,26.31772109,26.75151287,27.18530466,27.61909645,28.05288824,28.31507453,28.68293667,29.12484427,29.5807059,30.03654075,30.35265504,30.90429828,31.44357199,31.95383205,32.4651223,32.98645698,33.54378419,34.1011114,34.68161805,35.32316392,35.77309303,36.33162213,36.89721239,37.46141978,37.91837588,34.51228031,29.09668761,23.75076202,22.62259588,22.51290345,22.65742337,21.92453554,22.26871939,22.61290323
4,6.694805195,3.362742048,1.598841278,0.776942219,1.344186951,0.754965394,1.216715919,3.614279882,8.856314643,10.47517109,11.83974259,9.461478342,11.3164554,9.720118205,10.1271969,11.90357143,11.88989618,7.933165487,6.700404386,6.30409052,6.473116105,6.178851388,6.95016331,4.705770278,4.274526272,3.10617596,2.203526713,1.727206626,2.022466755,2.283544599,3.37479003,6.313298079,9.661869119,12.16369858,12.51113682,12.46724603,12.11080372,10.62181092,12.84903289,15.37306642,11.96154639,11.17061894,10.74027357,8.293874588,7.596966241,8.215809507,7.670539009,6.560599721,5.804089938,4.708516724,3.981751348,3.458532127,4.073607745,4.785634914,5.861516194,8.285290432,11.79743857,15.8234136,17.14044678,15.08743951,14.59835635,13.82174435,14.25511368,14.70148169,12.85868517,10.8587808,11.06675417,9.87742215,8.537238589,8.540044375,7.659235571,6.395013075,5.500350161,4.992802627,4.805964324,4.643710617,4.443672739,4.824550951,5.498666066,8.209510319,12.39066849,15.0847048,16.2869066,14.58215607,12.64343452,13.63939944,15.34176455,17.41772014,19.74941879,18.66197909,16.15442896,13.16801319,10.87609155,9.984473195,10.87730542,9.751990824,3.994574487,3.399631905,3.248711668,3.31181317,3.079514564,2.361773855,2.143341024,3.907484598,8.075594266,11.12543657,13.70264622,11.0400718,10.9582627,11.29439044,11.87319646,12.15814605,13.91605879,9.356606268,8.031316588,8.197911968,8.250202193,8.659036473,6.206213547,4.207986624,3.547123934,3.795186251,3.960677347,3.187921559,3.079426213,2.880332841,2.56356443,3.156984732,5.58875755,9.800658423,10.55945252,12.08167302,11.39375535,12.40650906,11.59369702,15.55322342,13.57860642,10.20310289,10.9308461,7.939956451,7.321160277,5.957617233,5.016275242,4.310235373,3.964741945,3.947650154,4.125029162,4.074785494,3.870071545,3.880265443,3.330818882,3.655338673,6.349230111,8.567394432,12.88085647,12.69905449,12.16265651,10.46898541,10.76829588,11.89437748,12.7646577,10.38204111,8.444113073,7.711462789,6.141185162,4.737674003,4.983649584,4.201298701
5,nan,1.044023641,0.798626772,0.517028281,0.639177839,0.937136162,0.786980324,1.078841749,1.194411802,1.312457223,0.984328908,1.315121761,1.337517858,1.433152123,1.271346074,1.343749528,1.826314477,1.55584292,1.39382785,1.357719895,1.443472115,1.644001707,1.571951799,1.418907736,1.552883145,1.649169875,1.397305771,1.493155331,1.559702457,1.563521543,1.978927995,2.227382959,2.631802618,3.098074762,2.966214113,2.411501928,2.43340557,2.508404433,2.109880702,2.201258248,2.342047483,2.565725117,2.302529598,1.546721702,1.287028469,1.479104749,1.184157272,0.807656452,1.096052611,0.847115378,0.898724239,1.167065868,0.904293102,1.176269028,1.138457837,1.274951931,1.206318063,1.458739763,1.023887467,0.947229866,0.775409737,0.542326919,0.737679271,0.8918335,0.806053745,0.977731202,0.846016543,1.068776917,1.042007778,1.004581147,1.124519007,1.515934691,1.854202126,1.478607342,1.066767964,1.116631568,0.964880455,1.036374161,1.060319624,1.412322757,1.213581847,1.309687422,1.318277056,1.389451061,1.584628142,1.634601259,1.59675511,1.628381039,1.657074304,1.747288684,1.613054458,1.175278102,1.576653313,2.005762467,2.051501564,1.846209856,1.731817285,1.727418147,2.003125679,1.844357358,1.368745451,1.364588902,1.589058218,1.744113002,1.861705339,1.725609113,1.143889848,1.216175129,1.536761309,1.431946295,1.010063252,1.35930549,1.427013395,1.845749939,1.654577205,1.408500672,1.580138927,1.383260103,1.166901458,1.302348492,1.664180418,1.761672018,1.70783205,2.00013978,1.634409042,1.800397549,1.548854021,0.833569577,0.923175907,0.99591718,0.98299701,1.10012324,0.96126663,0.961550354,0.889354147,0.89499583,0.690511463,1.434742653,1.282210442,1.208630069,0.544319467,0.619693134,0.769869908,1.182734593,1.686002886,2.084313562,2.0859682,2.232521784,1.925943537,1.026380696,1.23802747,1.485725951,1.259264526,1.113927865,1.087733439,1.313325915,1.329820029,1.171651024,0.905521749,1.014137788,0.848074615,1.068394519,1.252665309,1.341080193,1.2135228,1.136631931,1.760657905,0.831168831
6,4.071428571,0.909285325,0.268372346,0.785527646,1.226129559,1.253027711,3.02098487,10.92292299,5.652014776,4.418112921,4.012766941,4.093737938,5.249166513,5.272782091,5.72367558,7.188910948,7.781698787,7.416706084,5.886090081,5.265502075,4.158074112,8.725638372,9.599608302,7.483959967,2.709516883,1.915218057,2.247799236,2.675411133,2.072034359,2.06469149,8.483979394,10.78715895,4.63625576,4.89902393,5.136821263,4.34738834,3.800629909,4.979003033,4.363383622,6.395143479,6.622116805,4.229722373,4.707509656,4.063500272,7.584857558,10.93842963,10.59425694,5.780732042,2.919704098,2.571543277,2.27809122,2.6991504,3.113618866,2.651508671,9.244803251,9.724677568,4.281386278,2.977946455,3.194702603,2.454885534,2.224069942,2.714091896,3.71885061,5.119231068,7.702417343,7.830319381,4.612879635,4.408088618,4.728540322,9.35941364,12.10234466,6.780926509,4.018859351,3.632579579,4.413972255,4.343191356,3.804636913,3.706956566,8.649930841,10.14293125,4.882193688,3.568151476,2.263557899,2.147548194,2.219647983,2.474032554,2.802428044,5.73702206,7.973757679,7.007507064,5.927277912,5.0965355,7.242476087,10.44267439,12.98843611,8.047228487,5.747925361,2.565606449,2.40929267,2.390535811,2.414706086,4.017817179,8.174035047,12.29010205,5.392003007,4.592675256,4.53396497,4.127155213,3.689822951,4.468829441,5.176975054,4.844993131,6.153527577,5.85273587,5.053466444,3.72526095,4.749027702,7.653612904,11.91287576,6.212034755,3.672652647,2.316375757,2.230998625,2.073794153,1.795865761,2.356247761,5.66212967,11.95232866,4.694759765,4.036845457,4.288963033,3.791788285,2.393229774,2.993744114,3.635762458,5.663165876,15.02146335,21.89157529,18.21880589,15.79992396,12.76203005,11.73536995,11.55090209,5.757774926,3.365126025,2.268009436,1.260311412,1.425060036,1.798933269,2.108687985,3.384085442,9.530243542,10.76960485,14.49333507,13.24730094,12.55351555,10.88387667,11.89448336,13.39676903,16.42306901,17.63749557,16.86910854,13.29467126,15.73724153,7.493576483,7.966218213,11.79429194,7.733766234
7,nan,19.52474046,11.1432246,11.54217281,14.85166554,17.2091963,21.05952356,24.61387055,28.30571037,31.61031263,34.51619171,36.11425223,38.98349038,40.27168336,41.69681619,43.97406467,45.53628954,45.85370539,43.71305193,45.22401518,44.28800235,38.69736358,37.39161391,36.77506501,34.29053051,34.16419795,33.93770684,34.91718763,37.68059741,40.1269268,40.81158883,41.89080481,42.03570716,44.6829027,46.00507491,47.15604601,47.17617438,47.59598675,48.68195835,48.19208672,47.3857076,49.38700954,50.65766778,49.726454,50.2820217,50.30424835,43.38139336,40.34805709,36.34028596,38.91334518,40.44837433,37.34385706,39.28104265,41.18583331,42.62703416,43.06089609,45.2970876,49.10524016,49.06092552,50.14380839,51.55353379,55.31078659,57.20194109,56.88091082,56.80796958,55.28272972,52.61258419,50.25817854,49.53022437,49.07610012,46.1269947,44.1145719,44.53751231,45.43674276,46.63264118,43.07419168,43.11869205,42.35580092,44.07366281,46.55469998,47.4118368,47.57377039,49.86186247,50.86888434,52.93219263,54.79224647,53.46587245,54.02487348,52.42163051,52.88373415,55.58951145,56.33291324,56.40264348,53.83444403,45.40584891,43.74836249,41.62334747,44.50142282,44.87442302,44.57669931,46.22193271,47.11015299,46.60797773,47.70083322,49.74744209,49.94462999,53.04823922,56.45359367,59.36920496,62.08884548,64.23779443,63.90016413,64.41783589,54.43599862,55.67733919,59.49767921,60.79760798,59.21042305,51.36222552,48.42858767,45.99737165,45.71586992,45.56344519,44.46260036,42.40098598,43.67861628,46.85112983,48.7225453,48.52745412,49.92564691,47.14588736,43.99547569,44.97297968,45.47112766,46.14462656,47.75217923,44.33736222,41.86726936,42.95304521,44.42792108,45.44930688,47.16473453,46.87392565,43.40053336,41.37657719,41.60960256,40.94945878,37.04933681,34.50116834,33.58543327,34.69805734,36.40292185,39.29666345,43.20923417,46.71809517,49.80589319,52.98298469,53.7427772,50.78239802,53.7079661,55.33391981,55.7718977,55.56196532,58.32600994,50.44489712,28.92982676,18.86810794,7.980519481
8,nan,3.107399237,2.310004115,1.922091344,1.890111444,3.110495238,4.123341475,6.758107032,11.10114289,15.54514392,14.69888337,11.87290332,9.195994852,11.20704074,14.71335399,14.59979252,13.0182928,13.81624996,12.4323327,17.59735967,20.41817374,19.8647245,16.18275598,9.921871608,7.119637042,5.193968204,4.354458627,4.383945267,4.615464685,5.514148457,8.229466068,12.31937397,16.26805118,20.38158026,14.97896575,15.22079263,15.16536138,17.49403036,16.45304916,14.04234295,14.4722069,13.80826505,12.79781227,11.6713389,13.68900357,16.37494091,14.75325139,12.58632997,9.74292599,8.261037574,7.833035464,8.482816604,8.773792984,9.437802246,12.70155369,14.85312817,17.67812555,19.5336776,17.93851551,15.31782356,14.3447758,16.48614657,14.84911361,12.35625591,11.93447053,12.59275265,13.5077713,13.16872833,13.24385177,15.65487577,14.38628138,10.97011635,8.045737472,5.819118342,4.795393424,5.205075376,5.852359754,6.389354186,7.99801778,10.67274858,15.41336866,15.60649425,14.56481051,11.96209423,11.21722279,12.65291391,14.15348054,17.65895577,15.3240926,14.08619209,11.41820569,10.72979042,14.04930928,14.61406332,15.58409431,13.71566885,9.968041267,7.348896849,5.824983679,4.558061133,3.880214383,4.186763315,4.918949601,7.019794621,9.902037373,15.82179982,17.85920921,14.9323025,15.99572828,16.35278391,16.49553525,12.89204486,12.85038476,14.1514668,12.25490466,13.63434097,14.10879776,13.93727239,13.2166369,11.68816033,11.21368666,9.354246082,7.328933299,6.844433626,6.394256099,6.533695391,6.756103395,7.06564415,9.591041351,13.70811047,16.54108988,15.13024903,14.61761177,14.79119305,14.27284522,14.27943943,13.58354475,14.52922088,13.92834406,14.03549593,14.07785894,16.4520329,15.13610111,12.13768822,11.19467162,9.35870277,7.401515828,6.460119673,6.195871853,6.078233008,6.358046963,7.623853844,9.265330439,14.2175242,19.42512687,23.25249003,17.33083411,17.25279492,18.71109663,15.51321729,11.47447756,12.57172901,13.07909313,10.28917625,12.57288449,15.70135715,14.43578632,11.36184211
9,143.0454545,50.26776966,28.92569737,27.24585958,32.77426344,39.50403437,49.62358756,60.69594178,67.06377015,70.78737445,81.42922372,83.53948002,88.37384,90.70888078,87.93667816,85.11126489,84.09479544,87.62723187,85.50667026,88.47890823,92.05906795,89.56503575,93.33662896,88.54693441,89.93762117,88.84983834,85.50328268,90.0849789,96.35516497,96.53991583,92.01266685,88.6988492,91.13379525,88.34293569,85.24452798,88.3947418,93.50201905,99.50914247,99.78005491,100.2619136,100.4215525,95.55862767,87.3650959,82.96194699,86.58247597,86.00820784,84.71565837,81.52838413,84.60852452,85.11324724,86.97853308,89.70478208,92.43179095,90.67290757,95.9008827,99.63123506,104.7999427,101.944907,106.0240918,109.855291,113.821738,111.2819199,100.3284202,95.00239479,85.76860777,80.4793203,79.60605807,79.48970726,81.54094273,84.59026945,88.28395234,84.95232485,88.9055092,93.73523387,100.324841,84.35850772,76.32998791,76.19885935,83.39318898,85.50452646,84.42678122,90.88739974,98.04783123,98.72773762,98.66226132,100.7248769,101.4678352,94.83669247,88.07906135,78.71860313,71.85121918,66.65565162,68.01410157,65.00968507,67.39453567,68.04106129,71.93864372,75.00554625,70.32005776,69.72282721,74.75375009,80.4345006,84.12845436,90.66457021,93.51250617,93.02589589,100.1178929,97.72887922,100.8763388,106.609471,104.4159273,96.05169036,94.90233867,89.2502863,88.48127991,85.57405758,86.09620976,84.04681968,82.37315574,78.5003209,80.97257594,81.68014554,82.1844357,81.71796536,80.57352101,79.0109805,81.62239991,85.45678365,89.07292721,93.36207034,90.77206916,87.1204941,92.40860041,86.81227346,75.75221766,74.66230341,77.59623791,76.60609483,63.22111961,63.79744994,66.23452304,69.30446638,70.42974374,71.07068451,71.59846424,73.41131183,74.87597058,72.03084129,69.31359464,72.92261207,71.5001928,75.49104705,80.77245969,85.5006266,91.59257224,91.30610375,97.70936428,101.0867809,89.23423073,79.95178971,78.90844706,79.66754709,82.05798761,72.55496551,56.08060186,20.4619118,20.38854846,9.753246753
10,16.1038961,4.100785442,1.516253208,1.901596158,2.356006169,4.283932506,7.51374857,12.20945099,22.97608144,23.16948302,25.51267463,25.37210778,13.34415467,12.00534535,14.29513856,18.91540399,16.66532278,13.68043521,13.65426916,12.27926572,11.04711493,10.28645712,10.26008951,11.01340279,9.789255783,7.802722186,7.503014937,7.88510254,7.129664495,7.963568545,11.16268935,16.42493671,23.28383169,28.23901975,29.52947018,23.96116679,19.87743431,15.65049382,17.76116641,18.71996483,12.94498903,11.76636208,11.28810712,9.370753916,8.275249408,9.880172617,9.746079702,9.610993103,7.781187069,6.214142741,5.187597316,4.141877068,4.640340099,6.478917058,8.024998488,15.44064598,21.9505232,24.47823487,27.06049719,24.32092698,18.37492353,15.91804119,16.49369378,15.81625299,11.34275345,9.541267681,9.363857134,6.339273401,5.434004286,6.770101788,7.432361252,7.856553689,6.313751761,4.45806478,3.972613086,4.143882814,3.783330621,4.793351569,7.606773506,14.05365709,21.56984536,26.87981619,33.50885223,29.66197019,23.62628524,20.81302557,23.86561861,25.37548023,18.50883532,13.97849362,13.51084343,10.03854194,9.163689702,10.8369594,11.11593522,10.45962188,7.21549628,6.796182095,6.327581417,3.518329575,2.208422117,2.135671514,3.107520025,7.547841978,17.6712011,23.76497589,26.75345867,26.14043839,19.82198417,13.80199212,17.10113213,18.93303729,17.00216713,13.74829362,12.46834305,11.03337913,7.564950535,6.713202865,8.158732718,7.643857407,6.399360819,6.994103501,6.562246137,5.198070958,4.22423508,3.726960365,4.74774693,7.434463108,14.58602708,17.47669985,25.82504817,28.35299056,20.95951646,13.95743751,12.87469693,16.75972989,14.32086217,10.09104821,11.72899871,12.45672292,10.59148111,7.43269392,7.367529875,8.187946186,6.714756202,4.947083755,5.580954973,6.598388072,4.856261503,4.020787862,5.44056735,6.005962102,10.70258271,15.56337239,23.49129015,24.97009315,22.07889934,15.43229126,13.31364803,14.26016538,14.05698084,11.80766649,13.13178319,13.4385424,9.748868497,7.238300023,8.541014076,7.142857143
